# Initial composition Z = 0.001
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000      7.489600E-001      2.262300E-005      2.499800E-001      2.720200E-009      1.084700E-011      1.798200E-004      2.179000E-006      4.851100E-005      1.193000E-007      4.399700E-004      1.775900E-007      9.922900E-007      3.305100E-008      9.341600E-005      2.351300E-007      7.555700E-006      2.355100E-006      3.452800E-005      4.553300E-006      5.213700E-006      0.000000E+000      3.816300E-006      4.774800E-005      2.236200E-006      4.281200E-007      2.221800E-005      5.372600E-007      4.808000E-006      2.414200E-007      4.400100E-006      3.187600E-009      2.402200E-007      2.440900E-008      1.165600E-006      6.463200E-007      8.860900E-005      2.349300E-007      5.002100E-006      4.939400E-008      1.247600E-007
# winds ejecta
           Min          Mfin          M_HE          M_CO                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  3.87231E+001  1.81572E+001  1.45398E+001      9.563002E-001      1.097893E-004      3.192356E-001      6.305314E-010      7.755476E-015      2.295742E-004      2.788808E-006      6.202294E-005      1.521206E-007      5.617599E-004      2.267726E-007      1.266907E-006      4.219897E-008      1.192821E-004      3.002140E-007      9.647287E-006      3.010763E-006      4.408921E-005      5.813681E-006      6.657147E-006      5.115556E-012      4.873880E-006      6.097086E-005      0.000000E+000      0.000000E+000      2.837017E-005      0.000000E+000      6.139452E-006      0.000000E+000      5.618606E-006      0.000000E+000      3.067485E-007      0.000000E+000      1.488407E-006      0.000000E+000      1.131463E-004      0.000000E+000      6.387268E-006      0.000000E+000      1.593048E-007
  5.00000E+001  4.67091E+001  2.40912E+001  1.99772E+001      2.464034E+000      2.826114E-004      8.232897E-001      7.314296E-010      1.472729E-014      5.910715E-004      7.227661E-006      1.613569E-004      3.907617E-007      1.446791E-003      5.842775E-007      3.261662E-006      1.086819E-007      3.073698E-004      7.733212E-007      2.484678E-005      7.828211E-006      1.136289E-004      1.497284E-005      1.715084E-005      1.177817E-010      1.257711E-005      1.571354E-004      0.000000E+000      0.000000E+000      7.311596E-005      0.000000E+000      1.582267E-005      0.000000E+000      1.448034E-005      0.000000E+000      7.905561E-007      0.000000E+000      3.835940E-006      0.000000E+000      2.916021E-004      0.000000E+000      1.646135E-005      0.000000E+000      4.105623E-007
  6.00000E+001  5.21778E+001  3.02998E+001  2.57649E+001      5.751412E+000      6.286203E-004      2.062318E+000      8.676711E-010      2.717962E-014      1.324435E-003      1.741311E-005      6.029956E-004      8.601502E-007      3.296274E-003      1.377573E-006      7.295492E-006      2.443280E-007      7.237848E-004      1.749409E-006      5.680540E-005      2.860292E-005      2.706220E-004      3.412111E-005      3.966874E-005      2.572680E-008      3.234162E-005      3.736642E-004      0.000000E+000      0.000000E+000      1.738071E-004      0.000000E+000      3.761275E-005      0.000000E+000      3.442184E-005      0.000000E+000      1.879265E-006      0.000000E+000      9.118578E-006      0.000000E+000      6.931798E-004      0.000000E+000      3.913097E-005      0.000000E+000      9.759652E-007
  7.00000E+001  6.15883E+001  3.65556E+001  3.16913E+001      6.195875E+000      5.922141E-004      2.206814E+000      1.888464E-009      6.974025E-011      1.322027E-003      3.141885E-005      9.880229E-004      7.563238E-007      3.278154E-003      1.330782E-006      7.352067E-006      2.459482E-007      7.730278E-004      1.801795E-006      5.660228E-005      4.185200E-005      2.907300E-004      3.393041E-005      4.314200E-005      1.077996E-007      3.727279E-005      4.017703E-004      0.000000E+000      0.000000E+000      1.869038E-004      0.000000E+000      4.044695E-005      0.000000E+000      3.701559E-005      0.000000E+000      2.020872E-006      0.000000E+000      9.805685E-006      0.000000E+000      7.454123E-004      0.000000E+000      4.207958E-005      0.000000E+000      1.049506E-006
  8.00000E+001  6.93684E+001  3.05946E+001  2.76493E+001      5.821727E+000      4.008189E-004      4.689117E+000      1.895591E-009      9.711303E-008      8.981207E-002      1.833067E-003      6.189467E-003      5.760478E-007      1.870608E-002      3.054712E-006      5.017710E-006      1.701782E-007      8.848666E-004      1.377521E-006      2.869339E-004      1.714439E-004      3.767452E-004      3.265808E-005      3.563795E-005      2.617201E-006      8.408334E-005      5.116220E-004      0.000000E+000      0.000000E+000      2.365411E-004      0.000000E+000      5.118871E-005      0.000000E+000      4.684609E-005      0.000000E+000      2.557568E-006      0.000000E+000      1.240985E-005      0.000000E+000      9.433767E-004      0.000000E+000      5.325492E-005      0.000000E+000      1.328231E-006
  8.50000E+001  7.19705E+001  2.80617E+001  2.80612E+001      6.816137E+000      3.907604E-004      6.029475E+000      1.116588E-009      1.069619E-007      1.269374E-001      4.260577E-003      1.533046E-002      7.082762E-007      3.220845E-002      1.135581E-005      4.937997E-006      1.690156E-007      1.075868E-003      1.422564E-006      4.136256E-004      2.405425E-004      4.624315E-004      4.020073E-005      4.062315E-005      4.049611E-006      1.123154E-004      6.276298E-004      0.000000E+000      0.000000E+000      2.899263E-004      0.000000E+000      6.274156E-005      0.000000E+000      5.741881E-005      0.000000E+000      3.134787E-006      0.000000E+000      1.521063E-005      0.000000E+000      1.156288E-003      0.000000E+000      6.527409E-005      0.000000E+000      1.628000E-006
  9.00000E+001  7.49179E+001  2.91307E+001  2.91285E+001      7.885592E+000      5.272655E-004      6.936924E+000      1.648195E-009      2.051598E-007      1.923045E-001      5.715230E-003      1.645628E-002      8.759579E-007      3.890174E-002      1.221536E-005      6.452762E-006      2.218391E-007      1.255593E-003      1.774030E-006      6.791161E-004      2.474251E-004      5.307995E-004      5.578701E-005      4.865450E-005      6.153583E-006      1.258241E-004      7.267918E-004      0.000000E+000      0.000000E+000      3.356034E-004      0.000000E+000      7.262629E-005      0.000000E+000      6.646498E-005      0.000000E+000      3.628664E-006      0.000000E+000      1.760702E-005      0.000000E+000      1.338458E-003      0.000000E+000      7.555782E-005      0.000000E+000      1.884488E-006
  9.50000E+001  7.70642E+001  3.08723E+001  3.08701E+001      9.153664E+000      6.007072E-004      8.447390E+000      1.693263E-009      2.488665E-007      2.613406E-001      5.615134E-003      1.417824E-002      9.464162E-007      4.622334E-002      8.232149E-006      7.252797E-006      2.502661E-007      1.478345E-003      2.002712E-006      9.255377E-004      2.987209E-004      6.296249E-004      6.776094E-005      5.613430E-005      8.752082E-006      1.536501E-004      8.649584E-004      0.000000E+000      0.000000E+000      3.991541E-004      0.000000E+000      8.637901E-005      0.000000E+000      7.905095E-005      0.000000E+000      4.315797E-006      0.000000E+000      2.094113E-005      0.000000E+000      1.591912E-003      0.000000E+000      8.986566E-005      0.000000E+000      2.241339E-006
  1.00000E+002  7.50803E+001  3.45670E+001  3.45642E+001      1.219493E+001      6.040810E-004      1.226975E+001      7.334833E-010      9.982660E-008      3.637193E-001      2.959871E-003      1.289016E-002      9.840437E-007      6.554792E-002      3.285033E-006      7.246624E-006      2.509944E-007      1.995657E-003      2.186003E-006      1.103469E-003      5.036901E-004      8.834767E-004      7.671931E-005      6.755395E-005      1.230888E-005      2.369936E-004      1.202718E-003      0.000000E+000      0.000000E+000      5.546871E-004      0.000000E+000      1.200372E-004      0.000000E+000      1.098537E-004      0.000000E+000      5.997477E-006      0.000000E+000      2.910099E-005      0.000000E+000      2.212211E-003      0.000000E+000      1.248824E-004      0.000000E+000      3.114691E-006
  1.10000E+002  7.86270E+001  4.10194E+001  4.10166E+001      1.574068E+001      9.980552E-004      1.494157E+001      1.182320E-009      1.636716E-007      5.596975E-001      1.981140E-003      1.244179E-002      1.486417E-006      1.036523E-001      2.622533E-006      1.176841E-005      4.060735E-007      2.566165E-003      3.265219E-006      1.650695E-003      5.341645E-004      1.105557E-003      1.204643E-004      9.621095E-005      1.820102E-005      2.786725E-004      1.514185E-003      0.000000E+000      0.000000E+000      6.982718E-004      0.000000E+000      1.511096E-004      0.000000E+000      1.382901E-004      0.000000E+000      7.549966E-006      0.000000E+000      3.663398E-005      0.000000E+000      2.784857E-003      0.000000E+000      1.572091E-004      0.000000E+000      3.920951E-006
  1.20000E+002  8.93327E+001  4.89554E+001  4.60267E+001      1.653161E+001      1.096602E-003      1.378843E+001      7.183642E-010      7.021161E-008      2.737868E-001      8.719920E-004      1.189241E-002      1.658474E-006      4.866845E-002      2.775933E-006      1.280346E-005      4.336840E-007      2.536588E-003      3.461120E-006      9.102858E-004      4.986529E-004      1.090380E-003      9.773923E-005      9.917260E-005      1.390221E-005      2.578031E-004      1.477697E-003      0.000000E+000      0.000000E+000      6.823797E-004      0.000000E+000      1.476705E-004      0.000000E+000      1.351427E-004      0.000000E+000      7.378135E-006      0.000000E+000      3.580022E-005      0.000000E+000      2.721476E-003      0.000000E+000      1.536311E-004      0.000000E+000      3.831713E-006
  1.30000E+002  9.94577E+001  5.44695E+001  5.11350E+001      1.753823E+001      1.172626E-003      1.283488E+001      3.304102E-010      2.913265E-008      1.189984E-001      7.215038E-004      1.177573E-002      1.787931E-006      2.605171E-002      3.128872E-006      1.362860E-005      4.570997E-007      2.555904E-003      3.636784E-006      4.660021E-004      4.741019E-004      1.092107E-003      8.346161E-005      1.059122E-004      1.010403E-005      2.429177E-004      1.469342E-003      0.000000E+000      0.000000E+000      6.794249E-004      0.000000E+000      1.470311E-004      0.000000E+000      1.345575E-004      0.000000E+000      7.346188E-006      0.000000E+000      3.564520E-005      0.000000E+000      2.709692E-003      0.000000E+000      1.529659E-004      0.000000E+000      3.815122E-006
  1.40000E+002  1.09358E+002  5.95678E+001  5.61747E+001      1.844545E+001      1.241288E-003      1.209687E+001      1.560547E-010      1.161132E-008      5.702710E-002      8.612666E-004      1.170044E-002      1.900574E-006      1.886597E-002      3.536542E-006      1.438668E-005      4.806175E-007      2.590414E-003      3.797366E-006      2.790235E-004      4.537553E-004      1.096982E-003      7.734687E-005      1.127875E-004      7.685625E-006      2.328392E-004      1.472312E-003      0.000000E+000      0.000000E+000      6.815143E-004      0.000000E+000      1.474832E-004      0.000000E+000      1.349713E-004      0.000000E+000      7.368778E-006      0.000000E+000      3.575482E-005      0.000000E+000      2.718025E-003      0.000000E+000      1.534363E-004      0.000000E+000      3.826854E-006
  1.50000E+002  1.17754E+002  6.45860E+001  6.09179E+001      1.978896E+001      1.268767E-003      1.236244E+001      7.631659E-011      4.284685E-009      5.008736E-002      9.913578E-004      1.256844E-002      1.975248E-006      1.898077E-002      3.712069E-006      1.466257E-005      4.895914E-007      2.733087E-003      3.882660E-006      2.594018E-004      4.771587E-004      1.153442E-003      7.784258E-005      1.215849E-004      7.710081E-006      2.438085E-004      1.548596E-003      0.000000E+000      0.000000E+000      7.171239E-004      0.000000E+000      1.551893E-004      0.000000E+000      1.420237E-004      0.000000E+000      7.753801E-006      0.000000E+000      3.762304E-005      0.000000E+000      2.860044E-003      0.000000E+000      1.614534E-004      0.000000E+000      4.026810E-006
  1.60000E+002  1.26819E+002  6.91344E+001  6.54049E+001      2.079805E+001      1.284918E-003      1.228073E+001      5.425932E-011      1.915181E-009      5.442739E-002      1.270908E-003      1.338369E-002      2.024188E-006      2.120435E-002      4.262072E-006      1.482487E-005      4.950945E-007      2.819052E-003      3.932908E-006      2.712275E-004      4.918230E-004      1.182797E-003      7.869193E-005      1.275025E-004      7.750112E-006      2.504433E-004      1.592587E-003      0.000000E+000      0.000000E+000      7.378566E-004      0.000000E+000      1.596760E-004      0.000000E+000      1.461297E-004      0.000000E+000      7.977970E-006      0.000000E+000      3.871075E-005      0.000000E+000      2.942730E-003      0.000000E+000      1.661212E-004      0.000000E+000      4.143228E-006
