# Initial composition Z = 0.014
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000          SN      7.129800E-001      2.470500E-005      2.729800E-001      1.006500E-008      1.518600E-010      2.517400E-003      3.050600E-005      6.791600E-004      1.670200E-006      6.159600E-003      2.486300E-006      1.389200E-005      4.627200E-007      1.307800E-003      3.291800E-006      1.057800E-004      3.297100E-005      4.833900E-004      6.374600E-005      7.299100E-005      0.000000E+000      5.342800E-005      6.684800E-004      3.130600E-005      5.993700E-006      3.110500E-004      7.521600E-006      6.731200E-005      3.379800E-006      6.160200E-005      4.462600E-008      3.363100E-006      3.417200E-007      1.631900E-005      9.048500E-006      1.240500E-003      3.289000E-006      7.002900E-005      6.915100E-007      1.746600E-006
# total ejecta
           Min          Mfin          M_HE          M_CO          Mrem          Mbar         SNT                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  1.48565E+001  1.48565E+001  1.23598E+001  1.43565E+001  1.48565E+001         FSN      1.153326E+001      4.878121E-004      1.315345E+001      3.933282E-009      1.611785E-009      8.740191E-002      8.515969E-004      1.487544E-001      1.576908E-005      1.013265E-001      2.561017E-005      1.236712E-004      4.156570E-006      3.216319E-002      1.411531E-004      2.767465E-003      3.388516E-003      1.217987E-002      7.063622E-004      2.588213E-003      2.373163E-005      1.591037E-003      1.683984E-002      0.000000E+000      0.000000E+000      7.835037E-003      0.000000E+000      1.695542E-003      0.000000E+000      1.551699E-003      0.000000E+000      8.471524E-005      0.000000E+000      4.110557E-004      0.000000E+000      3.124780E-002      0.000000E+000      1.763982E-003      0.000000E+000      4.399546E-005
  5.00000E+001  1.57878E+001  1.57878E+001  1.32110E+001  1.52878E+001  1.57878E+001         FSN      1.519188E+001      7.280114E-004      1.580223E+001      4.748252E-009      1.203707E-010      2.100030E+000      1.553067E-003      1.483774E-001      1.997123E-005      7.464498E-001      4.075726E-005      1.928268E-004      7.097552E-006      4.364677E-002      1.222421E-004      6.207878E-002      4.601387E-003      1.657704E-002      1.609583E-003      3.457766E-003      4.356746E-005      2.286548E-003      2.291685E-002      0.000000E+000      0.000000E+000      1.066216E-002      0.000000E+000      2.307345E-003      0.000000E+000      2.111600E-003      0.000000E+000      1.152831E-004      0.000000E+000      5.593771E-004      0.000000E+000      4.252296E-002      0.000000E+000      2.400480E-003      0.000000E+000      5.987037E-005
  6.00000E+001  1.91277E+001  1.91277E+001  1.62262E+001  1.86277E+001  1.91277E+001         FSN      1.748852E+001      8.035711E-004      1.936277E+001      5.717296E-009      9.881247E-011      2.598039E+000      1.995131E-003      1.891639E-001      2.373427E-005      9.612318E-001      4.311478E-005      2.049233E-004      7.666757E-006      5.201609E-002      1.292117E-004      7.940465E-002      5.874516E-003      1.980832E-002      2.159655E-003      4.238896E-003      7.558487E-005      2.817804E-003      2.738205E-002      0.000000E+000      0.000000E+000      1.273935E-002      0.000000E+000      2.756860E-003      0.000000E+000      2.522979E-003      0.000000E+000      1.377424E-004      0.000000E+000      6.683545E-004      0.000000E+000      5.080724E-002      0.000000E+000      2.868140E-003      0.000000E+000      7.153425E-005
  7.00000E+001  2.16774E+001  2.16774E+001  1.86752E+001  2.11774E+001  2.16774E+001         FSN      1.969712E+001      8.384139E-004      2.333866E+001      6.680770E-009      3.337552E-011      3.412588E+000      1.147094E-003      2.326045E-001      2.775614E-005      1.306580E+000      4.704108E-005      2.072703E-004      8.037204E-006      6.133886E-002      1.358705E-004      1.084594E-001      7.419990E-003      2.342537E-002      2.934336E-003      5.153418E-003      1.116440E-004      3.445020E-003      3.237993E-002      0.000000E+000      0.000000E+000      1.506426E-002      0.000000E+000      3.259983E-003      0.000000E+000      2.983419E-003      0.000000E+000      1.628802E-004      0.000000E+000      7.903281E-004      0.000000E+000      6.007948E-002      0.000000E+000      3.391571E-003      0.000000E+000      8.458915E-005
  8.00000E+001  2.38326E+001  2.38326E+001  2.07385E+001  2.33326E+001  2.38326E+001         FSN      2.192092E+001      8.903462E-004      2.817359E+001      7.689441E-009      1.156202E-011      3.911414E+000      1.305341E-003      2.798457E-001      3.097967E-005      1.483903E+000      4.992409E-005      2.194440E-004      8.668296E-006      7.111990E-002      1.396570E-004      1.313264E-001      9.011600E-003      2.723182E-002      3.532355E-003      6.005726E-003      1.638752E-004      4.122111E-003      3.764018E-002      0.000000E+000      0.000000E+000      1.751114E-002      0.000000E+000      3.789502E-003      0.000000E+000      3.468016E-003      0.000000E+000      1.893368E-004      0.000000E+000      9.187010E-004      0.000000E+000      6.983818E-002      0.000000E+000      3.942463E-003      0.000000E+000      9.832895E-005
  8.50000E+001  2.51298E+001  2.51298E+001  2.08345E+001  2.46298E+001  2.51298E+001         FSN      2.307379E+001      8.941639E-004      3.045466E+001      1.775274E-009      2.857233E-011      4.057084E+000      1.377307E-003      3.063870E-001      3.210853E-005      1.558190E+000      5.178959E-005      2.198322E-004      8.755053E-006      7.575194E-002      1.422478E-004      1.388928E-001      9.786716E-003      2.903027E-002      3.852902E-003      6.417005E-003      1.945361E-004      4.440365E-003      4.012526E-002      0.000000E+000      0.000000E+000      1.866711E-002      0.000000E+000      4.039659E-003      0.000000E+000      3.696950E-003      0.000000E+000      2.018355E-004      0.000000E+000      9.793474E-004      0.000000E+000      7.444843E-002      0.000000E+000      4.202718E-003      0.000000E+000      1.048200E-004
  9.00000E+001  2.63070E+001  2.63070E+001  2.20139E+001  2.58070E+001  2.63070E+001         FSN      2.417101E+001      9.122104E-004      3.286954E+001      1.941165E-009      2.516242E-011      4.231281E+000      1.464093E-003      3.319489E-001      3.329880E-005      1.642470E+000      5.295451E-005      2.242494E-004      8.983117E-006      8.051680E-002      1.441539E-004      1.474687E-001      1.058025E-002      3.088614E-002      4.192907E-003      6.830745E-003      2.265252E-004      4.780783E-003      4.268951E-002      0.000000E+000      0.000000E+000      1.985988E-002      0.000000E+000      4.297779E-003      0.000000E+000      3.933173E-003      0.000000E+000      2.147321E-004      0.000000E+000      1.041924E-003      0.000000E+000      7.920543E-002      0.000000E+000      4.471258E-003      0.000000E+000      1.115176E-004
  9.50000E+001  2.74420E+001  2.74420E+001  2.30379E+001  2.69420E+001  2.74420E+001         FSN      2.524189E+001      9.198492E-004      3.537659E+001      2.200749E-009      2.313720E-011      4.390735E+000      1.552224E-003      3.589056E-001      3.413714E-005      1.716405E+000      5.447764E-005      2.261483E-004      9.128176E-006      8.532560E-002      1.458982E-004      1.558472E-001      1.140253E-002      3.276269E-002      4.512000E-003      7.237801E-003      2.598604E-004      5.132110E-003      4.528224E-002      0.000000E+000      0.000000E+000      2.106587E-002      0.000000E+000      4.558762E-003      0.000000E+000      4.172015E-003      0.000000E+000      2.277717E-004      0.000000E+000      1.105195E-003      0.000000E+000      8.401518E-002      0.000000E+000      4.742774E-003      0.000000E+000      1.182895E-004
  1.00000E+002  2.84318E+001  2.84318E+001  2.42590E+001  2.79318E+001  2.84318E+001         FSN      2.631299E+001      9.323187E-004      3.806908E+001      2.246943E-009      1.885240E-011      4.520130E+000      1.652513E-003      3.877671E-001      3.503949E-005      1.779060E+000      5.592758E-005      2.291362E-004      9.293954E-006      9.030677E-002      1.475082E-004      1.626118E-001      1.225804E-002      3.470997E-002      4.798204E-003      7.642338E-003      2.961145E-004      5.501367E-003      4.797259E-002      0.000000E+000      0.000000E+000      2.231725E-002      0.000000E+000      4.829568E-003      0.000000E+000      4.419847E-003      0.000000E+000      2.413022E-004      0.000000E+000      1.170848E-003      0.000000E+000      8.900597E-002      0.000000E+000      5.024512E-003      0.000000E+000      1.253163E-004
  1.10000E+002  3.06025E+001  3.06025E+001  2.58532E+001  3.01025E+001  3.06025E+001         FSN      2.848933E+001      9.692273E-004      4.325260E+001      2.757961E-009      2.013494E-011      4.751575E+000      1.862353E-003      4.451131E-001      3.709937E-005      1.912335E+000      5.771380E-005      2.384312E-004      9.705030E-006      1.000398E-001      1.511888E-004      1.729199E-001      1.391366E-002      3.851199E-002      5.438075E-003      8.438315E-003      3.735288E-004      6.224794E-003      5.322476E-002      0.000000E+000      0.000000E+000      2.476021E-002      0.000000E+000      5.358237E-003      0.000000E+000      4.903666E-003      0.000000E+000      2.677163E-004      0.000000E+000      1.299015E-003      0.000000E+000      9.874902E-002      0.000000E+000      5.574520E-003      0.000000E+000      1.390341E-004
  1.20000E+002  3.29368E+001  3.29368E+001  2.79472E+001  3.24368E+001  3.29368E+001         FSN      3.064738E+001      9.593233E-004      4.827175E+001      3.177100E-009      2.219156E-011      4.985567E+000      2.053207E-003      5.048933E-001      3.779095E-005      2.060152E+000      6.118735E-005      2.362431E-004      9.732039E-006      1.095730E-001      1.545523E-004      1.833965E-001      1.558738E-002      4.223509E-002      6.188643E-003      9.239190E-003      4.596426E-004      6.940724E-003      5.836711E-002      0.000000E+000      0.000000E+000      2.715207E-002      0.000000E+000      5.875848E-003      0.000000E+000      5.377364E-003      0.000000E+000      2.935780E-004      0.000000E+000      1.424501E-003      0.000000E+000      1.082883E-001      0.000000E+000      6.113024E-003      0.000000E+000      1.524649E-004
  1.30000E+002  3.49245E+001  3.49245E+001  2.97619E+001  3.42714E+001  3.47714E+001       PPISN      3.287196E+001      9.695228E-004      5.365096E+001      3.536440E-009      2.385536E-011      5.236759E+000      2.270292E-003      5.684210E-001      3.909567E-005      2.258310E+000      6.310711E-005      2.387856E-004      9.957681E-006      1.197309E-001      1.582225E-004      1.930290E-001      1.737754E-002      4.620229E-002      7.171292E-003      1.011967E-002      5.594014E-004      7.711422E-003      6.384512E-002      0.000000E+000      0.000000E+000      2.970002E-002      0.000000E+000      6.427237E-003      0.000000E+000      5.881976E-003      0.000000E+000      3.211273E-004      0.000000E+000      1.558175E-003      0.000000E+000      1.184500E-001      0.000000E+000      6.686669E-003      0.000000E+000      1.667722E-004
  1.40000E+002  3.68114E+001  3.68114E+001  3.14948E+001  3.60665E+001  3.65665E+001       PPISN      3.516119E+001      9.454946E-004      5.908099E+001      4.320164E-009      3.213300E-011      5.444625E+000      2.481707E-003      6.353623E-001      3.950935E-005      2.422222E+000      6.751440E-005      2.332529E-004      9.818660E-006      1.299403E-001      1.618043E-004      2.008100E-001      1.918254E-002      5.018841E-002      8.076704E-003      1.097425E-002      6.673617E-004      8.485135E-003      6.934935E-002      0.000000E+000      0.000000E+000      3.226016E-002      0.000000E+000      6.981264E-003      0.000000E+000      6.389001E-003      0.000000E+000      3.488084E-004      0.000000E+000      1.692490E-003      0.000000E+000      1.286604E-001      0.000000E+000      7.263059E-003      0.000000E+000      1.811479E-004
  1.50000E+002  3.90770E+001  3.90770E+001  3.35251E+001  3.78977E+001  3.83977E+001       PPISN      3.744530E+001      9.558363E-004      6.414413E+001      4.667477E-009      3.378699E-011      5.803324E+000      2.688429E-003      6.956058E-001      4.079847E-005      2.771244E+000      6.994401E-005      2.358832E-004      1.010705E-005      1.401951E-001      1.654279E-004      2.139493E-001      2.095698E-002      5.416123E-002      1.002783E-002      1.202871E-002      7.795712E-004      9.267808E-003      7.482957E-002      0.000000E+000      0.000000E+000      3.480909E-002      0.000000E+000      7.532865E-003      0.000000E+000      6.893806E-003      0.000000E+000      3.763683E-004      0.000000E+000      1.826216E-003      0.000000E+000      1.388261E-001      0.000000E+000      7.836926E-003      0.000000E+000      1.954607E-004
  1.60000E+002  4.09971E+001  4.09971E+001  3.53295E+001  3.86895E+001  3.91895E+001       PPISN      3.979754E+001      9.404623E-004      6.958437E+001      5.271530E-009      3.898425E-011      6.325994E+000      2.927658E-003      7.611279E-001      4.142217E-005      3.530633E+000      7.402641E-005      2.320358E-004      1.034039E-005      1.522368E-001      1.692307E-004      2.324601E-001      2.300216E-002      5.865950E-002      1.520726E-002      1.377007E-002      9.065452E-004      1.016924E-002      8.100877E-002      0.000000E+000      0.000000E+000      3.768303E-002      0.000000E+000      8.154801E-003      0.000000E+000      7.462980E-003      0.000000E+000      4.074425E-004      0.000000E+000      1.976994E-003      0.000000E+000      1.502880E-001      0.000000E+000      8.483966E-003      0.000000E+000      2.115985E-004
  1.70000E+002  4.29879E+001  4.29879E+001  3.71997E+001  3.86672E+001  3.91672E+001       PPISN      4.220163E+001      9.415459E-004      7.490892E+001      6.120656E-009      4.807901E-011      6.945258E+000      3.132203E-003      8.257015E-001      4.259428E-005      5.050013E+000      7.746763E-005      2.326608E-004      1.089197E-005      1.710470E-001      1.732187E-004      2.505874E-001      2.523887E-002      6.382092E-002      3.157313E-002      1.731168E-002      1.043116E-003      1.117405E-002      8.773681E-002      0.000000E+000      0.000000E+000      4.081178E-002      0.000000E+000      8.831879E-003      0.000000E+000      8.082617E-003      0.000000E+000      4.412716E-004      0.000000E+000      2.141141E-003      0.000000E+000      1.627661E-001      0.000000E+000      9.188373E-003      0.000000E+000      2.291672E-004
  1.80000E+002  4.49606E+001  4.49606E+001  3.89432E+001  3.92053E+001  3.97053E+001       PPISN      4.459331E+001      9.293557E-004      8.020113E+001      6.617015E-009      5.150599E-011      7.335831E+000      3.378931E-003      8.919886E-001      4.335744E-005      6.283689E+000      8.022584E-005      2.296257E-004      1.099464E-005      1.962112E-001      1.766797E-004      2.602525E-001      2.736229E-002      6.931642E-002      4.853246E-002      2.067398E-002      1.185146E-003      1.211896E-002      9.408884E-002      0.000000E+000      0.000000E+000      4.376526E-002      0.000000E+000      9.471026E-003      0.000000E+000      8.667542E-003      0.000000E+000      4.732057E-004      0.000000E+000      2.296091E-003      0.000000E+000      1.745452E-001      0.000000E+000      9.853320E-003      0.000000E+000      2.457516E-004
  1.90000E+002  4.72523E+001  4.72523E+001  4.09934E+001  4.05285E+001  4.10285E+001       PPISN      4.700989E+001      9.358968E-004      8.509491E+001      7.593157E-009      6.198135E-011      7.638229E+000      3.593069E-003      9.529008E-001      4.465073E-005      7.198079E+000      8.242633E-005      2.316986E-004      1.135892E-005      2.289661E-001      1.802564E-004      2.680541E-001      2.926168E-002      7.610148E-002      6.247674E-002      2.340743E-002      1.323904E-003      1.297782E-002      9.991345E-002      0.000000E+000      0.000000E+000      4.647303E-002      0.000000E+000      1.005700E-002      0.000000E+000      9.203806E-003      0.000000E+000      5.024831E-004      0.000000E+000      2.438151E-003      0.000000E+000      1.853444E-001      0.000000E+000      1.046295E-002      0.000000E+000      2.609563E-004
  2.00000E+002  4.94586E+001  4.94586E+001  4.30224E+001  4.25565E+001  4.30565E+001       PPISN      4.944819E+001      9.298567E-004      9.005334E+001      8.491656E-009      7.110972E-011      7.819882E+000      3.814957E-003      1.015477E+000      4.557368E-005      7.475266E+000      8.535034E-005      2.303270E-004      1.152654E-005      2.435588E-001      1.837807E-004      2.750749E-001      3.098598E-002      8.060769E-002      6.631222E-002      2.462113E-002      1.464455E-003      1.374975E-002      1.052613E-001      0.000000E+000      0.000000E+000      4.896006E-002      0.000000E+000      1.059521E-002      0.000000E+000      9.696352E-003      0.000000E+000      5.293737E-004      0.000000E+000      2.568630E-003      0.000000E+000      1.952632E-001      0.000000E+000      1.102288E-002      0.000000E+000      2.749215E-004
  2.10000E+002  5.14009E+001  5.14009E+001  4.47958E+001  4.30729E+001  4.35729E+001       PPISN      5.199848E+001      9.400500E-004      9.521120E+001      1.011662E-008      9.135285E-011      8.148384E+000      4.026334E-003      1.079405E+000      4.715047E-005      8.728100E+000      8.704284E-005      6.536205E-004      1.225663E-005      3.037356E-001      1.876089E-004      2.824625E-001      3.308074E-002      9.236389E-002      8.628480E-002      2.824724E-002      1.618668E-003      1.469886E-002      1.116310E-001      0.000000E+000      0.000000E+000      5.192002E-002      0.000000E+000      1.123576E-002      0.000000E+000      1.028256E-002      0.000000E+000      5.613779E-004      0.000000E+000      2.723921E-003      0.000000E+000      2.070681E-001      0.000000E+000      1.168928E-002      0.000000E+000      2.915424E-004
  2.20000E+002  5.38468E+001  5.38468E+001  4.69907E+001  4.65811E+001  4.70811E+001       PPISN      5.431110E+001      9.436649E-004      1.000645E+002      9.641845E-009      7.938407E-011      8.185180E+000      4.188936E-003      1.140337E+000      4.829715E-005      7.981856E+000      8.842274E-005      7.445722E-004      1.167813E-005      2.701324E-001      1.900683E-004      2.896637E-001      3.446865E-002      8.937781E-002      7.295355E-002      2.690023E-002      1.760456E-003      1.530984E-002      1.159781E-001      0.000000E+000      0.000000E+000      5.394401E-002      0.000000E+000      1.167376E-002      0.000000E+000      1.068340E-002      0.000000E+000      5.832620E-004      0.000000E+000      2.830107E-003      0.000000E+000      2.151402E-001      0.000000E+000      1.214497E-002      0.000000E+000      3.029075E-004
  2.30000E+002  5.58827E+001  5.58827E+001  4.89134E+001  4.74596E+001  4.79596E+001       PPISN      5.685179E+001      9.498614E-004      1.051503E+002      1.123386E-008      9.822694E-011      8.466000E+000      4.408673E-003      1.204887E+000      4.970065E-005      9.010427E+000      8.993915E-005      4.331259E-004      1.190809E-005      3.279074E-001      1.935640E-004      2.961705E-001      3.648119E-002      1.007998E-001      8.961158E-002      3.000668E-002      1.920200E-003      1.622432E-002      1.221039E-001      0.000000E+000      0.000000E+000      5.679065E-002      0.000000E+000      1.228979E-002      0.000000E+000      1.124717E-002      0.000000E+000      6.140409E-004      0.000000E+000      2.979452E-003      0.000000E+000      2.264932E-001      0.000000E+000      1.278586E-002      0.000000E+000      3.188920E-004
  2.40000E+002  5.80628E+001  5.80628E+001  5.09345E+001  4.54266E+001  4.59266E+001       PPISN      5.942774E+001      9.415659E-004      1.100539E+002      1.354690E-008      1.277143E-010      9.099667E+000      4.629912E-003      1.268051E+000      5.070989E-005      1.253041E+001      9.283727E-005      4.720019E-004      1.255361E-005      5.189827E-001      1.972929E-004      3.036236E-001      3.922097E-002      1.367899E-001      1.480640E-001      3.930015E-002      2.097581E-003      1.751509E-002      1.302054E-001      0.000000E+000      0.000000E+000      6.054883E-002      0.000000E+000      1.310307E-002      0.000000E+000      1.199146E-002      0.000000E+000      6.546756E-004      0.000000E+000      3.176620E-003      0.000000E+000      2.414816E-001      0.000000E+000      1.363197E-002      0.000000E+000      3.399950E-004
  2.50000E+002  6.00999E+001  6.00999E+001  5.27370E+001  4.67905E+001  4.72905E+001       PPISN      6.195513E+001      9.475252E-004      1.151595E+002      1.426954E-008      1.330813E-010      9.290592E+000      4.858629E-003      1.332761E+000      5.203582E-005      1.318000E+001      9.444066E-005      4.864418E-004      1.342052E-005      5.623309E-001      2.006669E-004      3.094352E-001      4.111598E-002      1.481898E-001      1.585071E-001      4.149018E-002      2.261281E-003      1.837850E-002      1.360035E-001      0.000000E+000      0.000000E+000      6.324351E-002      0.000000E+000      1.368622E-002      0.000000E+000      1.252513E-002      0.000000E+000      6.838114E-004      0.000000E+000      3.317993E-003      0.000000E+000      2.522286E-001      0.000000E+000      1.423865E-002      0.000000E+000      3.551262E-004
