# Initial composition Z = 0.0001
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000          SN      7.511600E-001      2.250600E-005      2.486800E-001      2.720200E-009      1.084700E-012      1.798200E-005      2.179000E-007      4.851100E-006      1.193000E-008      4.399700E-005      1.775900E-008      9.922900E-008      3.305100E-009      9.341600E-006      2.351300E-008      7.555700E-007      2.355100E-007      3.452800E-006      4.553300E-007      5.213700E-007      0.000000E+000      3.816300E-007      4.774800E-006      2.236200E-007      4.281200E-008      2.221800E-006      5.372600E-008      4.808000E-007      2.414200E-008      4.400100E-007      3.187600E-010      2.402200E-008      2.440900E-009      1.165600E-007      6.463200E-008      8.860900E-006      2.349300E-008      5.002100E-007      4.939400E-009      1.247600E-008
# total ejecta
           Min          Mfin          M_HE          M_CO          Mrem          Mbar         SNT                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  3.99055E+001  1.84462E+001  1.48807E+001  3.94055E+001  3.99055E+001         FSN      7.095969E-002      8.113668E-006      2.349250E-002      2.538845E-010      1.013341E-016      1.698710E-006      2.058477E-008      4.582870E-007      1.127020E-009      4.156389E-006      1.677717E-009      9.374175E-009      3.122363E-010      8.824945E-007      2.221260E-009      7.137874E-008      2.224852E-008      3.261817E-007      4.301463E-008      4.925347E-008      0.000000E+000      3.605230E-008      4.510766E-007      0.000000E+000      0.000000E+000      2.098892E-007      0.000000E+000      4.542112E-008      0.000000E+000      4.156777E-008      0.000000E+000      2.269398E-009      0.000000E+000      1.101158E-008      0.000000E+000      8.370832E-007      0.000000E+000      4.725452E-008      0.000000E+000      1.178574E-009
  5.00000E+001  4.98356E+001  2.44829E+001  2.04421E+001  4.93356E+001  4.98356E+001         FSN      1.234708E-001      1.411780E-005      4.087726E-002      4.231874E-010      1.962708E-016      2.955777E-006      3.581845E-008      7.974253E-007      1.961003E-009      7.232171E-006      2.919249E-009      1.631119E-008      5.432953E-010      1.535552E-006      3.865021E-009      1.241999E-007      3.871271E-008      5.675604E-007      7.484602E-008      8.570168E-008      1.472272E-025      6.273148E-008      7.848791E-007      0.000000E+000      0.000000E+000      3.652100E-007      0.000000E+000      7.903334E-008      0.000000E+000      7.232846E-008      0.000000E+000      3.948782E-009      0.000000E+000      1.916030E-008      0.000000E+000      1.456536E-006      0.000000E+000      8.222348E-008      0.000000E+000      2.050735E-009
  6.00000E+001  5.97595E+001  3.05325E+001  2.60516E+001  5.92595E+001  5.97595E+001         FSN      1.806476E-001      2.065522E-005      5.980670E-002      5.929778E-010      3.178165E-016      4.324539E-006      5.240433E-008      1.166697E-006      2.869142E-009      1.058124E-005      4.271095E-009      2.386457E-008      7.948845E-010      2.246635E-006      5.654835E-009      1.817145E-007      5.663979E-008      8.303863E-007      1.095057E-007      1.253884E-007      4.601467E-028      9.178117E-008      1.148341E-006      0.000000E+000      0.000000E+000      5.343314E-007      0.000000E+000      1.156321E-007      0.000000E+000      1.058223E-007      0.000000E+000      5.777384E-009      0.000000E+000      2.803305E-008      0.000000E+000      2.131028E-006      0.000000E+000      1.202995E-007      0.000000E+000      3.000389E-009
  7.00000E+001  6.94805E+001  3.66736E+001  3.19108E+001  3.59397E+001  3.64397E+001       PPISN      1.826917E+001      7.061628E-004      1.528705E+001      8.715583E-010      6.172429E-012      2.120966E-004      1.872014E-005      1.464333E-003      9.807242E-008      5.039484E-004      2.417860E-007      1.036933E-006      3.651666E-008      2.117487E-004      2.648438E-007      1.277500E-005      2.798904E-005      1.559197E-004      1.636096E-005      6.828398E-006      3.397279E-006      7.235995E-005      1.942887E-004      0.000000E+000      0.000000E+000      7.467316E-005      0.000000E+000      1.615966E-005      0.000000E+000      1.478873E-005      0.000000E+000      8.073947E-007      0.000000E+000      3.917645E-006      0.000000E+000      2.978127E-004      0.000000E+000      1.681194E-005      0.000000E+000      4.193064E-007
  8.00000E+001  7.88812E+001  4.28328E+001  3.76874E+001  3.86959E+001  3.91959E+001       PPISN      1.952372E+001      7.192259E-004      2.118370E+001      1.035957E-009      5.855115E-012      9.116338E-002      2.113465E-005      1.789929E-003      1.051175E-007      1.320717E-003      2.556737E-007      1.250235E-006      3.905977E-008      2.533783E-004      1.335061E-006      1.141287E-004      3.336572E-005      1.761842E-004      1.167135E-004      1.142214E-005      2.920856E-006      1.050448E-004      3.016992E-004      0.000000E+000      0.000000E+000      9.083397E-005      0.000000E+000      1.965694E-005      0.000000E+000      1.798931E-005      0.000000E+000      9.821293E-007      0.000000E+000      4.765494E-006      0.000000E+000      3.622651E-004      0.000000E+000      2.045038E-005      0.000000E+000      5.100528E-007
  8.50000E+001  8.38879E+001  4.23757E+001  3.73010E+001  3.87805E+001  3.92805E+001       PPISN      2.054329E+001      1.514105E-004      2.408957E+001      1.973474E-008      2.289825E-008      9.062899E-001      1.957548E-005      2.578479E-003      5.778434E-008      1.696897E-001      1.264443E-007      1.922870E-007      1.199858E-008      6.079954E-003      7.538660E-008      1.738272E-004      1.211831E-005      3.299169E-004      1.367684E-004      8.953950E-006      3.619391E-005      1.930644E-004      3.604204E-004      0.000000E+000      0.000000E+000      1.017987E-004      0.000000E+000      2.202977E-005      0.000000E+000      2.016085E-005      0.000000E+000      1.100684E-006      0.000000E+000      5.340743E-006      0.000000E+000      4.059946E-004      0.000000E+000      2.291898E-005      0.000000E+000      5.716217E-007
  9.00000E+001  8.86105E+001  4.48295E+001  3.95291E+001  3.91063E+001  3.96063E+001       PPISN      2.004995E+001      1.776840E-004      2.789133E+001      2.579457E-008      2.742123E-008      3.654605E-001      1.884878E-005      2.852231E-003      6.376358E-008      2.005985E+000      1.196358E-007      2.428814E-007      1.295567E-008      6.892670E-002      8.044861E-008      4.024611E-005      1.192569E-005      7.283220E-003      2.782776E-004      3.729539E-005      3.801003E-005      2.117384E-004      4.781105E-004      0.000000E+000      0.000000E+000      1.122448E-004      0.000000E+000      2.429026E-005      0.000000E+000      2.223141E-005      0.000000E+000      1.213600E-006      0.000000E+000      5.888153E-006      0.000000E+000      4.477071E-004      0.000000E+000      2.526783E-005      0.000000E+000      6.302999E-007
  9.50000E+001  9.26541E+001  3.08999E+001  3.02091E+001  9.21541E+001  9.26541E+001         FSN      1.274599E+000      7.441931E-005      1.024631E+000      1.122058E-009      3.591500E-008      2.940889E-002      2.281705E-003      3.143987E-003      6.367573E-008      1.170141E-002      5.044093E-006      9.265689E-008      3.776618E-009      1.555869E-005      2.663001E-008      8.973669E-006      1.607250E-006      9.953391E-006      7.071239E-007      7.352190E-007      1.071251E-007      5.163016E-006      1.601764E-005      0.000000E+000      0.000000E+000      5.218807E-006      0.000000E+000      1.129376E-006      0.000000E+000      1.033565E-006      0.000000E+000      5.642761E-008      0.000000E+000      2.737983E-007      0.000000E+000      2.081371E-005      0.000000E+000      1.174963E-006      0.000000E+000      2.930475E-008
  1.00000E+002  9.71834E+001  3.27820E+001  3.24523E+001  9.66834E+001  9.71834E+001         FSN      1.626045E+000      1.148701E-004      1.117547E+000      1.304098E-009      2.725898E-008      4.725223E-002      3.201180E-003      2.983102E-003      6.747913E-008      1.930785E-002      4.855878E-006      1.322506E-007      5.470066E-009      2.025578E-005      3.864060E-008      1.255300E-005      1.586541E-006      1.127402E-005      1.059983E-006      1.043757E-006      9.521550E-008      5.224552E-006      1.881211E-005      0.000000E+000      0.000000E+000      6.264968E-006      0.000000E+000      1.355772E-006      0.000000E+000      1.240753E-006      0.000000E+000      6.773911E-008      0.000000E+000      3.286840E-007      0.000000E+000      2.498604E-005      0.000000E+000      1.410497E-006      0.000000E+000      3.517919E-008
  1.10000E+002  1.08370E+002  5.80272E+001  5.19614E+001  4.53888E+001  4.58888E+001       PPISN      2.494564E+001      1.647183E-004      2.979700E+001      5.568185E-008      1.946164E-008      1.183811E+000      2.223208E-005      3.296716E-003      6.933744E-008      7.763265E+000      1.009646E-007      2.287738E-007      1.919121E-008      3.617521E-001      6.808300E-008      5.298640E-005      1.156749E-005      5.323756E-002      9.667740E-004      1.335642E-004      5.129660E-005      2.889839E-004      6.421489E-004      0.000000E+000      0.000000E+000      1.428291E-004      0.000000E+000      3.090879E-005      0.000000E+000      2.828661E-005      0.000000E+000      1.544311E-006      0.000000E+000      7.493322E-006      0.000000E+000      5.696300E-004      0.000000E+000      3.215641E-005      0.000000E+000      8.020126E-007
  1.20000E+002  1.18244E+002  6.38441E+001  5.74198E+001  1.26697E+001  1.31697E+001       PPISN      2.654413E+001      1.676338E-004      3.299777E+001      1.220568E-007      2.934517E-008      5.582395E+000      8.121800E-005      3.614138E-003      7.484266E-008      3.918663E+001      3.257145E-006      2.252848E-007      6.272523E-008      2.144945E+000      1.212586E-007      1.024230E-004      1.946007E-004      3.615729E-001      4.617683E-003      6.537137E-004      5.868253E-005      3.705665E-004      1.608514E-003      0.000000E+000      0.000000E+000      2.383087E-004      0.000000E+000      5.157029E-005      0.000000E+000      4.719528E-005      0.000000E+000      2.576632E-006      0.000000E+000      1.250235E-005      0.000000E+000      9.504089E-004      0.000000E+000      5.365190E-005      0.000000E+000      1.338132E-006
  1.30000E+002  1.28146E+002  6.95622E+001  6.27084E+001  0.00000E+000  0.00000E+000        PISN      2.649300E+001      1.758689E-004      3.603735E+001      1.094911E-007      1.879758E-008      7.379387E+000      2.403169E-005      3.751181E-003      8.552482E-007      5.269397E+001      4.665372E-006      3.235173E-006      2.502833E-008      5.344605E+000      5.398508E-004      2.357304E-004      9.788111E-003      1.638708E+000      4.109871E-003      3.979883E-003      5.670151E-005      3.643885E-002      3.378911E-001      2.099186E-003      2.902446E-003      1.413808E-003      5.966080E-005      4.357024E-005      1.429760E-007      2.666865E-005      1.499418E-011      1.455147E-006      1.178115E-012      7.060471E-006      8.900120E-014      1.939753E-003      1.670781E-014      3.029891E-005      6.318979E-015      7.556848E-007
  1.40000E+002  1.37822E+002  7.49273E+001  6.76616E+001  0.00000E+000  0.00000E+000        PISN      2.793946E+001      2.090894E-004      3.856958E+001      1.530528E-007      2.364937E-008      4.327781E+000      2.628178E-005      3.983569E-003      6.785444E-006      4.446637E+001      8.757201E-007      1.118176E-006      2.175029E-008      3.896457E+000      2.081825E-004      5.847596E-005      2.965659E-003      3.486825E+000      3.097492E-003      1.698978E-003      5.831592E-005      1.701881E-002      1.215168E+001      2.253343E-002      2.172993E-003      4.107923E+000      1.556430E-003      5.197677E-001      1.319884E-003      3.156862E-001      2.897179E-006      5.445397E-004      6.427628E-005      7.126916E-003      2.723058E-003      1.470902E-001      4.088118E-006      2.505797E-003      4.338594E-012      8.137125E-007
  1.50000E+002  1.47651E+002  8.08346E+001  7.31213E+001  0.00000E+000  0.00000E+000        PISN      2.907983E+001      1.521157E-004      4.150344E+001      8.003618E-008      5.731346E-008      4.322893E+000      1.911391E-004      3.537134E-002      7.263527E-006      4.677342E+001      1.185868E-006      9.954536E-007      1.851041E-008      4.217536E+000      2.574374E-004      3.405833E-005      3.069290E-003      3.720871E+000      2.424902E-003      1.745691E-003      8.472468E-006      1.632232E-002      1.408683E+001      2.206952E-002      1.848515E-003      4.937702E+000      1.403995E-003      6.355511E-001      1.086789E-003      3.968033E-001      3.058816E-006      8.047127E-004      7.302443E-005      1.135095E-002      3.331251E-003      2.195813E-001      4.384030E-006      2.651976E-003      4.841828E-012      8.649494E-007
  1.60000E+002  1.57370E+002  8.71807E+001  7.91997E+001  0.00000E+000  0.00000E+000        PISN      3.049195E+001      2.228331E-004      4.374718E+001      1.636156E-007      2.414893E-008      4.250808E+000      2.908335E-005      4.462437E-003      6.613887E-006      4.630800E+001      7.329783E-007      1.058892E-006      2.214669E-008      4.157838E+000      2.782194E-004      6.608386E-005      2.935428E-003      4.088933E+000      3.753751E-003      1.853775E-003      6.094281E-005      1.737432E-002      1.768299E+001      2.110074E-002      1.557594E-003      6.741476E+000      1.255595E-003      9.244094E-001      8.791903E-004      6.305739E-001      3.270690E-006      2.445976E-003      1.463600E-004      4.225879E-002      7.904539E-003      8.618289E-001      4.797570E-006      4.166846E-003      5.282378E-012      9.106573E-007
  1.70000E+002  1.67151E+002  9.37399E+001  8.54090E+001  0.00000E+000  0.00000E+000        PISN      3.090856E+001      2.406350E-004      4.676136E+001      1.736753E-007      1.352641E-008      4.151060E+000      3.046085E-005      4.657209E-003      6.522872E-006      4.538491E+001      6.689312E-007      1.053079E-006      2.544516E-008      4.011234E+000      1.994999E-004      6.511935E-005      2.845797E-003      4.345576E+000      4.599805E-003      2.031412E-003      5.052659E-005      1.807694E-002      2.085026E+001      2.055419E-002      1.382933E-003      8.536364E+000      1.107166E-003      1.258299E+000      6.854062E-004      9.350366E-001      3.450399E-006      5.589635E-003      2.690956E-004      1.142901E-001      1.791028E-002      2.653891E+000      5.454936E-006      7.496566E-003      6.210048E-012      9.537790E-007
  1.80000E+002  1.76734E+002  9.97083E+001  9.09714E+001  0.00000E+000  0.00000E+000        PISN      3.336097E+001      2.522093E-004      4.838933E+001      1.438833E-007      2.345091E-008      4.017590E+000      3.174172E-005      4.910044E-003      6.536381E-006      4.398088E+001      6.237707E-007      1.103651E-006      2.686918E-008      4.056062E+000      2.122338E-004      7.028213E-005      2.773456E-003      4.408786E+000      4.345345E-003      1.935513E-003      6.530463E-005      1.688538E-002      2.300416E+001      1.946635E-002      1.200053E-003      9.910121E+000      9.906533E-004      1.527947E+000      5.408946E-004      1.207309E+000      3.565144E-006      9.133872E-003      4.099265E-004      2.100199E-001      3.404600E-002      5.810041E+000      1.266318E-005      1.789376E-002      3.019633E-009      1.013255E-006
  1.90000E+002  1.86424E+002  1.05397E+002  9.63923E+001  0.00000E+000  0.00000E+000        PISN      3.473072E+001      2.614689E-004      5.140398E+001      1.655652E-007      2.803135E-008      3.841459E+000      3.423693E-005      5.169240E-003      6.641329E-006      4.257356E+001      5.896115E-007      1.105238E-006      2.984158E-008      3.863514E+000      1.439103E-004      7.174770E-005      2.697479E-003      4.392953E+000      4.612172E-003      2.045806E-003      5.989643E-005      1.704366E-002      2.455683E+001      1.929695E-002      1.218096E-003      1.085191E+001      8.962106E-004      1.730739E+000      4.373690E-004      1.411657E+000      3.590046E-006      1.188886E-002      4.782311E-004      2.819924E-001      4.289457E-002      1.013768E+001      7.951860E-004      1.114687E-001      3.003949E-006      3.298355E-005
  2.00000E+002  1.96455E+002  1.13176E+002  1.04099E+002  0.00000E+000  0.00000E+000        PISN      3.633684E+001      2.818993E-004      5.220863E+001      9.738622E-008      1.858771E-008      3.734794E+000      3.433282E-005      5.296201E-003      7.026449E-006      4.028548E+001      5.478165E-007      1.158803E-006      3.367031E-008      3.863225E+000      1.524276E-004      7.131885E-005      2.683734E-003      4.431851E+000      4.286048E-003      1.937740E-003      6.802012E-005      1.572591E-002      2.552507E+001      1.791428E-002      1.137439E-003      1.166078E+001      7.955622E-004      1.907860E+000      3.441602E-004      1.598259E+000      3.578249E-006      1.495569E-002      5.111187E-004      3.520183E-001      4.751882E-002      1.758686E+001      3.671339E-003      3.892260E-001      2.132282E-005      2.590176E-004
  2.10000E+002  2.06042E+002  1.19161E+002  1.09802E+002  0.00000E+000  0.00000E+000        PISN      3.746490E+001      2.698301E-004      5.532644E+001      9.981041E-008      2.421979E-008      3.714214E+000      3.669207E-005      5.549708E-003      7.279393E-006      3.839251E+001      5.045369E-007      1.160739E-006      3.639116E-008      3.874320E+000      1.509350E-004      7.387166E-005      2.739719E-003      4.542516E+000      3.862665E-003      1.881543E-003      6.672373E-005      1.490275E-002      2.570581E+001      1.697092E-002      1.128599E-003      1.197224E+001      7.345245E-004      1.982137E+000      3.047563E-004      1.681170E+000      3.520727E-006      1.701600E-002      5.159295E-004      3.885280E-001      4.845882E-002      2.411833E+001      7.093012E-003      7.130736E-001      4.680026E-005      5.877026E-004
  2.20000E+002  2.15808E+002  1.24940E+002  1.15300E+002  0.00000E+000  0.00000E+000        PISN      3.900975E+001      2.901341E-004      5.841616E+001      1.077829E-007      2.477621E-008      3.613344E+000      3.781704E-005      5.798000E-003      7.164578E-006      3.594620E+001      4.577917E-007      1.224014E-006      3.890245E-008      3.921976E+000      1.679872E-004      7.480540E-005      2.820667E-003      4.424029E+000      3.446838E-003      1.730532E-003      6.775251E-005      1.352225E-002      2.512197E+001      1.522749E-002      9.555222E-004      1.181213E+001      6.779579E-004      1.991209E+000      2.902810E-004      1.711951E+000      3.422953E-006      1.890463E-002      5.093628E-004      4.114678E-001      4.852659E-002      3.225966E+001      1.244842E-002      1.231357E+000      8.878908E-005      1.141684E-003
  2.30000E+002  2.25493E+002  1.32781E+002  1.22938E+002  2.24993E+002  2.25493E+002         DBH      2.863496E+000      2.277414E-004      1.642845E+000      5.631157E-009      1.963355E-008      4.867506E-005      9.373616E-007      1.310926E-004      3.325666E-008      1.172253E-004      4.791285E-008      2.633349E-007      8.772609E-009      3.140250E-005      6.289042E-008      2.300489E-006      2.157284E-006      1.592949E-005      1.243425E-006      1.699391E-006      1.422584E-007      1.025936E-005      2.888440E-005      0.000000E+000      0.000000E+000      1.002182E-005      0.000000E+000      2.168773E-006      0.000000E+000      1.984783E-006      0.000000E+000      1.083595E-007      0.000000E+000      5.257826E-007      0.000000E+000      3.996915E-005      0.000000E+000      2.256315E-006      0.000000E+000      5.627473E-008
  2.40000E+002  2.34951E+002  1.37322E+002  1.27265E+002  2.34451E+002  2.34951E+002         DBH      3.161613E+000      2.418875E-004      1.887088E+000      6.019465E-009      2.579386E-008      5.185880E-005      1.058348E-006      1.559604E-004      3.554277E-008      1.245478E-004      5.098444E-008      2.796329E-007      9.316142E-009      3.421305E-005      6.683803E-008      2.489751E-006      2.470674E-006      1.761833E-005      1.325800E-006      1.846275E-006      1.704475E-007      1.223747E-005      3.339645E-005      0.000000E+000      0.000000E+000      1.122870E-005      0.000000E+000      2.429949E-006      0.000000E+000      2.223802E-006      0.000000E+000      1.214088E-007      0.000000E+000      5.891003E-007      0.000000E+000      4.478247E-005      0.000000E+000      2.528033E-006      0.000000E+000      6.305166E-008
  2.50000E+002  2.44254E+002  1.43171E+002  1.32710E+002  2.43754E+002  2.44254E+002         DBH      3.550871E+000      2.629038E-004      2.194140E+000      1.767776E-008      2.701724E-008      5.654799E-005      1.255479E-006      1.856874E-004      3.888245E-008      1.356004E-004      5.565050E-008      3.036011E-007      1.013900E-008      3.804895E-005      7.278806E-008      2.755102E-006      2.842493E-006      1.965988E-005      1.447649E-006      2.049655E-006      2.020679E-007      1.457006E-005      3.921047E-005      0.000000E+000      0.000000E+000      1.277806E-005      0.000000E+000      2.765239E-006      0.000000E+000      2.530644E-006      0.000000E+000      1.381609E-007      0.000000E+000      6.703859E-007      0.000000E+000      5.096167E-005      0.000000E+000      2.876857E-006      0.000000E+000      7.175164E-008
