# Initial composition Z = 0.000001
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000      7.514600E-001      2.248800E-005      2.484800E-001      2.720200E-009      1.084700E-014      1.798200E-007      2.179000E-009      4.851100E-008      1.193000E-010      4.399700E-007      1.775900E-010      9.922900E-010      3.305100E-011      9.341600E-008      2.351300E-010      7.555700E-009      2.355100E-009      3.452800E-008      4.553300E-009      5.213700E-009      0.000000E+000      3.816300E-009      4.774800E-008      2.236200E-009      4.281200E-010      2.221800E-008      5.372600E-010      4.808000E-009      2.414200E-010      4.400100E-009      3.187600E-012      2.402200E-010      2.440900E-011      1.165600E-009      6.463200E-010      8.860900E-008      2.349300E-010      5.002100E-009      4.939400E-011      1.247600E-010
# winds ejecta
           Min          Mfin          M_HE          M_CO                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  3.99982E+001  1.81536E+001  1.52504E+001      1.331325E-003      1.490814E-007      4.444944E-004      2.030064E-012      6.163381E-018      3.128157E-010      3.984872E-012      1.022831E-010      2.071332E-013      7.715421E-010      3.438039E-013      1.727619E-012      5.785856E-014      1.645770E-010      4.141609E-013      1.321847E-011      4.290800E-012      6.084335E-011      7.989481E-012      9.191959E-012      1.054925E-014      6.745702E-012      8.754759E-011      0.000000E+000      0.000000E+000      3.945832E-011      0.000000E+000      8.538986E-012      0.000000E+000      7.814572E-012      0.000000E+000      4.266376E-013      0.000000E+000      2.070133E-012      0.000000E+000      1.573682E-010      0.000000E+000      8.883658E-012      0.000000E+000      2.215672E-013
  5.00000E+001  4.99964E+001  2.29623E+001  2.10425E+001      2.608768E-003      2.354970E-007      9.850438E-004      1.960877E-012      5.862000E-013      5.039824E-010      9.435085E-012      5.386547E-010      3.298680E-013      1.353639E-009      1.154797E-012      2.796886E-012      9.838457E-014      3.011847E-010      7.783422E-013      2.234234E-011      9.815011E-012      1.113614E-010      1.429114E-011      1.712965E-011      8.022099E-014      1.232510E-011      2.449596E-010      0.000000E+000      0.000000E+000      7.986584E-011      0.000000E+000      1.728337E-011      0.000000E+000      1.581713E-011      0.000000E+000      8.635383E-013      0.000000E+000      4.190067E-012      0.000000E+000      3.185221E-010      0.000000E+000      1.798102E-011      0.000000E+000      4.484645E-013
  6.00000E+001  5.99930E+001  2.50364E+001  2.25961E+001      4.748896E-003      3.426653E-007      2.217200E-003      1.773868E-012      1.068872E-011      2.205437E-007      2.826351E-007      4.050682E-007      7.615231E-012      1.641099E-006      1.534180E-009      4.861855E-012      1.865907E-013      4.465850E-009      1.387634E-012      4.018659E-011      1.784640E-011      2.362101E-010      2.761891E-011      2.890283E-011      5.414656E-014      2.045032E-011      6.533976E-010      0.000000E+000      0.000000E+000      1.549071E-010      0.000000E+000      3.352269E-011      0.000000E+000      3.067877E-011      0.000000E+000      1.674913E-012      0.000000E+000      8.127020E-012      0.000000E+000      6.178031E-010      0.000000E+000      3.487586E-011      0.000000E+000      8.698386E-013
  7.00000E+001  6.99881E+001  2.59259E+001  2.40494E+001      7.675733E-003      4.750279E-007      4.191180E-003      1.669306E-012      5.754701E-011      2.331776E-005      3.212400E-006      4.203270E-006      7.533838E-011      3.883802E-005      1.168528E-008      1.210162E-011      8.386822E-013      1.815170E-008      2.234118E-012      2.800610E-010      2.876907E-011      3.742775E-010      8.004975E-011      5.257642E-011      7.428918E-014      3.120883E-011      1.318375E-009      0.000000E+000      0.000000E+000      2.653982E-010      0.000000E+000      5.743354E-011      0.000000E+000      5.256109E-011      0.000000E+000      2.869582E-012      0.000000E+000      1.392379E-011      0.000000E+000      1.058464E-009      0.000000E+000      5.975178E-011      0.000000E+000      1.490270E-012
  8.00000E+001  7.99800E+001  2.88425E+001  2.63160E+001      1.226211E-002      6.477931E-007      7.461181E-003      1.639868E-012      1.062666E-010      9.716877E-005      1.224274E-005      1.162770E-005      2.060259E-010      1.184028E-004      2.950203E-008      2.272257E-011      2.096688E-012      3.612360E-008      3.384310E-012      1.210756E-009      4.023573E-011      5.790678E-010      2.010131E-010      9.640750E-011      8.180403E-014      4.538607E-011      2.559648E-009      0.000000E+000      0.000000E+000      4.439413E-010      0.000000E+000      9.607122E-011      0.000000E+000      8.792092E-011      0.000000E+000      4.800049E-012      0.000000E+000      2.329085E-011      0.000000E+000      1.770533E-009      0.000000E+000      9.994904E-011      0.000000E+000      2.492831E-012
  8.50000E+001  8.49745E+001  2.85897E+001  2.69018E+001      1.546733E-002      7.846425E-007      9.676434E-003      4.386573E-013      1.676374E-010      1.695264E-004      2.056061E-005      1.859403E-005      3.279913E-010      1.811930E-004      4.435510E-008      3.086710E-011      4.394579E-012      5.133395E-008      4.553384E-012      1.215249E-009      4.926524E-011      8.240623E-010      1.906251E-010      1.064474E-010      7.969885E-014      5.632278E-011      3.363983E-009      0.000000E+000      0.000000E+000      5.678430E-010      0.000000E+000      1.228844E-010      0.000000E+000      1.124592E-010      0.000000E+000      6.139732E-012      0.000000E+000      2.979122E-011      0.000000E+000      2.264681E-009      0.000000E+000      1.278444E-010      0.000000E+000      3.188565E-012
  9.00000E+001  8.99736E+001  4.32475E+001  3.78386E+001      1.678550E-002      8.942856E-007      9.620972E-003      5.180755E-012      4.801793E-011      2.077099E-009      8.597773E-011      8.383803E-009      1.290843E-012      7.061152E-009      9.386039E-012      1.171568E-011      4.892537E-013      1.504840E-009      3.820640E-012      1.098074E-010      5.038993E-011      5.562199E-010      7.319529E-011      8.412842E-011      2.108408E-014      6.147999E-011      3.310076E-009      0.000000E+000      0.000000E+000      5.871950E-010      0.000000E+000      1.270722E-010      0.000000E+000      1.162919E-010      0.000000E+000      6.348975E-012      0.000000E+000      3.080650E-011      0.000000E+000      2.341861E-009      0.000000E+000      1.322014E-010      0.000000E+000      3.297235E-012
  9.50000E+001  9.49704E+001  4.62474E+001  4.04264E+001      1.851909E-002      1.007910E-006      1.106074E-002      4.068548E-012      6.014006E-011      2.305145E-009      8.427533E-011      9.618485E-009      1.472721E-012      7.696363E-009      1.035753E-011      1.276528E-011      5.398701E-013      1.635711E-009      4.142764E-012      1.212166E-010      5.282749E-011      6.045895E-010      7.960998E-011      9.139940E-011      1.660638E-014      6.682548E-011      3.814553E-009      0.000000E+000      0.000000E+000      6.578062E-010      0.000000E+000      1.423526E-010      0.000000E+000      1.302759E-010      0.000000E+000      7.112439E-012      0.000000E+000      3.451098E-011      0.000000E+000      2.623470E-009      0.000000E+000      1.480988E-010      0.000000E+000      3.693725E-012
  1.00000E+002  9.99666E+001  4.99231E+001  4.41152E+001      2.064529E-002      1.057762E-006      1.275547E-002      4.878295E-012      6.590791E-011      2.471130E-009      1.075804E-010      1.131627E-008      1.551250E-012      8.329428E-009      1.129983E-011      1.395217E-011      5.920017E-013      1.765531E-009      4.461925E-012      1.327183E-010      5.505313E-011      6.525699E-010      8.597541E-011      9.861023E-011      1.159849E-014      7.212857E-011      4.480846E-009      0.000000E+000      0.000000E+000      7.428170E-010      0.000000E+000      1.607495E-010      0.000000E+000      1.471122E-010      0.000000E+000      8.031608E-012      0.000000E+000      3.897098E-011      0.000000E+000      2.962514E-009      0.000000E+000      1.672382E-010      0.000000E+000      4.171083E-012
  1.10000E+002  1.09966E+002  5.59484E+001  4.97798E+001      2.144286E-002      1.298491E-006      1.274666E-002      6.279197E-012      6.819179E-011      2.945984E-009      1.031879E-010      1.055300E-008      1.875597E-012      9.153226E-009      1.049834E-011      1.649535E-011      6.584538E-013      1.939863E-009      4.896649E-012      1.483575E-010      5.783916E-011      7.170039E-010      9.449119E-011      1.083232E-010      8.905533E-015      7.924988E-011      4.304389E-009      0.000000E+000      0.000000E+000      7.603143E-010      0.000000E+000      1.645360E-010      0.000000E+000      1.505774E-010      0.000000E+000      8.220794E-012      0.000000E+000      3.988895E-011      0.000000E+000      3.032298E-009      0.000000E+000      1.711775E-010      0.000000E+000      4.269336E-012
  1.20000E+002  1.19964E+002  6.21722E+001  5.57671E+001      2.200668E-002      1.241038E-006      1.404989E-002      8.538806E-012      9.275094E-011      2.856406E-009      1.122381E-010      1.215929E-008      1.815591E-012      8.812388E-009      9.441068E-012      1.600967E-011      6.462405E-013      1.862433E-009      4.693450E-012      1.455607E-010      5.226334E-011      6.883813E-010      9.075579E-011      1.039661E-010      3.674259E-015      7.608698E-011      4.930067E-009      0.000000E+000      0.000000E+000      8.019282E-010      0.000000E+000      1.735414E-010      0.000000E+000      1.588188E-010      0.000000E+000      8.670738E-012      0.000000E+000      4.207220E-011      0.000000E+000      3.198261E-009      0.000000E+000      1.805463E-010      0.000000E+000      4.503006E-012
  1.30000E+002  1.29966E+002  6.89742E+001  6.22157E+001      2.128344E-002      1.385479E-006      1.238990E-002      1.007602E-011      5.619466E-011      3.108136E-009      1.008206E-010      1.011440E-008      2.001433E-012      9.059091E-009      8.285576E-012      1.735322E-011      6.696622E-013      1.916257E-009      4.826986E-012      1.514137E-010      5.205223E-011      7.082752E-010      9.338745E-011      1.069629E-010      2.335887E-015      7.828468E-011      4.227091E-009      0.000000E+000      0.000000E+000      7.488124E-010      0.000000E+000      1.620468E-010      0.000000E+000      1.482994E-010      0.000000E+000      8.096427E-012      0.000000E+000      3.928552E-011      0.000000E+000      2.986423E-009      0.000000E+000      1.685877E-010      0.000000E+000      4.204746E-012
  1.40000E+002  1.39967E+002  7.54862E+001  6.86198E+001      2.060803E-002      1.313591E-006      1.231612E-002      1.119208E-011      5.419539E-011      2.966528E-009      1.002412E-010      1.027365E-008      1.902805E-012      8.515768E-009      6.841675E-012      1.656526E-011      6.334076E-013      1.800022E-009      4.532468E-012      1.434629E-010      4.760536E-011      6.653124E-010      8.773026E-011      1.004680E-010      1.077482E-015      7.353630E-011      4.289759E-009      0.000000E+000      0.000000E+000      7.321834E-010      0.000000E+000      1.584482E-010      0.000000E+000      1.450061E-010      0.000000E+000      7.916626E-012      0.000000E+000      3.841309E-011      0.000000E+000      2.920103E-009      0.000000E+000      1.648439E-010      0.000000E+000      4.111370E-012
  1.50000E+002  1.49963E+002  8.12181E+001  7.39905E+001      2.252396E-002      1.438954E-006      1.406986E-002      1.740542E-011      8.410486E-011      3.246879E-009      1.095363E-010      1.175339E-008      2.096790E-012      9.155384E-009      6.490465E-012      1.809127E-011      6.825266E-013      1.934445E-009      4.870261E-012      1.548448E-010      5.046166E-011      7.149969E-010      9.428459E-011      1.079684E-010      7.222707E-016      7.902757E-011      4.909214E-009      0.000000E+000      0.000000E+000      8.138511E-010      0.000000E+000      1.761216E-010      0.000000E+000      1.611801E-010      0.000000E+000      8.799653E-012      0.000000E+000      4.269772E-011      0.000000E+000      3.245812E-009      0.000000E+000      1.832307E-010      0.000000E+000      4.569954E-012
  1.60000E+002  1.59962E+002  8.75137E+001  8.04993E+001      2.348286E-002      1.550027E-006      1.441630E-002      2.869738E-011      9.018461E-011      3.480609E-009      1.130007E-010      1.189260E-008      2.253515E-012      9.644400E-009      6.057847E-012      1.937053E-011      7.203649E-013      2.038306E-009      5.131280E-012      1.636691E-010      5.263707E-011      7.533849E-010      9.934851E-011      1.137636E-010      4.661166E-016      8.327052E-011      5.010018E-009      0.000000E+000      0.000000E+000      8.428585E-010      0.000000E+000      1.823989E-010      0.000000E+000      1.669249E-010      0.000000E+000      9.113290E-012      0.000000E+000      4.421956E-011      0.000000E+000      3.361501E-009      0.000000E+000      1.897614E-010      0.000000E+000      4.732837E-012
  1.70000E+002  1.69959E+002  9.37818E+001  8.70655E+001      2.536193E-002      1.750785E-006      1.527894E-002      3.333060E-011      7.693094E-011      3.909958E-009      1.208015E-010      1.237758E-008      2.538873E-012      1.053360E-008      5.581145E-012      2.174599E-011      7.880546E-013      2.226775E-009      5.605232E-012      1.794060E-010      5.687505E-011      8.230427E-010      1.085361E-010      1.242808E-010      2.371834E-016      9.097385E-011      5.285022E-009      0.000000E+000      0.000000E+000      9.038061E-010      0.000000E+000      1.955883E-010      0.000000E+000      1.789954E-010      0.000000E+000      9.772278E-012      0.000000E+000      4.741709E-011      0.000000E+000      3.604573E-009      0.000000E+000      2.034831E-010      0.000000E+000      5.075072E-012
  1.80000E+002  1.79954E+002  9.96554E+001  9.23143E+001      2.883928E-002      2.032010E-006      1.763983E-002      5.264744E-011      1.072909E-010      4.525931E-009      1.365910E-010      1.418277E-008      2.938263E-012      1.194665E-008      5.732279E-012      2.513792E-011      8.941338E-013      2.525515E-009      6.356935E-012      2.038156E-010      6.415529E-011      9.334517E-010      1.230969E-010      1.409525E-010      1.949961E-016      1.031900E-010      6.089459E-009      0.000000E+000      0.000000E+000      1.033669E-009      0.000000E+000      2.236913E-010      0.000000E+000      2.047142E-010      0.000000E+000      1.117640E-011      0.000000E+000      5.423018E-011      0.000000E+000      4.122492E-009      0.000000E+000      2.327205E-010      0.000000E+000      5.804279E-012
  1.90000E+002  1.89945E+002  1.05751E+002  9.82761E+001      3.436402E-002      2.439194E-006      2.079490E-002      5.572774E-011      1.089750E-010      5.441182E-009      1.665078E-010      1.663812E-008      3.524503E-012      1.429862E-008      6.619746E-012      3.024675E-011      1.070560E-012      3.023403E-009      7.610077E-012      2.441273E-010      7.666641E-011      1.117475E-009      1.473648E-010      1.687401E-010      1.876343E-016      1.235318E-010      7.170626E-009      0.000000E+000      0.000000E+000      1.226682E-009      0.000000E+000      2.654602E-010      0.000000E+000      2.429396E-010      0.000000E+000      1.326332E-011      0.000000E+000      6.435637E-011      0.000000E+000      4.892269E-009      0.000000E+000      2.761754E-010      0.000000E+000      6.888089E-012
  2.00000E+002  1.99933E+002  1.11077E+002  1.03040E+002      4.120144E-002      2.910690E-006      2.573139E-002      5.266182E-011      1.711274E-010      6.500199E-009      1.983582E-010      2.074272E-008      4.206022E-012      1.686372E-008      7.548395E-012      3.606051E-011      1.262312E-012      3.565078E-009      8.973293E-012      2.880331E-010      9.023989E-011      1.317664E-009      1.737651E-010      1.989695E-010      2.958724E-016      1.456828E-010      8.922369E-009      0.000000E+000      0.000000E+000      1.488600E-009      0.000000E+000      3.221408E-010      0.000000E+000      2.948117E-010      0.000000E+000      1.609528E-011      0.000000E+000      7.809762E-011      0.000000E+000      5.936857E-009      0.000000E+000      3.351439E-010      0.000000E+000      8.358822E-012
  2.10000E+002  2.09928E+002  1.17990E+002  1.11129E+002      4.523868E-002      3.494653E-006      2.653806E-002      7.540868E-011      1.270911E-010      7.684464E-009      2.014542E-010      2.010322E-008      5.021970E-012      1.958189E-008      8.455411E-012      4.254958E-011      1.466756E-012      4.143301E-009      1.042842E-011      3.349264E-010      1.047101E-010      1.531351E-009      2.019456E-010      2.312376E-010      4.583339E-016      1.693351E-010      8.885977E-009      0.000000E+000      0.000000E+000      1.596170E-009      0.000000E+000      3.454195E-010      0.000000E+000      3.161155E-010      0.000000E+000      1.725837E-011      0.000000E+000      8.374114E-011      0.000000E+000      6.365869E-009      0.000000E+000      3.593622E-010      0.000000E+000      8.962850E-012
  2.20000E+002  2.19916E+002  1.23985E+002  1.16783E+002      5.312367E-002      4.163529E-006      3.125842E-002      1.099529E-010      1.755543E-010      9.143340E-009      2.357585E-010      2.342752E-008      5.966336E-012      2.311186E-008      9.827846E-012      5.059937E-011      1.731181E-012      4.890923E-009      1.230958E-011      3.955006E-010      1.235137E-010      1.807594E-009      2.383768E-010      2.729541E-010      9.772119E-016      1.999583E-010      1.040417E-008      0.000000E+000      0.000000E+000      1.876499E-009      0.000000E+000      4.060840E-010      0.000000E+000      3.716335E-010      0.000000E+000      2.028938E-011      0.000000E+000      9.844822E-011      0.000000E+000      7.483878E-009      0.000000E+000      4.224754E-010      0.000000E+000      1.053695E-011
  2.30000E+002  2.29902E+002  1.30050E+002  1.22809E+002      6.237001E-002      5.000869E-006      3.589855E-002      1.077970E-010      1.830382E-010      1.095759E-008      2.727025E-010      2.649453E-008      7.138843E-012      2.740119E-008      1.148618E-011      6.055605E-011      2.052650E-012      5.799974E-009      1.459758E-011      4.690974E-010      1.463682E-010      2.143579E-009      2.826847E-010      3.236882E-010      1.029133E-015      2.370970E-010      1.189420E-008      0.000000E+000      0.000000E+000      2.185231E-009      0.000000E+000      4.728952E-010      0.000000E+000      4.327767E-010      0.000000E+000      2.362750E-011      0.000000E+000      1.146455E-010      0.000000E+000      8.715168E-009      0.000000E+000      4.919834E-010      0.000000E+000      1.227056E-011
  2.40000E+002  2.39888E+002  1.37049E+002  1.29259E+002      7.038296E-002      5.341502E-006      4.204181E-002      1.439393E-010      1.848321E-010      1.178935E-008      3.188876E-010      3.277443E-008      7.679647E-012      2.953160E-008      1.241682E-011      6.519804E-011      2.211547E-012      6.252982E-009      1.572733E-011      5.067857E-010      1.578289E-010      2.309480E-009      3.045995E-010      3.488053E-010      1.048207E-014      2.569804E-010      1.442128E-008      0.000000E+000      0.000000E+000      2.500173E-009      0.000000E+000      5.410504E-010      0.000000E+000      4.951499E-010      0.000000E+000      2.703277E-011      0.000000E+000      1.311686E-010      0.000000E+000      9.971227E-009      0.000000E+000      5.628897E-010      0.000000E+000      1.403903E-011
  2.50000E+002  2.49869E+002  1.43321E+002  1.35270E+002      8.288263E-002      6.572930E-006      4.853095E-002      1.524910E-010      2.038677E-010      1.440110E-008      3.575823E-010      3.647446E-008      9.430688E-012      3.580103E-008      1.493248E-011      7.948043E-011      2.681745E-012      7.578588E-009      1.907293E-011      6.131262E-010      1.911932E-010      2.800766E-009      3.693551E-010      4.229318E-010      2.310481E-015      3.099157E-010      1.628430E-008      0.000000E+000      0.000000E+000      2.922368E-009      0.000000E+000      6.324157E-010      0.000000E+000      5.787640E-010      0.000000E+000      3.159770E-011      0.000000E+000      1.533185E-010      0.000000E+000      1.165503E-008      0.000000E+000      6.579428E-010      0.000000E+000      1.640975E-011
  2.60000E+002  2.59848E+002  1.48997E+002  1.41203E+002      9.553066E-002      7.574283E-006      5.654208E-002      1.940025E-010      2.954722E-010      1.659512E-008      4.148763E-010      4.251318E-008      1.083710E-011      4.117573E-008      1.714127E-011      9.153383E-011      3.084397E-012      8.716205E-009      2.193716E-011      7.050586E-010      2.198708E-010      3.221364E-009      4.248179E-010      4.864369E-010      1.606073E-015      3.562814E-010      1.895934E-008      0.000000E+000      0.000000E+000      3.381846E-009      0.000000E+000      7.318489E-010      0.000000E+000      6.697618E-010      0.000000E+000      3.656574E-011      0.000000E+000      1.774245E-010      0.000000E+000      1.348753E-008      0.000000E+000      7.613897E-010      0.000000E+000      1.898981E-011
  2.70000E+002  2.69827E+002  1.54401E+002  1.46971E+002      1.091169E-001      8.691660E-006      6.405300E-002      2.351961E-010      4.062248E-010      1.902394E-008      4.590316E-010      4.823298E-008      1.240325E-011      4.693706E-008      1.946623E-011      1.047260E-010      3.516098E-012      9.938641E-009      2.500936E-011      8.044561E-010      2.506654E-010      3.672504E-009      4.843279E-010      5.545859E-010      5.793426E-015      4.067219E-010      2.156071E-008      0.000000E+000      0.000000E+000      3.850960E-009      0.000000E+000      8.333675E-010      0.000000E+000      7.626679E-010      0.000000E+000      4.163796E-011      0.000000E+000      2.020359E-010      0.000000E+000      1.535845E-008      0.000000E+000      8.670060E-010      0.000000E+000      2.162399E-011
