# Initial composition Z = 0.000001
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000          SN      7.514600E-001      2.248800E-005      2.484800E-001      2.720200E-009      1.084700E-014      1.798200E-007      2.179000E-009      4.851100E-008      1.193000E-010      4.399700E-007      1.775900E-010      9.922900E-010      3.305100E-011      9.341600E-008      2.351300E-010      7.555700E-009      2.355100E-009      3.452800E-008      4.553300E-009      5.213700E-009      0.000000E+000      3.816300E-009      4.774800E-008      2.236200E-009      4.281200E-010      2.221800E-008      5.372600E-010      4.808000E-009      2.414200E-010      4.400100E-009      3.187600E-012      2.402200E-010      2.440900E-011      1.165600E-009      6.463200E-010      8.860900E-008      2.349300E-010      5.002100E-009      4.939400E-011      1.247600E-010
# total ejecta
           Min          Mfin          M_HE          M_CO          Mrem          Mbar         SNT                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  6.00000E+001  5.99930E+001  2.50364E+001  2.25961E+001  5.94930E+001  5.99930E+001         FSN      4.748896E-003      3.426653E-007      2.217200E-003      1.773868E-012      1.068872E-011      2.205437E-007      2.826351E-007      4.050682E-007      7.615231E-012      1.641099E-006      1.534180E-009      4.861855E-012      1.865907E-013      4.465850E-009      1.387634E-012      4.018659E-011      1.784640E-011      2.362101E-010      2.761891E-011      2.890283E-011      5.414656E-014      2.045032E-011      6.533976E-010      0.000000E+000      0.000000E+000      1.549071E-010      0.000000E+000      3.352269E-011      0.000000E+000      3.067877E-011      0.000000E+000      1.674913E-012      0.000000E+000      8.127020E-012      0.000000E+000      6.178031E-010      0.000000E+000      3.487586E-011      0.000000E+000      8.698386E-013
  7.00000E+001  6.99881E+001  2.59259E+001  2.40494E+001  6.94881E+001  6.99881E+001         FSN      7.675733E-003      4.750279E-007      4.191180E-003      1.669306E-012      5.754701E-011      2.331776E-005      3.212400E-006      4.203270E-006      7.533838E-011      3.883802E-005      1.168528E-008      1.210162E-011      8.386822E-013      1.815170E-008      2.234118E-012      2.800610E-010      2.876907E-011      3.742775E-010      8.004975E-011      5.257642E-011      7.428918E-014      3.120883E-011      1.318375E-009      0.000000E+000      0.000000E+000      2.653982E-010      0.000000E+000      5.743354E-011      0.000000E+000      5.256109E-011      0.000000E+000      2.869582E-012      0.000000E+000      1.392379E-011      0.000000E+000      1.058464E-009      0.000000E+000      5.975178E-011      0.000000E+000      1.490270E-012
  8.00000E+001  7.99800E+001  2.88425E+001  2.63160E+001  7.94800E+001  7.99800E+001         FSN      1.226211E-002      6.477931E-007      7.461181E-003      1.639868E-012      1.062666E-010      9.716877E-005      1.224274E-005      1.162770E-005      2.060259E-010      1.184028E-004      2.950203E-008      2.272257E-011      2.096688E-012      3.612360E-008      3.384310E-012      1.210756E-009      4.023573E-011      5.790678E-010      2.010131E-010      9.640750E-011      8.180403E-014      4.538607E-011      2.559648E-009      0.000000E+000      0.000000E+000      4.439413E-010      0.000000E+000      9.607122E-011      0.000000E+000      8.792092E-011      0.000000E+000      4.800049E-012      0.000000E+000      2.329085E-011      0.000000E+000      1.770533E-009      0.000000E+000      9.994904E-011      0.000000E+000      2.492831E-012
  8.50000E+001  8.49745E+001  2.85897E+001  2.69018E+001  8.44745E+001  8.49745E+001         FSN      1.546733E-002      7.846425E-007      9.676434E-003      4.386573E-013      1.676374E-010      1.695264E-004      2.056061E-005      1.859403E-005      3.279913E-010      1.811930E-004      4.435510E-008      3.086710E-011      4.394579E-012      5.133395E-008      4.553384E-012      1.215249E-009      4.926524E-011      8.240623E-010      1.906251E-010      1.064474E-010      7.969885E-014      5.632278E-011      3.363983E-009      0.000000E+000      0.000000E+000      5.678430E-010      0.000000E+000      1.228844E-010      0.000000E+000      1.124592E-010      0.000000E+000      6.139732E-012      0.000000E+000      2.979122E-011      0.000000E+000      2.264681E-009      0.000000E+000      1.278444E-010      0.000000E+000      3.188565E-012
  9.00000E+001  8.99736E+001  4.32475E+001  3.78386E+001  3.86192E+001  3.91192E+001       PPISN      2.276262E+001      2.634216E-005      2.606923E+001      2.866842E-008      8.050239E-009      1.144917E+000      2.805121E-007      2.966564E-005      5.182006E-010      7.836061E-001      1.577707E-009      4.752868E-010      9.721703E-009      1.051514E-001      2.868002E-010      2.177114E-006      4.675764E-009      1.517340E-002      4.225668E-006      2.500551E-007      1.010747E-010      5.164607E-009      1.942864E-005      0.000000E+000      0.000000E+000      1.132965E-006      0.000000E+000      2.451753E-007      0.000000E+000      2.243757E-007      0.000000E+000      1.224983E-008      0.000000E+000      5.943861E-008      0.000000E+000      4.518428E-006      0.000000E+000      2.550717E-007      0.000000E+000      6.361745E-009
  9.50000E+001  9.49704E+001  4.62474E+001  4.04264E+001  4.00964E+001  4.05964E+001       PPISN      2.140927E+001      2.266658E-005      3.029543E+001      2.251964E-008      1.956764E-008      4.754499E-001      2.210450E-007      3.323120E-005      1.929062E-009      2.058389E+000      1.771311E-009      2.565789E-009      1.070928E-008      1.550798E-001      2.778386E-010      1.141334E-006      4.427787E-009      9.894472E-003      8.592688E-006      1.224947E-006      7.985863E-011      4.871644E-009      1.606367E-005      0.000000E+000      0.000000E+000      1.211876E-006      0.000000E+000      2.622547E-007      0.000000E+000      2.400059E-007      0.000000E+000      1.310318E-008      0.000000E+000      6.357924E-008      0.000000E+000      4.833192E-006      0.000000E+000      2.728408E-007      0.000000E+000      6.804913E-009
  1.00000E+002  9.99666E+001  4.99231E+001  4.41152E+001  4.31000E+001  4.36000E+001       PPISN      2.230611E+001      2.510192E-005      3.127555E+001      2.096581E-008      1.616488E-008      3.794146E-001      2.346032E-007      3.357274E-005      4.346650E-009      2.324092E+000      1.972435E-009      1.328433E-008      1.396531E-008      1.014613E-001      2.687304E-010      2.432504E-007      4.105136E-009      1.328047E-002      7.240462E-006      1.032047E-006      8.334879E-011      4.870843E-009      1.412944E-005      0.000000E+000      0.000000E+000      1.256325E-006      0.000000E+000      2.718748E-007      0.000000E+000      2.488101E-007      0.000000E+000      1.358382E-008      0.000000E+000      6.591142E-008      0.000000E+000      5.010485E-006      0.000000E+000      2.828491E-007      0.000000E+000      7.054531E-009
  1.10000E+002  1.09966E+002  5.59484E+001  4.97798E+001  4.74878E+001  4.79878E+001       PPISN      2.424632E+001      2.651321E-005      3.055174E+001      2.536937E-008      1.060527E-008      3.242359E+000      2.415475E-007      3.254530E-005      5.406175E-010      3.825594E+000      1.767131E-009      5.198256E-010      1.639079E-008      1.269922E-001      3.812882E-010      1.637955E-005      4.441583E-009      1.905323E-002      8.890765E-006      1.356919E-006      4.772111E-011      4.998912E-009      1.577188E-005      0.000000E+000      0.000000E+000      1.381452E-006      0.000000E+000      2.989526E-007      0.000000E+000      2.735906E-007      0.000000E+000      1.493672E-008      0.000000E+000      7.247599E-008      0.000000E+000      5.509517E-006      0.000000E+000      3.110199E-007      0.000000E+000      7.757145E-009
  1.20000E+002  1.19964E+002  6.21722E+001  5.57671E+001  3.17176E+001  3.22176E+001       PPISN      2.604759E+001      3.531837E-005      3.472446E+001      4.010265E-008      1.388730E-008      6.401527E+000      2.585046E-007      3.522330E-005      5.963358E-010      1.943601E+001      1.959507E-009      6.675971E-010      3.546610E-008      1.002025E+000      5.391723E-010      2.550182E-005      1.733365E-008      1.705711E-001      6.297828E-005      9.090779E-006      2.896587E-011      5.461974E-009      2.848443E-005      0.000000E+000      0.000000E+000      1.957229E-006      0.000000E+000      4.235489E-007      0.000000E+000      3.876166E-007      0.000000E+000      2.116198E-008      0.000000E+000      1.026823E-007      0.000000E+000      7.805744E-006      0.000000E+000      4.406451E-007      0.000000E+000      1.099013E-008
  1.30000E+002  1.29966E+002  6.89742E+001  6.22157E+001  0.00000E+000  0.00000E+000        PISN      2.793555E+001      2.795923E-005      3.517163E+001      9.905405E-009      1.148115E-008      7.316907E+000      5.515074E-007      1.209062E-004      7.726831E-007      5.224844E+001      4.536091E-006      2.984639E-006      1.734452E-008      5.299182E+000      5.352282E-004      1.975359E-004      9.695701E-003      1.624799E+000      4.014216E-003      3.939878E-003      4.717284E-011      3.578806E-002      3.345323E-001      2.081442E-003      2.877912E-003      1.269776E-003      5.915650E-005      1.461881E-005      1.417675E-007      2.849551E-007      1.486744E-011      1.473273E-008      1.168156E-012      7.128459E-008      8.824889E-014      1.396587E-003      1.656658E-014      3.058975E-007      6.265566E-015      7.629398E-009
  1.40000E+002  1.39967E+002  7.54862E+001  6.86198E+001  0.00000E+000  0.00000E+000        PISN      2.944806E+001      2.866003E-005      3.646674E+001      8.734463E-009      1.038517E-008      4.325056E+000      1.092465E-006      8.278733E-005      6.697000E-006      4.467535E+001      7.751642E-007      8.479159E-007      1.279398E-008      3.925768E+000      2.139914E-004      1.864651E-005      2.959598E-003      3.510803E+000      2.991217E-003      1.695492E-003      1.128898E-010      1.654762E-002      1.234769E+001      2.249208E-002      2.135783E-003      4.188232E+000      1.544536E-003      5.303700E-001      1.300339E-003      3.226561E-001      2.915383E-006      5.589908E-004      6.500995E-005      7.360550E-003      2.768158E-003      1.503458E-001      4.118177E-006      2.487866E-003      4.388683E-012      8.079943E-009
  1.50000E+002  1.49963E+002  8.12181E+001  7.39905E+001  0.00000E+000  0.00000E+000        PISN      3.100260E+001      3.141451E-005      3.923449E+001      1.142149E-008      6.493643E-009      4.318553E+000      1.229047E-006      8.309786E-005      6.662614E-006      4.675923E+001      7.271029E-007      8.105903E-007      1.233402E-008      4.215845E+000      2.612291E-004      2.024909E-005      3.005894E-003      3.743744E+000      2.505798E-003      1.744924E-003      2.064116E-011      1.609770E-002      1.430915E+001      2.200880E-002      1.829390E-003      5.043505E+000      1.395214E-003      6.516367E-001      1.074239E-003      4.089850E-001      3.071950E-006      8.725203E-004      7.652518E-005      1.252014E-002      3.524692E-003      2.410927E-001      4.404109E-006      2.686733E-003      4.862029E-012      8.623327E-009
  1.60000E+002  1.59962E+002  8.75137E+001  8.04993E+001  0.00000E+000  0.00000E+000        PISN      3.259297E+001      3.162562E-005      4.131850E+001      1.331688E-008      5.701844E-009      4.245898E+000      1.115577E-006      8.091094E-005      6.512109E-006      4.625994E+001      6.275288E-007      7.897187E-007      1.328665E-008      4.150794E+000      2.749437E-004      2.231915E-005      2.920535E-003      4.106758E+000      3.758046E-003      1.855820E-003      8.187675E-011      1.695564E-002      1.786169E+001      2.105352E-002      1.544892E-003      6.841013E+000      1.247499E-003      9.417490E-001      8.683061E-004      6.459844E-001      3.281258E-006      2.579655E-003      1.517523E-004      4.501765E-002      8.282063E-003      9.225723E-001      4.827416E-006      4.247150E-003      5.316147E-012      9.089320E-009
  1.70000E+002  1.69959E+002  9.37818E+001  8.70655E+001  0.00000E+000  0.00000E+000        PISN      3.411183E+001      3.554922E-005      4.352408E+001      1.145518E-008      6.487061E-010      4.150262E+000      8.529460E-007      7.980447E-005      6.421753E-006      4.537896E+001      5.524798E-007      7.688711E-007      1.567007E-008      4.009978E+000      1.988459E-004      2.264115E-005      2.835146E-003      4.346704E+000      4.566872E-003      2.026277E-003      4.013853E-011      1.758147E-002      2.086797E+001      2.055254E-002      1.382181E-003      8.546845E+000      1.106271E-003      1.260355E+000      6.842679E-004      9.369490E-001      3.451409E-006      5.610184E-003      2.699589E-004      1.148256E-001      1.798654E-002      2.667470E+000      5.459468E-006      7.484938E-003      6.217236E-012      9.557740E-009
  1.80000E+002  1.79954E+002  9.96554E+001  9.23143E+001  0.00000E+000  0.00000E+000        PISN      3.532902E+001      3.316612E-005      4.642160E+001      1.415042E-008      1.247007E-009      4.018724E+000      8.903419E-007      8.060368E-005      6.430192E-006      4.399455E+001      5.119838E-007      8.074254E-007      1.687311E-008      4.054941E+000      2.118183E-004      2.363765E-005      2.764448E-003      4.408427E+000      4.300126E-003      1.929871E-003      5.276635E-011      1.639834E-002      2.298542E+001      1.947801E-002      1.201853E-003      9.898115E+000      9.916594E-004      1.525588E+000      5.421328E-004      1.204874E+000      3.564197E-006      9.099714E-003      4.086367E-004      2.091195E-001      3.389056E-002      5.778706E+000      1.258376E-005      1.774603E-002      2.985795E-009      1.909577E-008
  1.90000E+002  1.89945E+002  1.05751E+002  9.82761E+001  0.00000E+000  0.00000E+000        PISN      3.678521E+001      3.057162E-005      4.894900E+001      1.274702E-008      7.933906E-010      3.833822E+000      7.129608E-007      8.083397E-005      6.549100E-006      4.246341E+001      4.698045E-007      8.032746E-007      1.948058E-008      3.866381E+000      1.454727E-004      2.308394E-005      2.685744E-003      4.386880E+000      4.567428E-003      2.029143E-003      3.305201E-011      1.643614E-002      2.460761E+001      1.920632E-002      1.207557E-003      1.089514E+001      8.911065E-004      1.740050E+000      4.323691E-004      1.421671E+000      3.590339E-006      1.203937E-002      4.802560E-004      2.855853E-001      4.316048E-002      1.047253E+001      9.096482E-004      1.226839E-001      3.667245E-006      3.991804E-005
  2.00000E+002  1.99933E+002  1.11077E+002  1.03040E+002  0.00000E+000  0.00000E+000        PISN      3.862215E+001      2.890710E-005      5.198536E+001      1.545864E-008      1.347313E-008      3.740837E+000      7.071663E-007      8.157898E-005      6.815890E-006      4.085278E+001      4.394537E-007      8.267844E-007      2.113751E-008      3.890191E+000      1.608234E-004      2.447859E-005      2.666437E-003      4.354377E+000      4.443770E-003      1.917994E-003      8.166964E-011      1.540467E-002      2.532788E+001      1.804984E-002      1.100252E-003      1.149893E+001      8.182445E-004      1.871075E+000      3.628220E-004      1.561222E+000      3.588561E-006      1.423674E-002      5.067726E-004      3.366699E-001      4.674634E-002      1.554534E+001      2.753625E-003      3.023031E-001      1.491328E-005      1.771380E-004
  2.10000E+002  2.09928E+002  1.17990E+002  1.11129E+002  0.00000E+000  0.00000E+000        PISN      3.995370E+001      3.439957E-005      5.388208E+001      1.343305E-008      7.762332E-010      3.718335E+000      8.228350E-007      7.757448E-005      7.111169E-006      3.878636E+001      3.907141E-007      8.446877E-007      2.540534E-008      3.864228E+000      1.491984E-004      2.403002E-005      2.716100E-003      4.530261E+000      3.872853E-003      1.892309E-003      1.809382E-011      1.452270E-002      2.570205E+001      1.720330E-002      1.140187E-003      1.192392E+001      7.461559E-004      1.970177E+000      3.112817E-004      1.666845E+000      3.534396E-006      1.660931E-002      5.156388E-004      3.819936E-001      4.838324E-002      2.277834E+001      6.354392E-003      6.431270E-001      4.119689E-005      5.138420E-004
  2.20000E+002  2.19916E+002  1.23985E+002  1.16783E+002  0.00000E+000  0.00000E+000        PISN      4.146081E+001      3.248814E-005      5.677259E+001      1.597241E-008      1.133417E-009      3.632099E+000      8.292158E-007      7.391074E-005      7.067008E-006      3.636465E+001      3.369306E-007      8.821192E-007      2.737447E-008      3.913810E+000      1.648328E-004      2.340413E-005      2.797169E-003      4.448592E+000      3.466841E-003      1.749294E-003      2.898854E-011      1.317046E-002      2.523431E+001      1.553254E-002      9.873958E-004      1.184956E+001      6.872884E-004      1.991060E+000      2.921770E-004      1.707935E+000      3.439972E-006      1.859310E-002      5.106733E-004      4.079234E-001      4.852395E-002      3.086955E+001      1.151483E-002      1.140740E+000      8.144330E-005      1.043435E-003
  2.30000E+002  2.29902E+002  1.30050E+002  1.22809E+002  2.29402E+002  2.29902E+002         DBH      6.237001E-002      5.000869E-006      3.589855E-002      1.077970E-010      1.830382E-010      1.095759E-008      2.727025E-010      2.649453E-008      7.138843E-012      2.740119E-008      1.148618E-011      6.055605E-011      2.052650E-012      5.799974E-009      1.459758E-011      4.690974E-010      1.463682E-010      2.143579E-009      2.826847E-010      3.236882E-010      1.029133E-015      2.370970E-010      1.189420E-008      0.000000E+000      0.000000E+000      2.185231E-009      0.000000E+000      4.728952E-010      0.000000E+000      4.327767E-010      0.000000E+000      2.362750E-011      0.000000E+000      1.146455E-010      0.000000E+000      8.715168E-009      0.000000E+000      4.919834E-010      0.000000E+000      1.227056E-011
  2.40000E+002  2.39888E+002  1.37049E+002  1.29259E+002  2.39388E+002  2.39888E+002         DBH      7.038296E-002      5.341502E-006      4.204181E-002      1.439393E-010      1.848321E-010      1.178935E-008      3.188876E-010      3.277443E-008      7.679647E-012      2.953160E-008      1.241682E-011      6.519804E-011      2.211547E-012      6.252982E-009      1.572733E-011      5.067857E-010      1.578289E-010      2.309480E-009      3.045995E-010      3.488053E-010      1.048207E-014      2.569804E-010      1.442128E-008      0.000000E+000      0.000000E+000      2.500173E-009      0.000000E+000      5.410504E-010      0.000000E+000      4.951499E-010      0.000000E+000      2.703277E-011      0.000000E+000      1.311686E-010      0.000000E+000      9.971227E-009      0.000000E+000      5.628897E-010      0.000000E+000      1.403903E-011
  2.50000E+002  2.49869E+002  1.43321E+002  1.35270E+002  2.49369E+002  2.49869E+002         DBH      8.288263E-002      6.572930E-006      4.853095E-002      1.524910E-010      2.038677E-010      1.440110E-008      3.575823E-010      3.647446E-008      9.430688E-012      3.580103E-008      1.493248E-011      7.948043E-011      2.681745E-012      7.578588E-009      1.907293E-011      6.131262E-010      1.911932E-010      2.800766E-009      3.693551E-010      4.229318E-010      2.310481E-015      3.099157E-010      1.628430E-008      0.000000E+000      0.000000E+000      2.922368E-009      0.000000E+000      6.324157E-010      0.000000E+000      5.787640E-010      0.000000E+000      3.159770E-011      0.000000E+000      1.533185E-010      0.000000E+000      1.165503E-008      0.000000E+000      6.579428E-010      0.000000E+000      1.640975E-011
