# Initial composition Z = 0.017
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000      7.039800E-001      2.524800E-005      2.789700E-001      1.088100E-008      1.844000E-010      3.056900E-003      3.704300E-005      8.247000E-004      2.028100E-006      7.479500E-003      3.019100E-006      1.686900E-005      5.618700E-007      1.588100E-003      3.997200E-006      1.284500E-004      4.003700E-005      5.869700E-004      7.740600E-005      8.863200E-005      0.000000E+000      6.487700E-005      8.117200E-004      3.801500E-005      7.278100E-006      3.777000E-004      9.133400E-006      8.173600E-005      4.104100E-006      7.480200E-005      5.418900E-008      4.083800E-006      4.149500E-007      1.981600E-005      1.098700E-005      1.506300E-003      3.993800E-006      8.503500E-005      8.396900E-007      2.120900E-006
# winds ejecta
           Min          Mfin          M_HE          M_CO                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  1.11174E+001  1.11174E+001  9.07401E+000      1.264647E+001      6.292272E-004      1.318085E+001      4.301864E-009      2.900045E-011      1.992585E+000      1.331636E-003      1.470439E-001      2.064310E-005      6.831214E-001      4.174706E-005      2.023058E-004      7.534510E-006      4.501330E-002      1.643630E-004      6.884003E-002      4.350882E-003      1.699090E-002      1.514572E-003      3.623804E-003      3.764826E-005      2.193169E-003      2.349185E-002      0.000000E+000      0.000000E+000      1.093014E-002      0.000000E+000      2.365338E-003      0.000000E+000      2.164672E-003      0.000000E+000      1.181806E-004      0.000000E+000      5.734363E-004      0.000000E+000      4.359172E-002      0.000000E+000      2.460813E-003      0.000000E+000      6.137514E-005
  5.00000E+001  1.33399E+001  1.33399E+001  1.10124E+001      1.524238E+001      7.393039E-004      1.727117E+001      5.402499E-009      9.790029E-011      2.756207E+000      1.531864E-003      1.869467E-001      2.491388E-005      8.888647E-001      5.125880E-005      2.337507E-004      8.902914E-006      5.697701E-002      1.652497E-004      1.053735E-001      5.925476E-003      2.157054E-002      2.046642E-003      4.637595E-003      7.190824E-005      2.881658E-003      2.982221E-002      0.000000E+000      0.000000E+000      1.387522E-002      0.000000E+000      3.002670E-003      0.000000E+000      2.747935E-003      0.000000E+000      1.500239E-004      0.000000E+000      7.279468E-004      0.000000E+000      5.533736E-002      0.000000E+000      3.123871E-003      0.000000E+000      7.791246E-005
  6.00000E+001  1.71358E+001  1.71358E+001  1.44215E+001      1.747435E+001      8.074856E-004      2.036219E+001      6.527290E-009      9.503026E-011      3.236352E+000      1.849621E-003      2.342917E-001      2.977628E-005      1.188976E+000      5.563410E-005      2.446385E-004      9.446023E-006      6.652598E-002      1.734003E-004      1.225087E-001      7.285043E-003      2.522486E-002      2.933972E-003      5.604254E-003      1.136254E-004      3.445493E-003      3.487181E-002      0.000000E+000      0.000000E+000      1.622441E-002      0.000000E+000      3.511045E-003      0.000000E+000      3.213182E-003      0.000000E+000      1.754241E-004      0.000000E+000      8.511938E-004      0.000000E+000      6.470640E-002      0.000000E+000      3.652767E-003      0.000000E+000      9.110364E-005
  7.00000E+001  1.75609E+001  1.75609E+001  1.49256E+001      1.988675E+001      8.564009E-004      2.643610E+001      7.702320E-009      1.323309E-011      3.962971E+000      1.444026E-003      2.992640E-001      3.472125E-005      1.385725E+000      6.231051E-005      2.546552E-004      1.024714E-005      8.114292E-002      1.833000E-004      1.677110E-001      9.540867E-003      3.086622E-002      3.410294E-003      6.883393E-003      1.765286E-004      4.350774E-003      4.267016E-002      0.000000E+000      0.000000E+000      1.985229E-002      0.000000E+000      4.296137E-003      0.000000E+000      3.931670E-003      0.000000E+000      2.146501E-004      0.000000E+000      1.041526E-003      0.000000E+000      7.917518E-002      0.000000E+000      4.469549E-003      0.000000E+000      1.114750E-004
  8.00000E+001  2.38326E+001  2.38326E+001  2.07385E+001      2.192092E+001      8.903462E-004      2.817359E+001      7.689441E-009      1.156202E-011      3.911414E+000      1.305341E-003      2.798457E-001      3.097967E-005      1.483903E+000      4.992409E-005      2.194440E-004      8.668296E-006      7.111990E-002      1.396570E-004      1.313264E-001      9.011600E-003      2.723182E-002      3.532355E-003      6.005726E-003      1.638752E-004      4.122111E-003      3.764018E-002      0.000000E+000      0.000000E+000      1.751114E-002      0.000000E+000      3.789502E-003      0.000000E+000      3.468016E-003      0.000000E+000      1.893368E-004      0.000000E+000      9.187010E-004      0.000000E+000      6.983818E-002      0.000000E+000      3.942463E-003      0.000000E+000      9.832895E-005
  8.00000E+001  2.38326E+001  2.38326E+001  2.07385E+001      2.192092E+001      8.903462E-004      2.817359E+001      7.689441E-009      1.156202E-011      3.911414E+000      1.305341E-003      2.798457E-001      3.097967E-005      1.483903E+000      4.992409E-005      2.194440E-004      8.668296E-006      7.111990E-002      1.396570E-004      1.313264E-001      9.011600E-003      2.723182E-002      3.532355E-003      6.005726E-003      1.638752E-004      4.122111E-003      3.764018E-002      0.000000E+000      0.000000E+000      1.751114E-002      0.000000E+000      3.789502E-003      0.000000E+000      3.468016E-003      0.000000E+000      1.893368E-004      0.000000E+000      9.187010E-004      0.000000E+000      6.983818E-002      0.000000E+000      3.942463E-003      0.000000E+000      9.832895E-005
  8.50000E+001  2.01053E+001  2.01053E+001  1.65191E+001      2.337971E+001      9.260488E-004      3.456322E+001      2.709448E-009      1.763711E-011      4.390575E+000      1.785922E-003      4.038700E-001      4.034846E-005      1.592153E+000      6.626870E-005      2.741961E-004      1.117152E-005      1.001662E-001      1.947356E-004      1.959104E-001      1.248357E-002      3.820727E-002      4.291270E-003      8.533557E-003      2.991526E-004      5.560077E-003      5.281596E-002      0.000000E+000      0.000000E+000      2.457212E-002      0.000000E+000      5.317533E-003      0.000000E+000      4.866415E-003      0.000000E+000      2.656826E-004      0.000000E+000      1.289146E-003      0.000000E+000      9.799888E-002      0.000000E+000      5.532173E-003      0.000000E+000      1.379779E-004
  9.00000E+001  2.08369E+001  2.08369E+001  1.70507E+001      2.449921E+001      9.231386E-004      3.747958E+001      2.972810E-009      1.783885E-011      4.494884E+000      1.908727E-003      4.443895E-001      4.122253E-005      1.649558E+000      6.947711E-005      2.731106E-004      1.119398E-005      1.066670E-001      1.976705E-004      2.018851E-001      1.354002E-002      4.072308E-002      4.560624E-003      9.078541E-003      3.456124E-004      5.988350E-003      5.629262E-002      0.000000E+000      0.000000E+000      2.618942E-002      0.000000E+000      5.667526E-003      0.000000E+000      5.186715E-003      0.000000E+000      2.831695E-004      0.000000E+000      1.373996E-003      0.000000E+000      1.044490E-001      0.000000E+000      5.896293E-003      0.000000E+000      1.470594E-004
  9.50000E+001  2.16824E+001  2.16824E+001  1.77207E+001      2.562889E+001      9.317134E-004      4.025108E+001      3.156671E-009      1.774654E-011      4.611978E+000      2.035183E-003      4.826204E-001      4.226520E-005      1.717544E+000      7.154203E-005      2.755774E-004      1.133723E-005      1.129976E-001      2.005756E-004      2.081379E-001      1.455372E-002      4.317180E-002      4.880132E-003      9.616081E-003      3.943588E-004      6.407042E-003      5.967634E-002      0.000000E+000      0.000000E+000      2.776349E-002      0.000000E+000      6.008161E-003      0.000000E+000      5.498452E-003      0.000000E+000      3.001888E-004      0.000000E+000      1.456578E-003      0.000000E+000      1.107267E-001      0.000000E+000      6.250678E-003      0.000000E+000      1.558981E-004
  1.00000E+002  2.24385E+001  2.24385E+001  1.85398E+001      2.676514E+001      9.384863E-004      4.313059E+001      3.564555E-009      2.188578E-011      4.711870E+000      2.166873E-003      5.224079E-001      4.322656E-005      1.776391E+000      7.366448E-005      2.778149E-004      1.146369E-005      1.194602E-001      2.034919E-004      2.136440E-001      1.559363E-002      4.567335E-002      5.175369E-003      1.015382E-002      4.472849E-004      6.836828E-003      6.313306E-002      0.000000E+000      0.000000E+000      2.937150E-002      0.000000E+000      6.356143E-003      0.000000E+000      5.816914E-003      0.000000E+000      3.175752E-004      0.000000E+000      1.540940E-003      0.000000E+000      1.171398E-001      0.000000E+000      6.612706E-003      0.000000E+000      1.649275E-004
  1.10000E+002  2.37379E+001  2.37379E+001  1.96658E+001      2.913654E+001      9.368190E-004      4.903632E+001      4.202274E-009      2.712935E-011      4.882384E+000      2.437625E-003      6.070987E-001      4.460329E-005      1.886192E+000      7.887673E-005      2.775372E-004      1.155799E-005      1.327111E-001      2.099256E-004      2.224949E-001      1.774261E-002      5.080167E-002      5.754875E-003      1.124299E-002      5.660442E-004      7.716106E-003      7.021940E-002      0.000000E+000      0.000000E+000      3.266796E-002      0.000000E+000      7.069513E-003      0.000000E+000      6.469764E-003      0.000000E+000      3.532177E-004      0.000000E+000      1.713885E-003      0.000000E+000      1.302868E-001      0.000000E+000      7.354871E-003      0.000000E+000      1.834378E-004
  1.20000E+002  2.49109E+001  2.49109E+001  2.07324E+001      3.155444E+001      9.459835E-004      5.505069E+001      4.930769E-009      3.379897E-011      5.034962E+000      2.723666E-003      6.937085E-001      4.633202E-005      1.984113E+000      8.267239E-005      2.805628E-004      1.171715E-005      1.461489E-001      2.164567E-004      2.297621E-001      1.992880E-002      5.600438E-002      6.296319E-003      1.232427E-002      6.987921E-004      8.611535E-003      7.740857E-002      0.000000E+000      0.000000E+000      3.601224E-002      0.000000E+000      7.793234E-003      0.000000E+000      7.132087E-003      0.000000E+000      3.893773E-004      0.000000E+000      1.889339E-003      0.000000E+000      1.436245E-001      0.000000E+000      8.107804E-003      0.000000E+000      2.022167E-004
  1.30000E+002  2.62082E+001  2.62082E+001  2.19354E+001      3.405357E+001      9.319870E-004      6.085218E+001      5.563863E-009      3.896619E-011      5.195320E+000      3.021030E-003      7.808950E-001      4.725461E-005      2.081463E+000      8.785306E-005      2.763838E-004      1.181229E-005      1.594058E-001      2.230748E-004      2.373594E-001      2.208971E-002      6.113346E-002      6.859248E-003      1.338572E-002      8.449539E-004      9.494303E-003      8.449594E-002      0.000000E+000      0.000000E+000      3.930915E-002      0.000000E+000      8.506703E-003      0.000000E+000      7.785028E-003      0.000000E+000      4.250247E-004      0.000000E+000      2.062307E-003      0.000000E+000      1.567733E-001      0.000000E+000      8.850072E-003      0.000000E+000      2.207296E-004
  1.40000E+002  2.76188E+001  2.76188E+001  2.31589E+001      3.654380E+001      9.219581E-004      6.654774E+001      6.466617E-009      4.805307E-011      5.354471E+000      3.334885E-003      8.653680E-001      4.829523E-005      2.184066E+000      9.330249E-005      2.735236E-004      1.195321E-005      1.724915E-001      2.292154E-004      2.455882E-001      2.420053E-002      6.619597E-002      7.495960E-003      1.442975E-002      9.986371E-004      1.037260E-002      9.149084E-002      0.000000E+000      0.000000E+000      4.256304E-002      0.000000E+000      9.210861E-003      0.000000E+000      8.429448E-003      0.000000E+000      4.602069E-004      0.000000E+000      2.233018E-003      0.000000E+000      1.697505E-001      0.000000E+000      9.582653E-003      0.000000E+000      2.390009E-004
  1.50000E+002  2.88704E+001  2.88704E+001  2.44123E+001      3.915223E+001      9.288486E-004      7.231442E+001      7.575244E-009      6.038290E-011      5.491865E+000      3.577440E-003      9.511916E-001      5.008341E-005      2.276878E+000      9.761963E-005      2.762707E-004      1.211559E-005      1.858261E-001      2.359740E-004      2.529537E-001      2.634222E-002      7.135185E-002      8.102140E-003      1.547632E-002      1.163470E-003      1.126254E-002      9.861481E-002      0.000000E+000      0.000000E+000      4.587698E-002      0.000000E+000      9.928014E-003      0.000000E+000      9.085761E-003      0.000000E+000      4.960384E-004      0.000000E+000      2.406880E-003      0.000000E+000      1.829672E-001      0.000000E+000      1.032875E-002      0.000000E+000      2.576094E-004
  1.60000E+002  3.03886E+001  3.03886E+001  2.58095E+001      4.172210E+001      9.251262E-004      7.780428E+001      8.294584E-009      6.635454E-011      5.658623E+000      3.905105E-003      1.034338E+000      5.137148E-005      2.392039E+000      1.014516E-004      2.752941E-004      1.218934E-005      1.987610E-001      2.419550E-004      2.613116E-001      2.842520E-002      7.635114E-002      8.867809E-003      1.651414E-002      1.334021E-003      1.213462E-002      1.055216E-001      0.000000E+000      0.000000E+000      4.908985E-002      0.000000E+000      1.062330E-002      0.000000E+000      9.722058E-003      0.000000E+000      5.307771E-004      0.000000E+000      2.575440E-003      0.000000E+000      1.957808E-001      0.000000E+000      1.105210E-002      0.000000E+000      2.756504E-004
  1.70000E+002  3.18349E+001  3.18349E+001  2.70735E+001      4.435022E+001      9.351187E-004      8.331839E+001      9.454151E-009      7.913404E-011      5.814475E+000      4.125968E-003      1.117761E+000      5.326584E-005      2.507699E+000      1.055190E-004      2.788488E-004      1.236502E-005      2.118104E-001      2.480979E-004      2.688035E-001      3.051081E-002      8.139278E-002      9.666074E-003      1.755489E-002      1.512124E-003      1.301439E-002      1.124866E-001      0.000000E+000      0.000000E+000      5.232983E-002      0.000000E+000      1.132444E-002      0.000000E+000      1.036372E-002      0.000000E+000      5.658089E-004      0.000000E+000      2.745421E-003      0.000000E+000      2.087026E-001      0.000000E+000      1.178155E-002      0.000000E+000      2.938436E-004
  1.80000E+002  3.31098E+001  3.31098E+001  2.82702E+001      4.708924E+001      9.306581E-004      8.892286E+001      1.134681E-008      1.042566E-010      5.953150E+000      4.408526E-003      1.204330E+000      5.475401E-005      2.607582E+000      1.102510E-004      2.786825E-004      1.243069E-005      2.251238E-001      2.545446E-004      2.752867E-001      3.263468E-002      8.653491E-002      1.038598E-002      1.859108E-002      1.699658E-003      1.390674E-002      1.195908E-001      0.000000E+000      0.000000E+000      5.563454E-002      0.000000E+000      1.203960E-002      0.000000E+000      1.101821E-002      0.000000E+000      6.015407E-004      0.000000E+000      2.918799E-003      0.000000E+000      2.218825E-001      0.000000E+000      1.252557E-002      0.000000E+000      3.124003E-004
  1.90000E+002  3.44338E+001  3.44338E+001  2.93536E+001      4.981014E+001      9.201470E-004      9.448856E+001      1.177605E-008      1.038767E-010      6.092860E+000      4.733902E-003      1.291246E+000      5.584483E-005      2.713086E+000      1.143761E-004      2.751862E-004      1.249157E-005      2.383628E-001      2.605859E-004      2.827583E-001      3.476998E-002      9.164853E-002      1.117106E-002      1.963355E-002      1.895635E-003      1.479945E-002      1.266551E-001      0.000000E+000      0.000000E+000      5.892070E-002      0.000000E+000      1.275074E-002      0.000000E+000      1.166902E-002      0.000000E+000      6.370717E-004      0.000000E+000      3.091203E-003      0.000000E+000      2.349883E-001      0.000000E+000      1.326542E-002      0.000000E+000      3.308528E-004
  2.00000E+002  3.57891E+001  3.57891E+001  3.05939E+001      5.263923E+001      9.388362E-004      9.991125E+001      1.524353E-008      1.547357E-010      6.238970E+000      5.000056E-003      1.373785E+000      5.825554E-005      2.820472E+000      1.177660E-004      2.832785E-004      1.273568E-005      2.515707E-001      2.673521E-004      2.900550E-001      3.683423E-002      9.674319E-002      1.198531E-002      2.065985E-002      2.087723E-003      1.568419E-002      1.336932E-001      0.000000E+000      0.000000E+000      6.219467E-002      0.000000E+000      1.345925E-002      0.000000E+000      1.231742E-002      0.000000E+000      6.724712E-004      0.000000E+000      3.262968E-003      0.000000E+000      2.480457E-001      0.000000E+000      1.400252E-002      0.000000E+000      3.492369E-004
  2.10000E+002  3.73213E+001  3.73213E+001  3.20139E+001      5.552597E+001      9.590910E-004      1.050894E+002      2.158359E-008      2.532252E-010      6.394257E+000      5.246071E-003      1.452278E+000      6.095011E-005      2.933609E+000      1.224423E-004      2.941773E-004      1.320016E-005      2.645295E-001      2.744229E-004      2.973555E-001      3.880109E-002      1.017335E-001      1.291171E-002      2.166968E-002      2.276098E-003      1.654946E-002      1.405867E-001      0.000000E+000      0.000000E+000      6.540135E-002      0.000000E+000      1.415319E-002      0.000000E+000      1.295249E-002      0.000000E+000      7.071430E-004      0.000000E+000      3.431203E-003      0.000000E+000      2.608346E-001      0.000000E+000      1.472448E-002      0.000000E+000      3.672431E-004
  2.20000E+002  3.88642E+001  3.88642E+001  3.34404E+001      5.833027E+001      9.657639E-004      1.103459E+002      2.507217E-008      3.035026E-010      6.545628E+000      5.534763E-003      1.533367E+000      6.287486E-005      3.040746E+000      1.261015E-004      2.984302E-004      1.345816E-005      2.774534E-001      2.804829E-004      3.054276E-001      4.082321E-002      1.067180E-001      1.380095E-002      2.267520E-002      2.474265E-003      1.742493E-002      1.474719E-001      0.000000E+000      0.000000E+000      6.860419E-002      0.000000E+000      1.484630E-002      0.000000E+000      1.358680E-002      0.000000E+000      7.417732E-004      0.000000E+000      3.599235E-003      0.000000E+000      2.736082E-001      0.000000E+000      1.544556E-002      0.000000E+000      3.852277E-004
  2.30000E+002  4.02612E+001  4.02612E+001  3.46225E+001      6.114754E+001      9.706975E-004      1.157510E+002      2.765109E-008      3.378352E-010      6.681806E+000      5.818898E-003      1.617262E+000      6.470959E-005      3.144193E+000      1.295863E-004      7.444691E-004      1.364961E-005      2.905953E-001      2.863442E-004      3.125938E-001      4.290592E-002      1.117887E-001      1.467856E-002      2.369418E-002      2.681145E-003      1.831769E-002      1.544761E-001      0.000000E+000      0.000000E+000      7.186236E-002      0.000000E+000      1.555138E-002      0.000000E+000      1.423207E-002      0.000000E+000      7.770017E-004      0.000000E+000      3.770172E-003      0.000000E+000      2.866024E-001      0.000000E+000      1.617911E-002      0.000000E+000      4.035230E-004
  2.40000E+002  4.13802E+001  4.13802E+001  3.57828E+001      6.411690E+001      9.748529E-004      1.213438E+002      3.135123E-008      3.915896E-010      6.780379E+000      6.122036E-003      1.704942E+000      6.667544E-005      3.220605E+000      1.336174E-004      7.284021E-004      1.376367E-005      3.041612E-001      2.931281E-004      3.180674E-001      4.503364E-002      1.170222E-001      1.537458E-002      2.470499E-002      2.896216E-003      1.922688E-002      1.617062E-001      0.000000E+000      0.000000E+000      7.522563E-002      0.000000E+000      1.627921E-002      0.000000E+000      1.489815E-002      0.000000E+000      8.133666E-004      0.000000E+000      3.946622E-003      0.000000E+000      3.000159E-001      0.000000E+000      1.693632E-002      0.000000E+000      4.224086E-004
  2.50000E+002  4.24232E+001  4.24232E+001  3.67020E+001      6.708743E+001      9.909417E-004      1.270148E+002      3.410134E-008      4.281251E-010      6.874772E+000      6.375724E-003      1.792481E+000      6.904665E-005      3.296013E+000      1.363150E-004      1.106958E-003      1.386564E-005      3.178380E-001      2.994604E-004      3.245175E-001      4.719726E-002      1.223005E-001      1.606246E-002      2.572021E-002      3.116798E-003      2.014823E-002      1.689982E-001      0.000000E+000      0.000000E+000      7.861772E-002      0.000000E+000      1.701328E-002      0.000000E+000      1.556994E-002      0.000000E+000      8.500430E-004      0.000000E+000      4.124583E-003      0.000000E+000      3.135443E-001      0.000000E+000      1.770001E-002      0.000000E+000      4.414559E-004
  2.60000E+002  4.37254E+001  4.37254E+001  3.78387E+001      6.995209E+001      9.893603E-004      1.324955E+002      3.638933E-008      4.568222E-010      6.990560E+000      6.688621E-003      1.878798E+000      7.061312E-005      3.390239E+000      1.405815E-004      1.219678E-003      1.410930E-005      3.311238E-001      3.053394E-004      3.305347E-001      4.930088E-002      1.274273E-001      1.693362E-002      2.673520E-002      3.334942E-003      2.105547E-002      1.760795E-001      0.000000E+000      0.000000E+000      8.191176E-002      0.000000E+000      1.772613E-002      0.000000E+000      1.622231E-002      0.000000E+000      8.856594E-004      0.000000E+000      4.297401E-003      0.000000E+000      3.266816E-001      0.000000E+000      1.844163E-002      0.000000E+000      4.599527E-004
