# Initial composition Z = 0.02
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000      6.959800E-001      2.570000E-005      2.839700E-001      1.088100E-008      2.169400E-010      3.596300E-003      4.358000E-005      9.702300E-004      2.386000E-006      8.799400E-003      3.551900E-006      1.984600E-005      6.610300E-007      1.868300E-003      4.702600E-006      1.511100E-004      4.710200E-005      6.905500E-004      9.106500E-005      1.042700E-004      0.000000E+000      7.632600E-005      9.549600E-004      4.472300E-005      8.562400E-006      4.443500E-004      1.074500E-005      9.616000E-005      4.828300E-006      8.800200E-005      6.375200E-008      4.804500E-006      4.881800E-007      2.331200E-005      1.292600E-005      1.772200E-003      4.698500E-006      1.000400E-004      9.878700E-007      2.495100E-006
# winds ejecta
           Min          Mfin          M_HE          M_CO                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  8.93295E+000  8.93295E+000  7.22637E+000      1.278860E+001      6.628723E-004      1.445213E+001      4.486418E-009      2.637328E-010      2.557182E+000      2.072954E-003      1.642453E-001      2.428400E-005      7.836398E-001      5.747693E-005      2.632675E-004      1.000589E-005      5.707983E-002      1.803216E-004      1.125237E-001      5.349696E-003      2.150177E-002      1.879020E-003      4.560029E-003      5.966509E-005      2.724288E-003      2.972988E-002      0.000000E+000      0.000000E+000      1.383268E-002      0.000000E+000      2.993461E-003      0.000000E+000      2.739508E-003      0.000000E+000      1.495639E-004      0.000000E+000      7.257149E-004      0.000000E+000      5.516768E-002      0.000000E+000      3.114294E-003      0.000000E+000      7.767352E-005
  5.00000E+001  1.18355E+001  1.18355E+001  9.63941E+000      1.521280E+001      7.436906E-004      1.822332E+001      5.648240E-009      7.310677E-011      3.100877E+000      1.576579E-003      2.276167E-001      3.006960E-005      1.002166E+000      6.398500E-005      2.703157E-004      1.051163E-005      6.999233E-002      2.086934E-004      1.420522E-001      7.140451E-003      2.641874E-002      2.526840E-003      5.792215E-003      1.072088E-004      3.427014E-003      3.652651E-002      0.000000E+000      0.000000E+000      1.699479E-002      0.000000E+000      3.677759E-003      0.000000E+000      3.365753E-003      0.000000E+000      1.837537E-004      0.000000E+000      8.916109E-004      0.000000E+000      6.777885E-002      0.000000E+000      3.826211E-003      0.000000E+000      9.542949E-005
  6.00000E+001  1.34778E+001  1.34778E+001  1.11429E+001      1.764110E+001      8.206204E-004      2.297317E+001      6.857831E-009      2.745808E-011      3.829476E+000      1.530254E-003      2.914832E-001      3.640466E-005      1.287821E+000      6.963624E-005      2.877865E-004      1.159963E-005      8.515548E-002      2.263506E-004      1.883311E-001      9.269420E-003      3.221117E-002      3.296870E-003      7.228939E-003      1.685190E-004      4.275920E-003      4.453351E-002      0.000000E+000      0.000000E+000      2.071997E-002      0.000000E+000      4.483908E-003      0.000000E+000      4.103512E-003      0.000000E+000      2.240318E-004      0.000000E+000      1.087048E-003      0.000000E+000      8.263568E-002      0.000000E+000      4.664900E-003      0.000000E+000      1.163472E-004
  7.00000E+001  1.46874E+001  1.46874E+001  1.22455E+001      2.008316E+001      8.817585E-004      2.872037E+001      8.101835E-009      1.810683E-011      4.141183E+000      1.767466E-003      3.713085E-001      4.194901E-005      1.406753E+000      7.527874E-005      3.069486E-004      1.252821E-005      1.010631E-001      2.384962E-004      2.180832E-001      1.152993E-002      3.830139E-002      3.812328E-003      8.614475E-003      2.575552E-004      5.186638E-003      5.295258E-002      0.000000E+000      0.000000E+000      2.463680E-002      0.000000E+000      5.331530E-003      0.000000E+000      4.879224E-003      0.000000E+000      2.663819E-004      0.000000E+000      1.292540E-003      0.000000E+000      9.825683E-002      0.000000E+000      5.546734E-003      0.000000E+000      1.383411E-004
  8.00000E+001  1.56135E+001  1.56135E+001  1.30962E+001      2.241581E+001      8.977646E-004      3.501642E+001      9.363609E-009      2.468626E-011      4.319965E+000      2.053370E-003      4.707269E-001      4.586023E-005      1.497744E+000      8.180087E-005      3.104337E-004      1.280050E-005      1.174450E-001      2.499879E-004      2.334230E-001      1.401403E-002      4.459102E-002      4.252068E-003      1.000758E-002      3.655754E-004      6.160981E-003      6.164666E-002      0.000000E+000      0.000000E+000      2.868149E-002      0.000000E+000      6.206821E-003      0.000000E+000      5.680260E-003      0.000000E+000      3.101146E-004      0.000000E+000      1.504739E-003      0.000000E+000      1.143879E-001      0.000000E+000      6.457357E-003      0.000000E+000      1.610529E-004
  8.50000E+001  1.59362E+001  1.59362E+001  1.33820E+001      2.362991E+001      9.068581E-004      3.828294E+001      3.408309E-009      1.713628E-011      4.391913E+000      2.220618E-003      5.234616E-001      4.744195E-005      1.536658E+000      8.583197E-005      3.130957E-004      1.293729E-005      1.258897E-001      2.550417E-004      2.376972E-001      1.527837E-002      4.783481E-002      4.448480E-003      1.070061E-002      4.283979E-004      6.667239E-003      6.613044E-002      0.000000E+000      0.000000E+000      3.076743E-002      0.000000E+000      6.658230E-003      0.000000E+000      6.093373E-003      0.000000E+000      3.326685E-004      0.000000E+000      1.614176E-003      0.000000E+000      1.227071E-001      0.000000E+000      6.926987E-003      0.000000E+000      1.727659E-004
  9.00000E+001  1.64388E+001  1.64388E+001  1.38464E+001      2.480978E+001      9.094556E-004      4.137433E+001      3.704149E-009      1.933232E-011      4.480875E+000      2.377638E-003      5.737610E-001      4.853790E-005      1.587513E+000      8.968079E-005      3.142187E-004      1.303948E-005      1.340043E-001      2.597174E-004      2.436533E-001      1.651405E-002      5.095239E-002      4.699873E-003      1.137979E-002      4.917949E-004      7.157893E-003      7.043951E-002      0.000000E+000      0.000000E+000      3.277209E-002      0.000000E+000      7.092048E-003      0.000000E+000      6.490387E-003      0.000000E+000      3.543436E-004      0.000000E+000      1.719348E-003      0.000000E+000      1.307021E-001      0.000000E+000      7.378316E-003      0.000000E+000      1.840225E-004
  9.50000E+001  1.67577E+001  1.67577E+001  1.41408E+001      2.603721E+001      9.147052E-004      4.465095E+001      4.002224E-009      2.082346E-011      4.534179E+000      2.586710E-003      6.282202E-001      4.967608E-005      1.622616E+000      9.287676E-005      3.158512E-004      1.321351E-005      1.424480E-001      2.648505E-004      2.465962E-001      1.780074E-002      5.419717E-002      4.892762E-003      1.206811E-002      5.627190E-004      7.666912E-003      7.492457E-002      0.000000E+000      0.000000E+000      3.485862E-002      0.000000E+000      7.543584E-003      0.000000E+000      6.903617E-003      0.000000E+000      3.769039E-004      0.000000E+000      1.828815E-003      0.000000E+000      1.390236E-001      0.000000E+000      7.848078E-003      0.000000E+000      1.957388E-004
  1.00000E+002  1.73812E+001  1.73812E+001  1.47388E+001      2.724893E+001      9.207790E-004      4.755390E+001      4.314688E-009      2.340880E-011      4.645404E+000      2.708554E-003      6.765799E-001      5.076866E-005      1.689113E+000      9.603599E-005      3.182086E-004      1.325731E-005      1.503488E-001      2.694517E-004      2.530617E-001      1.899493E-002      5.723092E-002      5.219116E-003      1.273829E-002      6.342504E-004      8.146912E-003      7.911747E-002      0.000000E+000      0.000000E+000      3.680922E-002      0.000000E+000      7.965705E-003      0.000000E+000      7.289926E-003      0.000000E+000      3.979946E-004      0.000000E+000      1.931151E-003      0.000000E+000      1.468030E-001      0.000000E+000      8.287237E-003      0.000000E+000      2.066919E-004
  1.10000E+002  1.79214E+001  1.79214E+001  1.52594E+001      2.984007E+001      9.199574E-004      5.409088E+001      4.941705E-009      2.757952E-011      4.734835E+000      3.092595E-003      7.889992E-001      5.255705E-005      1.751121E+000      1.029669E-004      3.178375E-004      1.340364E-005      1.674166E-001      2.804145E-004      2.578033E-001      2.160455E-002      6.378758E-002      5.586331E-003      1.410594E-002      8.015112E-004      9.174641E-003      8.818037E-002      0.000000E+000      0.000000E+000      4.102543E-002      0.000000E+000      8.878114E-003      0.000000E+000      8.124931E-003      0.000000E+000      4.435817E-004      0.000000E+000      2.152350E-003      0.000000E+000      1.636182E-001      0.000000E+000      9.236476E-003      0.000000E+000      2.303669E-004
  1.20000E+002  1.85798E+001  1.85798E+001  1.58495E+001      3.245976E+001      9.210891E-004      6.045904E+001      5.553296E-009      3.091258E-011      4.839980E+000      3.487331E-003      8.996035E-001      5.435949E-005      1.821123E+000      1.090029E-004      3.182049E-004      1.368495E-005      1.842730E-001      2.912534E-004      2.635693E-001      2.417837E-002      7.026227E-002      5.997576E-003      1.545466E-002      9.842020E-004      1.019359E-002      9.712975E-002      0.000000E+000      0.000000E+000      4.518883E-002      0.000000E+000      9.779095E-003      0.000000E+000      8.949476E-003      0.000000E+000      4.885979E-004      0.000000E+000      2.370777E-003      0.000000E+000      1.802227E-001      0.000000E+000      1.017382E-002      0.000000E+000      2.537453E-004
  1.30000E+002  1.92935E+001  1.92935E+001  1.65178E+001      3.517803E+001      9.061506E-004      6.666923E+001      6.257781E-009      3.615123E-011      4.949831E+000      3.861872E-003      1.011110E+000      5.561569E-005      1.889689E+000      1.158174E-004      3.129570E-004      1.361009E-005      2.010371E-001      3.018400E-004      2.694876E-001      2.675531E-002      7.669810E-002      6.425256E-003      1.677973E-002      1.183418E-003      1.120681E-002      1.060253E-001      0.000000E+000      0.000000E+000      4.932718E-002      0.000000E+000      1.067466E-002      0.000000E+000      9.769061E-003      0.000000E+000      5.333433E-004      0.000000E+000      2.587891E-003      0.000000E+000      1.967273E-001      0.000000E+000      1.110553E-002      0.000000E+000      2.769830E-004
  1.40000E+002  2.02281E+001  2.02281E+001  1.74053E+001      3.791884E+001      9.087613E-004      7.259394E+001      7.156707E-009      4.458961E-011      5.090562E+000      4.158921E-003      1.115933E+000      5.757141E-005      1.974345E+000      1.217973E-004      3.144097E-004      1.374715E-005      2.174094E-001      3.119725E-004      2.786474E-001      2.923311E-002      8.298071E-002      6.941551E-003      1.807454E-002      1.390136E-003      1.220087E-002      1.147088E-001      0.000000E+000      0.000000E+000      5.336684E-002      0.000000E+000      1.154886E-002      0.000000E+000      1.056910E-002      0.000000E+000      5.770215E-004      0.000000E+000      2.799827E-003      0.000000E+000      2.128384E-001      0.000000E+000      1.201502E-002      0.000000E+000      2.996666E-004
  1.50000E+002  2.08859E+001  2.08859E+001  1.80032E+001      4.074889E+001      9.082708E-004      7.875202E+001      7.953402E-009      5.063815E-011      5.195086E+000      4.525600E-003      1.226655E+000      5.946105E-005      2.045079E+000      1.280122E-004      3.140314E-004      1.391107E-005      2.342794E-001      3.224263E-004      2.844383E-001      3.178965E-002      8.945496E-002      7.389474E-003      1.938331E-002      1.614427E-003      1.322279E-002      1.236572E-001      0.000000E+000      0.000000E+000      5.752981E-002      0.000000E+000      1.244975E-002      0.000000E+000      1.139356E-002      0.000000E+000      6.220330E-004      0.000000E+000      3.018232E-003      0.000000E+000      2.294412E-001      0.000000E+000      1.295228E-002      0.000000E+000      3.230427E-004
  1.60000E+002  2.21268E+001  2.21268E+001  1.90910E+001      4.347912E+001      9.132658E-004      8.431152E+001      8.798450E-009      5.738050E-011      5.379171E+000      4.859035E-003      1.326904E+000      6.143292E-005      2.161493E+000      1.331358E-004      3.158397E-004      1.407617E-005      2.501042E-001      3.311434E-004      2.942872E-001      3.417516E-002      9.552587E-002      8.121867E-003      2.065174E-002      1.836052E-003      1.419841E-002      1.320469E-001      0.000000E+000      0.000000E+000      6.143277E-002      0.000000E+000      1.329437E-002      0.000000E+000      1.216653E-002      0.000000E+000      6.642332E-004      0.000000E+000      3.222996E-003      0.000000E+000      2.450070E-001      0.000000E+000      1.383099E-002      0.000000E+000      3.449586E-004
  1.70000E+002  2.27204E+001  2.27204E+001  1.98476E+001      4.658110E+001      9.242959E-004      9.028007E+001      1.379260E-008      1.460763E-010      5.474493E+000      5.208910E-003      1.434189E+000      6.427554E-005      2.225891E+000      1.398256E-004      3.239552E-004      1.441933E-005      2.671213E-001      3.429724E-004      3.005018E-001      3.666059E-002      1.020433E-001      8.591248E-003      2.193546E-002      2.071537E-003      1.521559E-002      1.410551E-001      0.000000E+000      0.000000E+000      6.562354E-002      0.000000E+000      1.420127E-002      0.000000E+000      1.299649E-002      0.000000E+000      7.095453E-004      0.000000E+000      3.442859E-003      0.000000E+000      2.617207E-001      0.000000E+000      1.477450E-002      0.000000E+000      3.684907E-004
  1.80000E+002  2.37397E+001  2.37397E+001  2.05890E+001      4.953873E+001      9.346167E-004      9.587786E+001      1.811531E-008      2.212579E-010      5.624559E+000      5.526665E-003      1.535644E+000      6.693620E-005      2.331642E+000      1.458307E-004      3.310814E-004      1.463188E-005      2.833669E-001      3.527927E-004      3.083343E-001      3.904418E-002      1.082668E-001      9.317871E-003      2.320253E-002      2.306302E-003      1.620601E-002      1.496558E-001      0.000000E+000      0.000000E+000      6.962470E-002      0.000000E+000      1.506714E-002      0.000000E+000      1.378891E-002      0.000000E+000      7.528073E-004      0.000000E+000      3.652776E-003      0.000000E+000      2.776782E-001      0.000000E+000      1.567532E-002      0.000000E+000      3.909581E-004
  1.90000E+002  2.42485E+001  2.42485E+001  2.02742E+001      5.269549E+001      9.348899E-004      1.019082E+002      2.179994E-008      2.836248E-010      5.694147E+000      5.899613E-003      1.647314E+000      6.920131E-005      2.386672E+000      1.528622E-004      3.336535E-004      1.488953E-005      3.005339E-001      3.641632E-004      3.128473E-001      4.157784E-002      1.148429E-001      9.762955E-003      2.448395E-002      2.562227E-003      1.723534E-002      1.587449E-001      0.000000E+000      0.000000E+000      7.385312E-002      0.000000E+000      1.598220E-002      0.000000E+000      1.462633E-002      0.000000E+000      7.985266E-004      0.000000E+000      3.874615E-003      0.000000E+000      2.945421E-001      0.000000E+000      1.662731E-002      0.000000E+000      4.147016E-004
  2.00000E+002  2.50553E+001  2.50553E+001  2.10191E+001      5.581231E+001      9.496591E-004      1.076005E+002      2.691602E-008      3.732486E-010      5.820098E+000      6.233012E-003      1.751620E+000      7.215226E-005      2.472408E+000      1.585713E-004      3.428927E-004      1.514213E-005      3.171700E-001      3.746055E-004      3.194551E-001      4.400107E-002      1.212129E-001      1.039060E-002      2.574577E-002      2.812428E-003      1.824286E-002      1.675484E-001      0.000000E+000      0.000000E+000      7.794864E-002      0.000000E+000      1.686848E-002      0.000000E+000      1.543743E-002      0.000000E+000      8.428087E-004      0.000000E+000      4.089481E-003      0.000000E+000      3.108758E-001      0.000000E+000      1.754937E-002      0.000000E+000      4.376988E-004
  2.10000E+002  2.60334E+001  2.60334E+001  2.19505E+001      5.870270E+001      9.490290E-004      1.133383E+002      2.779145E-008      3.791890E-010      5.947951E+000      6.557734E-003      1.857695E+000      7.397026E-005      2.563798E+000      1.638219E-004      3.423445E-004      1.524173E-005      3.334688E-001      3.826721E-004      3.274055E-001      4.647284E-002      1.274659E-001      1.110254E-002      2.700476E-002      3.072775E-003      1.925643E-002      1.761892E-001      0.000000E+000      0.000000E+000      8.196842E-002      0.000000E+000      1.773839E-002      0.000000E+000      1.623353E-002      0.000000E+000      8.862721E-004      0.000000E+000      4.300374E-003      0.000000E+000      3.269076E-001      0.000000E+000      1.845439E-002      0.000000E+000      4.602708E-004
  2.20000E+002  2.71471E+001  2.71471E+001  2.29572E+001      6.162682E+001      9.501978E-004      1.188855E+002      3.076457E-008      4.273296E-010      6.092127E+000      6.929530E-003      1.959716E+000      7.603312E-005      2.664132E+000      1.689800E-004      3.447965E-004      1.533146E-005      3.495323E-001      3.906101E-004      3.360877E-001      4.887007E-002      1.336248E-001      1.189593E-002      2.824725E-002      3.328963E-003      2.025699E-002      1.846996E-001      0.000000E+000      0.000000E+000      8.592752E-002      0.000000E+000      1.859516E-002      0.000000E+000      1.701762E-002      0.000000E+000      9.290793E-004      0.000000E+000      4.508083E-003      0.000000E+000      3.426973E-001      0.000000E+000      1.934574E-002      0.000000E+000      4.825020E-004
  2.30000E+002  2.76378E+001  2.76378E+001  2.34508E+001      6.493550E+001      9.699478E-004      1.247937E+002      3.697932E-008      5.380796E-010      6.156293E+000      7.289429E-003      2.069317E+000      7.944176E-005      2.716072E+000      1.740682E-004      3.570079E-004      1.566348E-005      3.667426E-001      4.018146E-004      3.394740E-001      5.136386E-002      1.402128E-001      1.235158E-002      2.950277E-002      3.600946E-003      2.129059E-002      1.938052E-001      0.000000E+000      0.000000E+000      9.016357E-002      0.000000E+000      1.951186E-002      0.000000E+000      1.785655E-002      0.000000E+000      9.748809E-004      0.000000E+000      4.730322E-003      0.000000E+000      3.595916E-001      0.000000E+000      2.029945E-002      0.000000E+000      5.062884E-004
  2.40000E+002  2.83071E+001  2.83071E+001  2.40496E+001      6.798486E+001      9.729514E-004      1.307459E+002      3.747875E-008      5.364443E-010      6.244402E+000      7.619028E-003      2.181070E+000      8.150301E-005      2.776833E+000      1.782750E-004      3.576823E-004      1.580102E-005      3.835956E-001      4.104020E-004      3.455947E-001      5.392643E-002      1.466787E-001      1.287120E-002      3.076020E-002      3.886583E-003      2.233201E-002      2.027411E-001      0.000000E+000      0.000000E+000      9.432065E-002      0.000000E+000      2.041147E-002      0.000000E+000      1.867984E-002      0.000000E+000      1.019829E-003      0.000000E+000      4.948418E-003      0.000000E+000      3.761709E-001      0.000000E+000      2.123537E-002      0.000000E+000      5.296313E-004
  2.50000E+002  2.94832E+001  2.94832E+001  2.51058E+001      7.086392E+001      9.732364E-004      1.362685E+002      4.013352E-008      5.771222E-010      6.390531E+000      7.948329E-003      2.283194E+000      8.352085E-005      2.883511E+000      1.835327E-004      3.594925E-004      1.584181E-005      3.995407E-001      4.174612E-004      3.535811E-001      5.631608E-002      1.527952E-001      1.376522E-002      3.200129E-002      4.151604E-003      2.334005E-002      2.111921E-001      0.000000E+000      0.000000E+000      9.825205E-002      0.000000E+000      2.126225E-002      0.000000E+000      1.945844E-002      0.000000E+000      1.062337E-003      0.000000E+000      5.154675E-003      0.000000E+000      3.918502E-001      0.000000E+000      2.212049E-002      0.000000E+000      5.517070E-004
  2.60000E+002  3.00056E+001  3.00056E+001  2.56643E+001      7.416455E+001      9.959605E-004      1.421433E+002      4.616865E-008      6.864931E-010      6.460903E+000      8.321011E-003      2.391492E+000      8.685347E-005      2.939201E+000      1.889683E-004      3.714578E-004      1.621785E-005      4.166881E-001      4.279227E-004      3.580574E-001      5.879634E-002      1.593616E-001      1.426423E-002      3.324836E-002      4.432562E-003      2.438081E-002      2.202672E-001      0.000000E+000      0.000000E+000      1.024739E-001      0.000000E+000      2.217589E-002      0.000000E+000      2.029457E-002      0.000000E+000      1.107985E-003      0.000000E+000      5.376171E-003      0.000000E+000      4.086880E-001      0.000000E+000      2.307101E-002      0.000000E+000      5.754139E-004
  2.70000E+002  3.08069E+001  3.08069E+001  2.64121E+001      7.726764E+001      9.988154E-004      1.478895E+002      4.964741E-008      7.422694E-010      6.560372E+000      8.692009E-003      2.499153E+000      8.909301E-005      3.013863E+000      1.944091E-004      3.743670E-004      1.644420E-005      4.333157E-001      4.364682E-004      3.640854E-001      6.126771E-002      1.657363E-001      1.492217E-002      3.449290E-002      4.714762E-003      2.541300E-002      2.290762E-001      0.000000E+000      0.000000E+000      1.065720E-001      0.000000E+000      2.306272E-002      0.000000E+000      2.110617E-002      0.000000E+000      1.152294E-003      0.000000E+000      5.591169E-003      0.000000E+000      4.250318E-001      0.000000E+000      2.399364E-002      0.000000E+000      5.984251E-004
