# Initial composition Z = 0.02
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000          SN      6.959800E-001      2.570000E-005      2.839700E-001      1.088100E-008      2.169400E-010      3.596300E-003      4.358000E-005      9.702300E-004      2.386000E-006      8.799400E-003      3.551900E-006      1.984600E-005      6.610300E-007      1.868300E-003      4.702600E-006      1.511100E-004      4.710200E-005      6.905500E-004      9.106500E-005      1.042700E-004      0.000000E+000      7.632600E-005      9.549600E-004      4.472300E-005      8.562400E-006      4.443500E-004      1.074500E-005      9.616000E-005      4.828300E-006      8.800200E-005      6.375200E-008      4.804500E-006      4.881800E-007      2.331200E-005      1.292600E-005      1.772200E-003      4.698500E-006      1.000400E-004      9.878700E-007      2.495100E-006
# total ejecta
           Min          Mfin          M_HE          M_CO          Mrem          Mbar         SNT                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  1.40000E+001  1.31020E+001  4.60254E+000  2.69116E+000  1.49380E+000  1.66116E+000        CCSN      6.266951E+000      2.982743E-004      4.651088E+000      1.482560E-009      1.291386E-013      2.146233E-001      1.339330E-003      5.174078E-002      1.059549E-005      6.126925E-001      5.514435E-005      3.758961E-003      5.614819E-006      1.062362E-001      1.737061E-004      1.326701E-002      3.121917E-003      4.878574E-002      4.363314E-003      6.242205E-003      8.789510E-007      4.223285E-003      1.362003E-001      3.383296E-003      0.000000E+000      6.591477E-002      2.116959E-004      1.153091E-002      8.049496E-005      8.433980E-003      2.658993E-006      2.080527E-004      2.957727E-005      2.353402E-003      1.205690E-003      1.066870E-001      2.561594E-004      5.905712E-003      5.959835E-005      6.735286E-005
  1.60000E+001  1.47777E+001  5.43757E+000  3.39650E+000  1.48753E+000  1.65349E+000        CCSN      7.109225E+000      4.005144E-004      5.077173E+000      1.830690E-009      2.107364E-012      2.654259E-001      7.178894E-004      5.051054E-002      1.833423E-005      9.861896E-001      6.499875E-005      4.471520E-003      7.386303E-006      3.214245E-001      3.366935E-004      2.087347E-002      8.102024E-003      9.206542E-002      1.109273E-002      1.239893E-002      2.668783E-006      1.159693E-002      1.476393E-001      4.289660E-003      0.000000E+000      6.826378E-002      2.470520E-004      1.182161E-002      9.505888E-005      8.609554E-003      4.411589E-006      2.110998E-004      3.019402E-005      2.277303E-003      1.183066E-003      1.103771E-001      4.023793E-004      6.551484E-003      1.225910E-004      1.015845E-004
  1.80000E+001  1.48400E+001  6.36976E+000  4.03371E+000  1.48187E+000  1.64656E+000        CCSN      7.163114E+000      2.364023E-004      6.356646E+000      2.058487E-009      1.587878E-012      3.030506E-001      1.823619E-003      7.369232E-002      1.149477E-005      1.309881E+000      7.085302E-005      5.567476E-003      8.367928E-006      5.160987E-001      5.015883E-004      2.930342E-002      1.289835E-002      1.312700E-001      1.706655E-002      1.809998E-002      7.984925E-006      1.827556E-002      1.581098E-001      5.115418E-003      0.000000E+000      7.047935E-002      2.796891E-004      1.210345E-002      1.097596E-004      8.775671E-003      5.999385E-006      2.128364E-004      3.084096E-005      2.207747E-003      1.166823E-003      1.139079E-001      5.353456E-004      7.155168E-003      1.801221E-004      1.318833E-004
  2.00000E+001  1.77441E+001  7.10422E+000  4.85281E+000  1.54937E+000  1.72941E+000        CCSN      8.252442E+000      4.195727E-004      6.364050E+000      2.283036E-009      3.772731E-011      4.279861E-001      1.272852E-003      6.356423E-002      1.784196E-005      1.817436E+000      7.396350E-005      3.932178E-003      1.025220E-005      6.135911E-001      6.593859E-004      3.011402E-002      1.804906E-002      1.331476E-001      2.034696E-002      2.395536E-002      5.237294E-006      2.419029E-002      1.966451E-001      5.627139E-003      0.000000E+000      9.559070E-002      4.403680E-004      1.742483E-002      2.225916E-004      1.183786E-002      1.035982E-005      2.904154E-004      3.422026E-005      2.258897E-003      1.177765E-003      1.167380E-001      7.349458E-004      7.990396E-003      3.201956E-004      2.197885E-004
  2.20000E+001  1.86759E+001  8.09243E+000  5.66523E+000  1.62149E+000  1.81868E+000        CCSN      8.608389E+000      4.322620E-004      7.076554E+000      2.500462E-009      4.749797E-011      5.742509E-001      1.076336E-003      6.705414E-002      1.898657E-005      2.311947E+000      7.762030E-005      3.570769E-003      1.507978E-005      6.984337E-001      8.362618E-004      4.635609E-002      2.342775E-002      1.312575E-001      2.313049E-002      2.978530E-002      6.717087E-006      2.986450E-002      2.350501E-001      6.104587E-003      0.000000E+000      1.221223E-001      6.067179E-004      2.339128E-002      3.313346E-004      1.576051E-002      1.491555E-005      3.196761E-004      4.197868E-005      2.981746E-003      1.587890E-003      1.270345E-001      8.452684E-004      7.109962E-003      4.627752E-004      2.803853E-004
  2.40000E+001  1.94133E+001  9.10986E+000  6.53761E+000  1.61499E+000  1.81060E+000        CCSN      9.081441E+000      4.218568E-004      7.730654E+000      2.740951E-009      6.490679E-011      5.926457E-001      1.611392E-003      7.962693E-002      1.755723E-005      2.913475E+000      7.651000E-005      2.523808E-003      1.541764E-005      9.192504E-001      9.296698E-004      4.515838E-002      3.001641E-002      1.631150E-001      2.664521E-002      3.850936E-002      8.059687E-006      4.044413E-002      2.282132E-001      6.978144E-003      0.000000E+000      1.140105E-001      6.184966E-004      2.138658E-002      2.909819E-004      1.482546E-002      1.682147E-005      3.342438E-004      4.086825E-005      3.024643E-003      1.534050E-003      1.216397E-001      9.500360E-004      7.235037E-003      5.654636E-004      4.032165E-004
  2.60000E+001  1.96488E+001  1.00947E+001  7.35660E+000  1.91488E+001  1.96488E+001         FSN      4.096955E+000      2.520617E-004      2.127099E+000      2.907907E-009      6.084102E-012      1.700522E-002      4.780835E-004      2.052590E-002      8.949827E-006      4.708045E-002      2.356849E-005      9.362640E-005      3.469843E-006      1.183743E-002      4.735763E-005      7.970975E-004      4.884457E-004      4.387525E-003      5.020922E-004      7.364001E-004      1.255899E-006      4.894282E-004      6.067450E-003      0.000000E+000      0.000000E+000      2.823215E-003      0.000000E+000      6.109581E-004      0.000000E+000      5.591269E-004      0.000000E+000      3.052561E-005      0.000000E+000      1.481165E-004      0.000000E+000      1.125958E-002      0.000000E+000      6.356192E-004      0.000000E+000      1.585297E-005
  2.80000E+001  1.94083E+001  1.11638E+001  8.27503E+000  1.89083E+001  1.94083E+001         FSN      5.458364E+000      3.138946E-004      2.961500E+000      3.127626E-009      1.288269E-012      2.217085E-002      8.110455E-004      3.063381E-002      9.798553E-006      6.133940E-002      2.981958E-005      1.226018E-004      4.517743E-006      1.600446E-002      6.681680E-005      1.037706E-003      7.116977E-004      5.935727E-003      6.579373E-004      1.016278E-003      2.167814E-006      6.638358E-004      8.208420E-003      0.000000E+000      0.000000E+000      3.819413E-003      0.000000E+000      8.265406E-004      0.000000E+000      7.564202E-004      0.000000E+000      4.129687E-005      0.000000E+000      2.003809E-004      0.000000E+000      1.523264E-002      0.000000E+000      8.599037E-004      0.000000E+000      2.144685E-005
  3.00000E+001  1.32073E+001  1.32073E+001  9.32076E+000  1.27073E+001  1.32073E+001         FSN      9.924637E+000      4.240562E-004      6.533010E+000      3.388618E-009      3.366161E-009      3.190868E-002      2.563085E-003      9.452297E-002      1.529450E-005      9.496047E-002      4.655235E-005      1.925375E-004      6.738527E-006      3.120456E-002      1.635631E-004      1.612968E-003      1.945542E-003      1.160578E-002      1.086920E-003      2.166200E-003      9.363834E-006      1.326236E-003      1.604874E-002      0.000000E+000      0.000000E+000      7.467479E-003      0.000000E+000      1.616001E-003      0.000000E+000      1.478906E-003      0.000000E+000      8.074108E-005      0.000000E+000      3.917723E-004      0.000000E+000      2.978191E-002      0.000000E+000      1.681230E-003      0.000000E+000      4.193155E-005
  3.50000E+001  1.18407E+001  1.18407E+001  9.71103E+000  1.13407E+001  1.18407E+001         FSN      1.121865E+001      5.466745E-004      1.085775E+001      3.913091E-009      4.113669E-009      3.976122E-001      2.158320E-003      1.492812E-001      2.121535E-005      3.655188E-001      5.013807E-005      2.219823E-004      7.722417E-006      4.276454E-002      1.909765E-004      1.584779E-002      3.455518E-003      1.601989E-002      1.624687E-003      3.322675E-003      2.733514E-005      1.932325E-003      2.215063E-002      0.000000E+000      0.000000E+000      1.030645E-002      0.000000E+000      2.230370E-003      0.000000E+000      2.041154E-003      0.000000E+000      1.114371E-004      0.000000E+000      5.407156E-004      0.000000E+000      4.110434E-002      0.000000E+000      2.320398E-003      0.000000E+000      5.787302E-005
