# Initial composition Z = 0.03
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000          SN      6.679800E-001      2.732900E-005      3.019700E-001      1.088100E-008      3.254100E-010      5.394500E-003      6.536900E-005      1.455300E-003      3.579000E-006      1.319900E-002      5.327800E-006      2.976900E-005      9.915400E-007      2.802500E-003      7.053900E-006      2.266700E-004      7.065300E-005      1.035800E-003      1.366000E-004      1.564100E-004      0.000000E+000      1.144900E-004      1.432400E-003      6.708500E-005      1.284400E-005      6.665300E-004      1.611800E-005      1.442400E-004      7.242500E-006      1.320000E-004      9.562700E-008      7.206700E-006      7.322600E-007      3.496900E-005      1.939000E-005      2.658300E-003      7.047800E-006      1.500600E-004      1.481800E-006      3.742700E-006
# total ejecta
           Min          Mfin          M_HE          M_CO          Mrem          Mbar         SNT                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  5.59219E+000  5.59219E+000  4.48072E+000  1.51613E+000  1.68853E+000        CCSN      1.259973E+001      6.808493E-004      1.806882E+001      5.090374E-009      5.265734E-011      3.339206E+000      2.381040E-003      2.748306E-001      4.138609E-005      2.295349E+000      1.065779E-004      4.378094E-003      1.742510E-005      6.448554E-001      7.676981E-004      2.514610E-001      2.308911E-002      1.605729E-001      2.067234E-002      2.670083E-002      1.736330E-004      2.485899E-002      2.156055E-001      5.364215E-003      0.000000E+000      1.009274E-001      3.541013E-004      1.870068E-002      1.613272E-004      1.401165E-002      8.120403E-006      4.496169E-004      3.364431E-005      3.371331E-003      1.269853E-003      1.831624E-001      6.155373E-004      1.084599E-002      2.496049E-004      2.726528E-004
  5.00000E+001  7.21587E+000  7.21587E+000  5.87554E+000  1.63436E+000  1.83470E+000        CCSN      1.513830E+001      7.684736E-004      2.305220E+001      6.502332E-009      2.734469E-011      4.035446E+000      2.071356E-003      3.805574E-001      5.047560E-005      3.378635E+000      1.329350E-004      2.075590E-003      2.106102E-005      8.193831E-001      1.101985E-003      3.106360E-001      3.489958E-002      1.670995E-001      2.634024E-002      3.911324E-002      2.830474E-004      3.586726E-002      2.930036E-001      6.209238E-003      0.000000E+000      1.506690E-001      6.292722E-004      2.953687E-002      3.415994E-004      2.102778E-002      1.578787E-005      5.636803E-004      4.446425E-005      4.330336E-003      1.688093E-003      2.102137E-001      8.445304E-004      1.130391E-002      4.931326E-004      4.200188E-004
  6.00000E+001  6.84258E+000  6.84258E+000  5.53899E+000  1.61032E+000  1.80481E+000        CCSN      1.783021E+001      8.246889E-004      3.026654E+001      7.991357E-009      3.183154E-011      4.101653E+000      2.615333E-003      5.406250E-001      5.989193E-005      3.222710E+000      1.491241E-004      2.304842E-003      2.083028E-005      8.047854E-001      1.092358E-003      3.326547E-001      3.627168E-002      1.766561E-001      2.550380E-002      3.916607E-002      4.408649E-004      3.464333E-002      2.894167E-001      5.989636E-003      0.000000E+000      1.455005E-001      5.740616E-004      2.841816E-002      3.090337E-004      2.063342E-002      1.412739E-005      6.309097E-004      3.917991E-005      4.334897E-003      1.461738E-003      2.442763E-001      8.317211E-004      1.417146E-002      4.392826E-004      4.361304E-004
  7.00000E+001  6.63573E+000  6.63573E+000  5.37358E+000  1.59567E+000  1.78663E+000        CCSN      2.042477E+001      8.551490E-004      3.765329E+001      9.471464E-009      4.496166E-011      4.008233E+000      3.155572E-003      7.237174E-001      6.669236E-005      3.111023E+000      1.624159E-004      2.495967E-003      2.060969E-005      8.158959E-001      1.099630E-003      3.251976E-001      3.890188E-002      1.877876E-001      2.517366E-002      4.031894E-002      6.414515E-004      3.489393E-002      2.950424E-001      5.891861E-003      0.000000E+000      1.460010E-001      5.401419E-004      2.844454E-002      2.877444E-004      2.094939E-002      1.319921E-005      7.010649E-004      3.675889E-005      4.495533E-003      1.340080E-003      2.716491E-001      8.231600E-004      1.619699E-002      4.101154E-004      4.643462E-004
  8.00000E+001  6.44436E+000  6.44436E+000  5.21789E+000  1.58185E+000  1.76952E+000        CCSN      2.312378E+001      8.542250E-004      4.491212E+001      1.101973E-008      6.075938E-011      3.925247E+000      3.796115E-003      9.094053E-001      7.032143E-005      3.006485E+000      1.790785E-004      2.659707E-003      2.036556E-005      8.279682E-001      1.108013E-003      3.192196E-001      4.163050E-002      1.988706E-001      2.488091E-002      4.151137E-002      8.706737E-004      3.521746E-002      3.027928E-001      5.800574E-003      0.000000E+000      1.477409E-001      5.088032E-004      2.873087E-002      2.681896E-004      2.146496E-002      1.232857E-005      7.694393E-004      3.500249E-005      4.688267E-003      1.245786E-003      2.970698E-001      8.018903E-004      1.797320E-002      3.833853E-004      4.917603E-004
  8.50000E+001  6.36700E+000  6.36700E+000  5.15429E+000  1.57621E+000  1.76254E+000        CCSN      2.450663E+001      8.747714E-004      4.845775E+001      6.195179E-009      3.676052E-011      3.912131E+000      4.015310E-003      9.975037E-001      7.309884E-005      2.972946E+000      1.846682E-004      2.837519E-003      2.036207E-005      8.354447E-001      1.113187E-003      3.193519E-001      4.306189E-002      2.043522E-001      2.480148E-002      4.218911E-002      1.002462E-003      3.547989E-002      3.076958E-001      5.763774E-003      0.000000E+000      1.493074E-001      4.959714E-004      2.903799E-002      2.595852E-004      2.184393E-002      1.197480E-005      8.034192E-004      3.450902E-005      4.804037E-003      1.214160E-003      3.093616E-001      7.908920E-004      1.877015E-002      3.721563E-004      5.062480E-004
  9.00000E+001  6.10845E+000  6.10845E+000  4.92860E+000  1.55613E+000  1.73774E+000        CCSN      2.602249E+001      8.773164E-004      5.217388E+001      6.816733E-009      4.451483E-011      3.779887E+000      4.308114E-003      1.095975E+000      7.524811E-005      2.808692E+000      1.917059E-004      3.345102E-003      2.034730E-005      8.268459E-001      1.090194E-003      3.112433E-001      4.353298E-002      2.105658E-001      2.411182E-002      4.174759E-002      1.144969E-003      3.463779E-002      3.069098E-001      5.631536E-003      0.000000E+000      1.472560E-001      4.498389E-004      2.854943E-002      2.278146E-004      2.187633E-002      1.071401E-005      8.323439E-004      3.366127E-005      4.864020E-003      1.154495E-003      3.178598E-001      7.470508E-004      1.939660E-002      3.322817E-004      5.070047E-004
  9.50000E+001  6.10962E+000  6.10962E+000  4.92652E+000  1.55594E+000  1.73751E+000        CCSN      2.751230E+001      8.772329E-004      5.554828E+001      7.352503E-009      4.911342E-011      3.773161E+000      4.608401E-003      1.185673E+000      7.673922E-005      2.812449E+000      1.996029E-004      3.442214E-003      2.037673E-005      8.403790E-001      1.109365E-003      3.110989E-001      4.533891E-002      2.157671E-001      2.425185E-002      4.282696E-002      1.286285E-003      3.530516E-002      3.140124E-001      5.630482E-003      0.000000E+000      1.505467E-001      4.494465E-004      2.926297E-002      2.275423E-004      2.253376E-002      1.070281E-005      8.684450E-004      3.366374E-005      5.039530E-003      1.154555E-003      3.311378E-001      7.465828E-004      2.014536E-002      3.319233E-004      5.255841E-004
  1.00000E+002  6.00177E+000  6.00177E+000  4.82384E+000  1.54679E+000  1.72623E+000        CCSN      2.912296E+001      8.744160E-004      5.897387E+001      9.977684E-009      1.156036E-010      3.702435E+000      4.969969E-003      1.276744E+000      7.855254E-005      2.739125E+000      2.091777E-004      3.715830E-003      2.087029E-005      8.439562E-001      1.109532E-003      3.079774E-001      4.647487E-002      2.213867E-001      2.402418E-002      4.315307E-002      1.434471E-003      3.528784E-002      3.175058E-001      5.570221E-003      0.000000E+000      1.514440E-001      4.282278E-004      2.952197E-002      2.127960E-004      2.301863E-002      1.013151E-005      9.038211E-004      3.382298E-005      5.251713E-003      1.165714E-003      3.423964E-001      7.205094E-004      2.068574E-002      3.138420E-004      5.351650E-004
  1.10000E+002  5.78738E+000  5.78738E+000  4.67351E+000  1.53337E+000  1.70971E+000        CCSN      3.235328E+001      8.682067E-004      6.576006E+001      1.267594E-008      1.732312E-010      3.589999E+000      5.553157E-003      1.461663E+000      8.192219E-005      2.599213E+000      2.261854E-004      4.222662E-003      2.138495E-005      8.565281E-001      1.115101E-003      3.023648E-001      4.915873E-002      2.324657E-001      2.367935E-002      4.397498E-002      1.759968E-003      3.563629E-002      3.254404E-001      5.477312E-003      0.000000E+000      1.538530E-001      3.952056E-004      3.010758E-002      1.901637E-004      2.399914E-002      9.253308E-006      9.726921E-004      3.420402E-005      5.762422E-003      1.235914E-003      3.685182E-001      6.713463E-004      2.172438E-002      2.857074E-004      5.573846E-004
