#
# Initial mass = 1.000, Z =  0.0140, Y =  0.280, M_mix = 0.00E+00
#
# Initial abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
 sc  21   3.062242  0.012242  0.000000  0.011956 3.60783E-08
 ti  22   4.922242  0.012242  0.000001  0.011957 2.78288E-06
  v  23   3.971154  0.011154 -0.001087  0.010869 3.31472E-07
 cr  24   5.632951 -0.007049 -0.019290 -0.007334 1.55288E-05
 mn  25   5.492248  0.012248  0.000006  0.011962 1.18669E-05
 fe  26   7.552241  0.012241  0.000000  0.011956 1.38498E-03
 co  27   4.882240  0.012240 -0.000001  0.011955 3.12475E-06
 ni  28   6.212245  0.012245  0.000004  0.011960 6.65346E-05
 cu  29   4.262242  0.012242  0.000000  0.011957 8.08252E-07
 zn  30   4.642247  0.012247  0.000005  0.011961 1.99573E-06
 ga  31   3.092242  0.012242  0.000001  0.011957 5.99563E-08
 ge  32   3.557867 -0.022133 -0.034374 -0.022418 1.82499E-07
 as  33   2.312239  0.012239 -0.000003  0.011954 1.06922E-08
 se  34   3.308314 -0.031686 -0.043927 -0.031971 1.11671E-07
 br  35   2.552250  0.012250  0.000009  0.011965 1.98169E-08
 kr  36   3.260669  0.010669 -0.001573  0.010384 1.06199E-07
 rb  37   2.370477  0.010477 -0.001765  0.010192 1.39475E-08
 sr  38   2.890347  0.010347 -0.001894  0.010062 4.73334E-08
  y  39   2.182261  0.012261  0.000020  0.011976 9.40608E-09
 zr  40   2.542243  0.012243  0.000002  0.011958 2.21090E-08
 nb  41   1.422252  0.012252  0.000010  0.011967 1.70809E-09
 mo  42   1.831059 -0.108941 -0.121182 -0.109226 4.52143E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 8.80945E-33
 ru  44   1.641295 -0.118705 -0.130946 -0.118990 3.07705E-09
 rh  45   1.072243  0.012243  0.000001  0.011958 8.45085E-10
 pd  46   1.603058 -0.046942 -0.059183 -0.047227 2.96686E-09
 ag  47   1.212241  0.012241  0.000000  0.011956 1.22279E-09
 cd  48   1.682521 -0.027479 -0.039721 -0.027764 3.76310E-09
 in  49   0.753201 -0.006799 -0.019041 -0.007085 4.52301E-10
 sn  50   2.019809 -0.050191 -0.062433 -0.050476 8.63998E-09
 sb  51   0.779711 -0.230289 -0.242531 -0.230574 5.09837E-10
 te  52   1.724869 -0.455131 -0.467373 -0.455416 4.70908E-09
  i  53   1.562237  0.012237 -0.000005  0.011952 3.22054E-09
 xe  54   2.215159 -0.024841 -0.037082 -0.025126 1.49837E-08
 cs  55   1.092242  0.012242  0.000001  0.011957 1.14288E-09
 ba  56   2.191343  0.011343 -0.000898  0.011058 1.48360E-08
 la  57   1.181850  0.011850 -0.000391  0.011565 1.46821E-09
 ce  58   1.590341  0.010341 -0.001901  0.010055 3.79354E-09
 pr  59   0.772243  0.012243  0.000001  0.011957 5.79956E-10
 nd  60   1.437240 -0.012760 -0.025002 -0.013046 2.74500E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.822534 -0.117466 -0.129708 -0.117752 6.94837E-10
 eu  63   0.522244  0.012244  0.000003  0.011959 3.51724E-10
 gd  64   1.062243  0.012244  0.000002  0.011958 1.26198E-09
 tb  65   0.332248  0.012248  0.000006  0.011963 2.37496E-10
 dy  66   1.141588  0.011588 -0.000653  0.011303 1.56552E-09
 ho  67   0.482244  0.012244  0.000002  0.011958 3.48145E-10
 er  68   0.924620  0.004620 -0.007622  0.004335 9.77746E-10
 tm  69   0.132242  0.012242  0.000001  0.011957 1.59285E-10
 yb  70   0.871214 -0.048786 -0.061027 -0.049071 8.94494E-10
 lu  71   0.102015  0.012015 -0.000226  0.011730 1.53882E-10
 hf  72   0.721587  0.011587 -0.000654  0.011302 6.53759E-10
 ta  73  -0.107811  0.012189 -0.000052  0.011904 9.81657E-11
  w  74   0.661721  0.011721 -0.000520  0.011436 5.86648E-10
 re  75   0.267502  0.007502 -0.004740  0.007217 2.39726E-10
 os  76   1.362541  0.012541  0.000300  0.012256 3.04815E-09
 ir  77   1.332245  0.012245  0.000003  0.011960 2.87245E-09
 pt  78   1.599904 -0.020096 -0.032337 -0.020381 5.39919E-09
 au  79   0.812245  0.012245  0.000004  0.011960 8.88905E-10
 hg  80   1.150627 -0.019373 -0.031614 -0.019658 1.97312E-09
 tl  81   0.782244  0.012244  0.000002  0.011959 8.60805E-10
 pb  82   2.052239  0.012239 -0.000002  0.011954 1.62497E-08
 bi  83   0.662246  0.012246  0.000004  0.011961 6.67678E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.07067E-24
# Elemental abundance ratios: 
# He/H =  1.0438E-01, C/O =  3.5400E-01, N/O = 3.66873E-01
#
#  TP   Mass     Mcore    Menv    log L
#  4 2.249970 0.541920 1.708050 3.389310
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.00934E-01
 he   2  11.018612  0.088612  0.076370  0.088326 2.90545E-01
  c   6   8.279290 -0.190710 -0.202951 -0.190995 1.58886E-03
  n   7   8.294794  0.424794  0.412553  0.424509 1.92024E-03
  o   8   8.730285  0.000285 -0.011956  0.000000 5.97853E-03
  f   9   4.459112 -0.000888 -0.013130 -0.001173 3.80221E-07
 ne  10   7.979666  0.009666 -0.002575  0.009381 1.33907E-03
 na  11   6.426071  0.116071  0.103830  0.115786 4.26410E-05
 mg  12   7.652237  0.012237 -0.000004  0.011952 7.58839E-04
 al  13   6.482250  0.012250  0.000009  0.011965 5.69562E-05
 si  14   7.562243  0.012243  0.000002  0.011958 7.12772E-04
  p  15   5.482243  0.012243  0.000002  0.011958 6.53819E-06
  s  16   7.172242  0.012242  0.000000  0.011957 3.31505E-04
 cl  17   5.242241  0.012241  0.000000  0.011956 4.30636E-06
 ar  18   6.452236  0.012236 -0.000006  0.011950 7.86951E-05
  k  19   5.091640  0.011641 -0.000601  0.011355 3.35747E-06
 ca  20   6.302229  0.012229 -0.000012  0.011944 5.58922E-05
 sc  21   3.062242  0.012242  0.000000  0.011956 3.60783E-08
 ti  22   4.922242  0.012242  0.000001  0.011957 2.78288E-06
  v  23   3.971154  0.011154 -0.001087  0.010869 3.31472E-07
 cr  24   5.632951 -0.007049 -0.019290 -0.007334 1.55288E-05
 mn  25   5.492248  0.012248  0.000006  0.011962 1.18669E-05
 fe  26   7.552241  0.012241  0.000000  0.011956 1.38498E-03
 co  27   4.882239  0.012239 -0.000001  0.011954 3.12475E-06
 ni  28   6.212245  0.012245  0.000004  0.011960 6.65346E-05
 cu  29   4.262242  0.012242  0.000001  0.011957 8.08252E-07
 zn  30   4.642247  0.012247  0.000006  0.011961 1.99573E-06
 ga  31   3.092242  0.012242  0.000001  0.011957 5.99563E-08
 ge  32   3.557867 -0.022133 -0.034374 -0.022418 1.82499E-07
 as  33   2.312239  0.012239 -0.000002  0.011954 1.06922E-08
 se  34   3.308314 -0.031686 -0.043926 -0.031971 1.11671E-07
 br  35   2.552250  0.012250  0.000009  0.011965 1.98169E-08
 kr  36   3.260669  0.010669 -0.001572  0.010384 1.06199E-07
 rb  37   2.370477  0.010477 -0.001764  0.010192 1.39475E-08
 sr  38   2.890347  0.010347 -0.001894  0.010062 4.73334E-08
  y  39   2.182261  0.012261  0.000021  0.011976 9.40608E-09
 zr  40   2.542243  0.012243  0.000002  0.011958 2.21090E-08
 nb  41   1.422252  0.012252  0.000011  0.011967 1.70809E-09
 mo  42   1.831059 -0.108942 -0.121182 -0.109227 4.52143E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 1.02415E-32
 ru  44   1.641294 -0.118706 -0.130946 -0.118991 3.07705E-09
 rh  45   1.072243  0.012243  0.000002  0.011958 8.45085E-10
 pd  46   1.603058 -0.046942 -0.059183 -0.047227 2.96686E-09
 ag  47   1.212241  0.012241  0.000000  0.011956 1.22279E-09
 cd  48   1.682521 -0.027479 -0.039720 -0.027764 3.76310E-09
 in  49   0.753201 -0.006799 -0.019040 -0.007085 4.52301E-10
 sn  50   2.019809 -0.050191 -0.062432 -0.050476 8.63998E-09
 sb  51   0.779711 -0.230289 -0.242530 -0.230574 5.09837E-10
 te  52   1.724869 -0.455131 -0.467372 -0.455416 4.70908E-09
  i  53   1.562236  0.012236 -0.000005  0.011951 3.22054E-09
 xe  54   2.215159 -0.024841 -0.037081 -0.025126 1.49837E-08
 cs  55   1.092242  0.012242  0.000001  0.011957 1.14288E-09
 ba  56   2.191343  0.011343 -0.000898  0.011058 1.48360E-08
 la  57   1.181850  0.011850 -0.000390  0.011565 1.46821E-09
 ce  58   1.590341  0.010341 -0.001900  0.010055 3.79354E-09
 pr  59   0.772243  0.012243  0.000002  0.011957 5.79956E-10
 nd  60   1.437240 -0.012760 -0.025001 -0.013046 2.74500E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.822534 -0.117466 -0.129707 -0.117752 6.94837E-10
 eu  63   0.522244  0.012244  0.000004  0.011959 3.51724E-10
 gd  64   1.062243  0.012244  0.000003  0.011958 1.26198E-09
 tb  65   0.332248  0.012248  0.000007  0.011963 2.37496E-10
 dy  66   1.141588  0.011588 -0.000653  0.011303 1.56552E-09
 ho  67   0.482244  0.012244  0.000003  0.011958 3.48145E-10
 er  68   0.924620  0.004620 -0.007621  0.004335 9.77746E-10
 tm  69   0.132242  0.012242  0.000001  0.011957 1.59285E-10
 yb  70   0.871214 -0.048786 -0.061027 -0.049071 8.94494E-10
 lu  71   0.102015  0.012015 -0.000225  0.011730 1.53882E-10
 hf  72   0.721587  0.011587 -0.000654  0.011302 6.53759E-10
 ta  73  -0.107811  0.012189 -0.000052  0.011904 9.81657E-11
  w  74   0.661720  0.011720 -0.000521  0.011435 5.86648E-10
 re  75   0.267501  0.007501 -0.004740  0.007216 2.39725E-10
 os  76   1.362540  0.012540  0.000299  0.012255 3.04815E-09
 ir  77   1.332245  0.012245  0.000004  0.011960 2.87245E-09
 pt  78   1.599903 -0.020097 -0.032338 -0.020382 5.39919E-09
 au  79   0.812245  0.012245  0.000004  0.011960 8.88905E-10
 hg  80   1.150626 -0.019374 -0.031615 -0.019659 1.97312E-09
 tl  81   0.782244  0.012244  0.000003  0.011959 8.60805E-10
 pb  82   2.052239  0.012239 -0.000001  0.011954 1.62497E-08
 bi  83   0.662246  0.012246  0.000005  0.011961 6.67678E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.07064E-24
# Elemental abundance ratios: 
# He/H =  1.0438E-01, C/O =  3.5400E-01, N/O = 3.66867E-01
#
#  TP   Mass     Mcore    Menv    log L
#  5 2.249970 0.544486 1.705490 3.428840
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.00935E-01
 he   2  11.018611  0.088611  0.076370  0.088326 2.90545E-01
  c   6   8.279299 -0.190701 -0.202942 -0.190987 1.58889E-03
  n   7   8.294785  0.424785  0.412544  0.424500 1.92020E-03
  o   8   8.730285  0.000285 -0.011956  0.000000 5.97853E-03
  f   9   4.459112 -0.000888 -0.013129 -0.001173 3.80222E-07
 ne  10   7.979666  0.009666 -0.002575  0.009381 1.33907E-03
 na  11   6.426068  0.116068  0.103827  0.115783 4.26406E-05
 mg  12   7.652237  0.012237 -0.000004  0.011952 7.58839E-04
 al  13   6.482250  0.012250  0.000009  0.011965 5.69562E-05
 si  14   7.562243  0.012243  0.000002  0.011958 7.12772E-04
  p  15   5.482243  0.012243  0.000002  0.011958 6.53819E-06
  s  16   7.172242  0.012242  0.000001  0.011957 3.31505E-04
 cl  17   5.242241  0.012241  0.000000  0.011956 4.30636E-06
 ar  18   6.452235  0.012235 -0.000006  0.011950 7.86951E-05
  k  19   5.091640  0.011641 -0.000600  0.011355 3.35747E-06
 ca  20   6.302228  0.012228 -0.000012  0.011943 5.58922E-05
 sc  21   3.062241  0.012241  0.000000  0.011955 3.60783E-08
 ti  22   4.922242  0.012242  0.000001  0.011957 2.78288E-06
  v  23   3.971154  0.011154 -0.001087  0.010869 3.31472E-07
 cr  24   5.632951 -0.007049 -0.019290 -0.007334 1.55288E-05
 mn  25   5.492247  0.012247  0.000006  0.011962 1.18669E-05
 fe  26   7.552241  0.012241  0.000000  0.011956 1.38498E-03
 co  27   4.882239  0.012239 -0.000001  0.011954 3.12475E-06
 ni  28   6.212245  0.012245  0.000004  0.011960 6.65346E-05
 cu  29   4.262241  0.012241  0.000000  0.011956 8.08252E-07
 zn  30   4.642246  0.012246  0.000005  0.011961 1.99573E-06
 ga  31   3.092242  0.012242  0.000001  0.011957 5.99563E-08
 ge  32   3.557866 -0.022134 -0.034375 -0.022419 1.82499E-07
 as  33   2.312239  0.012239 -0.000002  0.011954 1.06922E-08
 se  34   3.308314 -0.031686 -0.043926 -0.031971 1.11671E-07
 br  35   2.552250  0.012250  0.000009  0.011965 1.98169E-08
 kr  36   3.260669  0.010669 -0.001572  0.010384 1.06199E-07
 rb  37   2.370477  0.010477 -0.001764  0.010192 1.39475E-08
 sr  38   2.890347  0.010347 -0.001894  0.010062 4.73334E-08
  y  39   2.182261  0.012260  0.000020  0.011975 9.40608E-09
 zr  40   2.542243  0.012243  0.000002  0.011958 2.21090E-08
 nb  41   1.422251  0.012251  0.000010  0.011966 1.70809E-09
 mo  42   1.831059 -0.108942 -0.121182 -0.109227 4.52143E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 1.36790E-30
 ru  44   1.641294 -0.118706 -0.130946 -0.118991 3.07705E-09
 rh  45   1.072243  0.012243  0.000002  0.011958 8.45085E-10
 pd  46   1.603058 -0.046942 -0.059183 -0.047227 2.96686E-09
 ag  47   1.212241  0.012241  0.000000  0.011956 1.22279E-09
 cd  48   1.682521 -0.027479 -0.039720 -0.027764 3.76310E-09
 in  49   0.753201 -0.006799 -0.019040 -0.007085 4.52301E-10
 sn  50   2.019809 -0.050191 -0.062432 -0.050476 8.63998E-09
 sb  51   0.779710 -0.230290 -0.242531 -0.230575 5.09837E-10
 te  52   1.724869 -0.455131 -0.467372 -0.455416 4.70908E-09
  i  53   1.562236  0.012236 -0.000005  0.011951 3.22054E-09
 xe  54   2.215159 -0.024841 -0.037081 -0.025126 1.49837E-08
 cs  55   1.092242  0.012242  0.000001  0.011957 1.14288E-09
 ba  56   2.191342  0.011342 -0.000899  0.011057 1.48360E-08
 la  57   1.181850  0.011850 -0.000390  0.011565 1.46821E-09
 ce  58   1.590340  0.010340 -0.001901  0.010054 3.79354E-09
 pr  59   0.772243  0.012243  0.000002  0.011957 5.79956E-10
 nd  60   1.437239 -0.012761 -0.025002 -0.013047 2.74500E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.822534 -0.117466 -0.129707 -0.117752 6.94837E-10
 eu  63   0.522244  0.012244  0.000004  0.011959 3.51724E-10
 gd  64   1.062243  0.012244  0.000003  0.011958 1.26198E-09
 tb  65   0.332247  0.012247  0.000006  0.011962 2.37496E-10
 dy  66   1.141588  0.011588 -0.000653  0.011303 1.56552E-09
 ho  67   0.482243  0.012243  0.000002  0.011957 3.48145E-10
 er  68   0.924620  0.004620 -0.007621  0.004335 9.77746E-10
 tm  69   0.132241  0.012241  0.000000  0.011956 1.59285E-10
 yb  70   0.871214 -0.048786 -0.061027 -0.049071 8.94494E-10
 lu  71   0.102015  0.012015 -0.000225  0.011730 1.53882E-10
 hf  72   0.721586  0.011586 -0.000655  0.011301 6.53759E-10
 ta  73  -0.107811  0.012189 -0.000052  0.011904 9.81657E-11
  w  74   0.661720  0.011720 -0.000521  0.011435 5.86648E-10
 re  75   0.267501  0.007501 -0.004740  0.007216 2.39725E-10
 os  76   1.362540  0.012540  0.000299  0.012255 3.04815E-09
 ir  77   1.332244  0.012244  0.000003  0.011959 2.87245E-09
 pt  78   1.599903 -0.020097 -0.032338 -0.020382 5.39919E-09
 au  79   0.812245  0.012245  0.000004  0.011960 8.88905E-10
 hg  80   1.150626 -0.019374 -0.031615 -0.019659 1.97312E-09
 tl  81   0.782243  0.012243  0.000002  0.011958 8.60805E-10
 pb  82   2.052239  0.012239 -0.000001  0.011954 1.62497E-08
 bi  83   0.662246  0.012246  0.000005  0.011961 6.67678E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.07061E-24
# Elemental abundance ratios: 
# He/H =  1.0438E-01, C/O =  3.5401E-01, N/O = 3.66859E-01
#
#  TP   Mass     Mcore    Menv    log L
#  6 2.249970 0.547503 1.702470 3.471320
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.00935E-01
 he   2  11.018610  0.088610  0.076369  0.088325 2.90545E-01
  c   6   8.279310 -0.190690 -0.202931 -0.190975 1.58894E-03
  n   7   8.294771  0.424771  0.412530  0.424486 1.92014E-03
  o   8   8.730285  0.000285 -0.011956  0.000000 5.97853E-03
  f   9   4.459113 -0.000887 -0.013128 -0.001173 3.80222E-07
 ne  10   7.979665  0.009665 -0.002575  0.009380 1.33907E-03
 na  11   6.426063  0.116063  0.103822  0.115778 4.26402E-05
 mg  12   7.652236  0.012237 -0.000004  0.011951 7.58839E-04
 al  13   6.482249  0.012249  0.000009  0.011964 5.69562E-05
 si  14   7.562243  0.012243  0.000002  0.011958 7.12772E-04
  p  15   5.482243  0.012243  0.000002  0.011958 6.53819E-06
  s  16   7.172241  0.012241  0.000000  0.011956 3.31505E-04
 cl  17   5.242240  0.012240  0.000000  0.011955 4.30636E-06
 ar  18   6.452235  0.012235 -0.000006  0.011950 7.86951E-05
  k  19   5.091640  0.011640 -0.000601  0.011355 3.35747E-06
 ca  20   6.302228  0.012228 -0.000013  0.011943 5.58922E-05
 sc  21   3.062241  0.012241  0.000000  0.011955 3.60783E-08
 ti  22   4.922242  0.012242  0.000001  0.011957 2.78288E-06
  v  23   3.971153  0.011153 -0.001088  0.010868 3.31472E-07
 cr  24   5.632950 -0.007050 -0.019290 -0.007335 1.55288E-05
 mn  25   5.492247  0.012247  0.000006  0.011962 1.18669E-05
 fe  26   7.552240  0.012240  0.000000  0.011955 1.38498E-03
 co  27   4.882239  0.012239 -0.000001  0.011954 3.12475E-06
 ni  28   6.212244  0.012244  0.000004  0.011959 6.65346E-05
 cu  29   4.262241  0.012241  0.000001  0.011956 8.08252E-07
 zn  30   4.642246  0.012246  0.000006  0.011961 1.99573E-06
 ga  31   3.092241  0.012241  0.000001  0.011956 5.99563E-08
 ge  32   3.557866 -0.022134 -0.034374 -0.022419 1.82499E-07
 as  33   2.312239  0.012239 -0.000002  0.011954 1.06922E-08
 se  34   3.308314 -0.031686 -0.043926 -0.031971 1.11671E-07
 br  35   2.552250  0.012250  0.000010  0.011965 1.98169E-08
 kr  36   3.260669  0.010669 -0.001572  0.010384 1.06199E-07
 rb  37   2.370476  0.010476 -0.001765  0.010191 1.39475E-08
 sr  38   2.890347  0.010347 -0.001893  0.010062 4.73334E-08
  y  39   2.182261  0.012260  0.000020  0.011975 9.40608E-09
 zr  40   2.542242  0.012242  0.000002  0.011957 2.21090E-08
 nb  41   1.422251  0.012251  0.000010  0.011966 1.70809E-09
 mo  42   1.831059 -0.108942 -0.121182 -0.109227 4.52143E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 9.59564E-31
 ru  44   1.641294 -0.118706 -0.130946 -0.118991 3.07705E-09
 rh  45   1.072242  0.012242  0.000001  0.011957 8.45085E-10
 pd  46   1.603057 -0.046943 -0.059183 -0.047228 2.96686E-09
 ag  47   1.212240  0.012240  0.000000  0.011955 1.22279E-09
 cd  48   1.682520 -0.027480 -0.039721 -0.027765 3.76310E-09
 in  49   0.753200 -0.006800 -0.019041 -0.007086 4.52301E-10
 sn  50   2.019808 -0.050192 -0.062433 -0.050477 8.63998E-09
 sb  51   0.779710 -0.230290 -0.242531 -0.230575 5.09837E-10
 te  52   1.724869 -0.455131 -0.467372 -0.455416 4.70908E-09
  i  53   1.562236  0.012236 -0.000005  0.011951 3.22054E-09
 xe  54   2.215159 -0.024841 -0.037081 -0.025126 1.49837E-08
 cs  55   1.092241  0.012241  0.000001  0.011956 1.14288E-09
 ba  56   2.191342  0.011342 -0.000898  0.011057 1.48360E-08
 la  57   1.181849  0.011850 -0.000391  0.011564 1.46821E-09
 ce  58   1.590340  0.010340 -0.001901  0.010054 3.79354E-09
 pr  59   0.772242  0.012242  0.000001  0.011956 5.79956E-10
 nd  60   1.437239 -0.012761 -0.025002 -0.013047 2.74500E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.822533 -0.117467 -0.129708 -0.117752 6.94837E-10
 eu  63   0.522243  0.012244  0.000003  0.011958 3.51724E-10
 gd  64   1.062243  0.012244  0.000003  0.011958 1.26198E-09
 tb  65   0.332247  0.012247  0.000006  0.011962 2.37496E-10
 dy  66   1.141587  0.011587 -0.000653  0.011302 1.56552E-09
 ho  67   0.482243  0.012243  0.000002  0.011957 3.48145E-10
 er  68   0.924619  0.004619 -0.007622  0.004334 9.77746E-10
 tm  69   0.132241  0.012241  0.000001  0.011956 1.59285E-10
 yb  70   0.871214 -0.048786 -0.061027 -0.049071 8.94494E-10
 lu  71   0.102015  0.012015 -0.000225  0.011730 1.53882E-10
 hf  72   0.721586  0.011586 -0.000654  0.011301 6.53759E-10
 ta  73  -0.107812  0.012188 -0.000052  0.011903 9.81657E-11
  w  74   0.661720  0.011720 -0.000520  0.011435 5.86648E-10
 re  75   0.267500  0.007500 -0.004740  0.007215 2.39725E-10
 os  76   1.362540  0.012540  0.000300  0.012255 3.04815E-09
 ir  77   1.332244  0.012244  0.000003  0.011959 2.87245E-09
 pt  78   1.599903 -0.020097 -0.032337 -0.020382 5.39919E-09
 au  79   0.812244  0.012244  0.000004  0.011959 8.88905E-10
 hg  80   1.150626 -0.019374 -0.031614 -0.019659 1.97312E-09
 tl  81   0.782243  0.012243  0.000002  0.011958 8.60805E-10
 pb  82   2.052238  0.012239 -0.000002  0.011953 1.62497E-08
 bi  83   0.662245  0.012245  0.000004  0.011960 6.67678E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.07055E-24
# Elemental abundance ratios: 
# He/H =  1.0438E-01, C/O =  3.5402E-01, N/O = 3.66848E-01
#
#  TP   Mass     Mcore    Menv    log L
#  7 2.249970 0.550864 1.699100 3.506120
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.00936E-01
 he   2  11.018608  0.088608  0.076367  0.088323 2.90544E-01
  c   6   8.279327 -0.190673 -0.202913 -0.190958 1.58900E-03
  n   7   8.294752  0.424752  0.412512  0.424467 1.92006E-03
  o   8   8.730285  0.000285 -0.011955  0.000000 5.97854E-03
  f   9   4.459113 -0.000887 -0.013127 -0.001172 3.80223E-07
 ne  10   7.979665  0.009665 -0.002575  0.009380 1.33907E-03
 na  11   6.426056  0.116056  0.103816  0.115771 4.26396E-05
 mg  12   7.652236  0.012236 -0.000004  0.011951 7.58839E-04
 al  13   6.482249  0.012249  0.000009  0.011964 5.69562E-05
 si  14   7.562243  0.012242  0.000002  0.011957 7.12772E-04
  p  15   5.482242  0.012242  0.000002  0.011957 6.53819E-06
  s  16   7.172241  0.012241  0.000000  0.011956 3.31505E-04
 cl  17   5.242240  0.012240  0.000000  0.011955 4.30636E-06
 ar  18   6.452235  0.012235 -0.000006  0.011950 7.86951E-05
  k  19   5.091640  0.011640 -0.000601  0.011354 3.35747E-06
 ca  20   6.302228  0.012228 -0.000012  0.011943 5.58922E-05
 sc  21   3.062241  0.012241  0.000000  0.011955 3.60783E-08
 ti  22   4.922241  0.012241  0.000001  0.011956 2.78288E-06
  v  23   3.971153  0.011153 -0.001087  0.010868 3.31472E-07
 cr  24   5.632950 -0.007050 -0.019290 -0.007335 1.55288E-05
 mn  25   5.492247  0.012247  0.000006  0.011961 1.18669E-05
 fe  26   7.552240  0.012240  0.000000  0.011955 1.38498E-03
 co  27   4.882238  0.012239 -0.000001  0.011953 3.12475E-06
 ni  28   6.212244  0.012244  0.000004  0.011959 6.65346E-05
 cu  29   4.262241  0.012241  0.000001  0.011956 8.08252E-07
 zn  30   4.642246  0.012246  0.000006  0.011961 1.99573E-06
 ga  31   3.092241  0.012241  0.000001  0.011956 5.99563E-08
 ge  32   3.557866 -0.022134 -0.034374 -0.022419 1.82499E-07
 as  33   2.312238  0.012238 -0.000002  0.011953 1.06922E-08
 se  34   3.308313 -0.031687 -0.043926 -0.031972 1.11671E-07
 br  35   2.552249  0.012249  0.000009  0.011964 1.98169E-08
 kr  36   3.260668  0.010668 -0.001572  0.010383 1.06199E-07
 rb  37   2.370475  0.010475 -0.001765  0.010190 1.39475E-08
 sr  38   2.890347  0.010346 -0.001894  0.010061 4.73334E-08
  y  39   2.182261  0.012260  0.000021  0.011975 9.40608E-09
 zr  40   2.542242  0.012242  0.000002  0.011957 2.21090E-08
 nb  41   1.422251  0.012251  0.000011  0.011966 1.70809E-09
 mo  42   1.831058 -0.108943 -0.121182 -0.109228 4.52143E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 6.62423E-31
 ru  44   1.641294 -0.118706 -0.130946 -0.118992 3.07705E-09
 rh  45   1.072242  0.012242  0.000002  0.011957 8.45085E-10
 pd  46   1.603057 -0.046943 -0.059183 -0.047228 2.96686E-09
 ag  47   1.212240  0.012240  0.000000  0.011955 1.22279E-09
 cd  48   1.682520 -0.027480 -0.039720 -0.027765 3.76310E-09
 in  49   0.753200 -0.006800 -0.019040 -0.007086 4.52301E-10
 sn  50   2.019808 -0.050192 -0.062432 -0.050477 8.63998E-09
 sb  51   0.779709 -0.230291 -0.242531 -0.230576 5.09837E-10
 te  52   1.724868 -0.455132 -0.467372 -0.455417 4.70908E-09
  i  53   1.562235  0.012235 -0.000005  0.011950 3.22054E-09
 xe  54   2.215158 -0.024842 -0.037081 -0.025127 1.49837E-08
 cs  55   1.092241  0.012241  0.000001  0.011956 1.14288E-09
 ba  56   2.191342  0.011342 -0.000898  0.011057 1.48360E-08
 la  57   1.181849  0.011850 -0.000390  0.011564 1.46821E-09
 ce  58   1.590340  0.010340 -0.001900  0.010054 3.79354E-09
 pr  59   0.772242  0.012242  0.000002  0.011956 5.79956E-10
 nd  60   1.437239 -0.012761 -0.025001 -0.013047 2.74500E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.822533 -0.117467 -0.129707 -0.117752 6.94837E-10
 eu  63   0.522243  0.012244  0.000004  0.011958 3.51724E-10
 gd  64   1.062243  0.012243  0.000003  0.011957 1.26198E-09
 tb  65   0.332247  0.012247  0.000007  0.011962 2.37496E-10
 dy  66   1.141587  0.011587 -0.000653  0.011302 1.56552E-09
 ho  67   0.482243  0.012243  0.000003  0.011957 3.48145E-10
 er  68   0.924619  0.004619 -0.007621  0.004334 9.77746E-10
 tm  69   0.132241  0.012241  0.000001  0.011956 1.59285E-10
 yb  70   0.871213 -0.048787 -0.061027 -0.049072 8.94494E-10
 lu  71   0.102015  0.012015 -0.000225  0.011729 1.53882E-10
 hf  72   0.721586  0.011586 -0.000654  0.011301 6.53759E-10
 ta  73  -0.107812  0.012188 -0.000052  0.011903 9.81657E-11
  w  74   0.661720  0.011720 -0.000520  0.011435 5.86648E-10
 re  75   0.267499  0.007499 -0.004741  0.007214 2.39724E-10
 os  76   1.362539  0.012539  0.000299  0.012254 3.04815E-09
 ir  77   1.332243  0.012243  0.000003  0.011958 2.87245E-09
 pt  78   1.599902 -0.020098 -0.032338 -0.020383 5.39919E-09
 au  79   0.812244  0.012244  0.000004  0.011959 8.88905E-10
 hg  80   1.150625 -0.019375 -0.031615 -0.019660 1.97312E-09
