# Initial composition Z = 0.004
# 0.00000E+000  0.00000E+000  0.00000E+000  0.00000E+000      7.399600E-001      2.316600E-005      2.559800E-001      4.352300E-009      4.338700E-011      7.192600E-004      8.715900E-006      1.940500E-004      4.772000E-007      1.759900E-003      7.103700E-007      3.969200E-006      1.322100E-007      3.736600E-004      9.405200E-007      3.022300E-005      9.420400E-006      1.381100E-004      1.821300E-005      2.085500E-005      0.000000E+000      1.526500E-005      1.909900E-004      8.944600E-006      1.712500E-006      8.887000E-005      2.149000E-006      1.923200E-005      9.656600E-007      1.760000E-005      1.275000E-008      9.609000E-007      9.763500E-008      4.662500E-006      2.585300E-006      3.544300E-004      9.397100E-007      2.000800E-005      1.975700E-007      4.990300E-007
# winds ejecta
           Min          Mfin          M_HE          M_CO                  H                HE3                HE4                LI7                BE7                C12                C13                N14                N15                O16                O17                O18                F19               NE20               NE21               NE22               NA23               MG24               MG25               MG26               AL26               AL27               SI28               SI29                  P                  S                 CL                 AR                  K                 CA                 SC                 TI                  V                 CR                 MN                 FE                 CO                 NI                 CU                 ZN
  4.00000E+001  3.26173E+001  1.80446E+001  1.43876E+001      5.435160E+000      5.296123E-004      1.917478E+000      1.265275E-009      6.545668E-012      5.083943E-003      1.090707E-004      1.955446E-003      2.768479E-006      1.264420E-002      5.136523E-006      2.833747E-005      9.490236E-007      2.755276E-003      7.034781E-006      2.171048E-004      7.968821E-005      1.019671E-003      1.311059E-004      1.564128E-004      6.826765E-008      1.136999E-004      1.410088E-003      0.000000E+000      0.000000E+000      6.561206E-004      0.000000E+000      1.419879E-004      0.000000E+000      1.299422E-004      0.000000E+000      7.094213E-006      0.000000E+000      3.442258E-005      0.000000E+000      2.616749E-003      0.000000E+000      1.477191E-004      0.000000E+000      3.684263E-006
  5.00000E+001  3.62869E+001  2.36291E+001  1.97264E+001      9.144342E+000      6.963959E-004      4.513483E+000      4.910739E-009      1.926232E-011      6.730085E-003      1.815556E-004      1.201379E-002      3.776576E-006      1.759220E-002      7.902624E-006      3.686295E-005      1.301393E-006      5.002594E-003      1.168949E-005      3.047164E-004      3.878004E-004      1.895907E-003      1.838455E-004      3.074484E-004      2.219337E-006      2.553545E-004      2.620933E-003      0.000000E+000      0.000000E+000      1.219329E-003      0.000000E+000      2.638690E-004      0.000000E+000      2.414834E-004      0.000000E+000      1.318382E-005      0.000000E+000      6.397060E-005      0.000000E+000      4.862944E-003      0.000000E+000      2.745199E-004      0.000000E+000      6.846800E-006
  6.00000E+001  4.12255E+001  2.96110E+001  2.59037E+001      1.100752E+001      5.279913E-004      7.692309E+000      3.738567E-009      4.268967E-009      5.569927E-003      2.526532E-004      2.972107E-002      3.136538E-006      1.383397E-002      5.883659E-006      3.023549E-005      1.013331E-006      6.653041E-003      1.334756E-005      2.439460E-004      9.444039E-004      2.599018E-003      1.472971E-004      4.505491E-004      5.281607E-006      4.281670E-004      3.591172E-003      0.000000E+000      0.000000E+000      1.670334E-003      0.000000E+000      3.614688E-004      0.000000E+000      3.308033E-004      0.000000E+000      1.806025E-005      0.000000E+000      8.763203E-005      0.000000E+000      6.661650E-003      0.000000E+000      3.760593E-004      0.000000E+000      9.379295E-006
  7.00000E+001  3.95000E+001  3.65705E+001  3.19024E+001      1.733232E+001      9.439024E-004      1.304623E+001      2.114417E-009      3.085210E-009      9.127245E-003      2.755029E-004      4.874640E-002      5.924749E-006      2.201712E-002      9.208956E-006      4.871874E-005      1.626240E-006      1.072645E-002      1.931982E-005      3.936719E-004      1.634293E-003      4.224384E-003      2.306503E-004      6.921927E-004      1.118927E-005      7.424994E-004      5.835341E-003      0.000000E+000      0.000000E+000      2.713872E-003      0.000000E+000      5.872959E-004      0.000000E+000      5.374720E-004      0.000000E+000      2.934336E-005      0.000000E+000      1.423800E-004      0.000000E+000      1.082350E-002      0.000000E+000      6.110017E-004      0.000000E+000      1.523899E-005
  8.00000E+001  4.53177E+001  4.27642E+001  3.77991E+001      1.930100E+001      1.113962E-003      1.524311E+001      2.405417E-009      5.151134E-010      1.062670E-002      2.908597E-004      5.465992E-002      7.062120E-006      2.562080E-002      1.074699E-005      5.659366E-005      1.886089E-006      1.213604E-002      2.054574E-005      4.585612E-004      1.919246E-003      4.805818E-003      2.714164E-004      7.335512E-004      1.485074E-005      8.867975E-004      6.636682E-003      0.000000E+000      0.000000E+000      3.086271E-003      0.000000E+000      6.678850E-004      0.000000E+000      6.112242E-004      0.000000E+000      3.336988E-005      0.000000E+000      1.619175E-004      0.000000E+000      1.230871E-002      0.000000E+000      6.948438E-004      0.000000E+000      1.733010E-005
  8.50000E+001  4.76871E+001  4.59193E+001  4.05898E+001      2.111593E+001      1.169582E-003      1.604841E+001      1.177884E-010      1.347832E-011      1.119031E-002      3.193004E-004      5.942335E-002      7.419485E-006      2.716793E-002      1.160738E-005      5.934487E-005      1.977717E-006      1.309767E-002      2.172165E-005      4.868054E-004      2.022972E-003      5.170445E-003      2.893505E-004      8.051017E-004      1.714938E-005      9.391114E-004      7.139586E-003      0.000000E+000      0.000000E+000      3.320110E-003      0.000000E+000      7.184877E-004      0.000000E+000      6.575346E-004      0.000000E+000      3.589867E-005      0.000000E+000      1.741859E-004      0.000000E+000      1.324140E-002      0.000000E+000      7.474940E-004      0.000000E+000      1.864319E-005
  9.00000E+001  5.17766E+001  4.92749E+001  4.36967E+001      2.184898E+001      1.185520E-003      1.622227E+001      1.397290E-010      2.887263E-010      1.123739E-002      3.177052E-004      6.172833E-002      7.808517E-006      2.716405E-002      1.156888E-005      5.942583E-005      1.980010E-006      1.343169E-002      2.184107E-005      4.882354E-004      2.066758E-003      5.296042E-003      2.909850E-004      8.317998E-004      1.959456E-005      9.586399E-004      7.313373E-003      0.000000E+000      0.000000E+000      3.401018E-003      0.000000E+000      7.359977E-004      0.000000E+000      6.735586E-004      0.000000E+000      3.677303E-005      0.000000E+000      1.784303E-004      0.000000E+000      1.356399E-002      0.000000E+000      7.657060E-004      0.000000E+000      1.909747E-005
  9.50000E+001  5.34859E+001  5.20504E+001  4.64716E+001      2.299648E+001      1.241438E-003      1.835249E+001      1.355834E-010      5.458111E-011      1.177661E-002      3.400058E-004      6.853685E-002      8.334181E-006      2.839135E-002      1.210537E-005      6.208614E-005      2.068522E-006      1.449417E-002      2.258924E-005      5.148509E-004      2.370773E-003      5.755204E-003      3.020549E-004      8.666590E-004      2.381875E-005      1.090581E-003      7.944758E-003      0.000000E+000      0.000000E+000      3.694287E-003      0.000000E+000      7.994624E-004      0.000000E+000      7.316391E-004      0.000000E+000      3.994397E-005      0.000000E+000      1.938162E-004      0.000000E+000      1.473360E-002      0.000000E+000      8.317326E-004      0.000000E+000      2.074424E-005
  1.00000E+002  5.86315E+001  5.54579E+001  4.94015E+001      2.340666E+001      1.235078E-003      1.779726E+001      1.484560E-010      2.571063E-010      1.167957E-002      3.406660E-004      6.835470E-002      8.451811E-006      2.828692E-002      1.218844E-005      6.139688E-005      2.045394E-006      1.448881E-002      2.212952E-005      5.128481E-004      2.309891E-003      5.733348E-003      3.025341E-004      8.785399E-004      2.574522E-005      1.068100E-003      7.915836E-003      0.000000E+000      0.000000E+000      3.681014E-003      0.000000E+000      7.965903E-004      0.000000E+000      7.290108E-004      0.000000E+000      3.980045E-005      0.000000E+000      1.931200E-004      0.000000E+000      1.468067E-002      0.000000E+000      8.287444E-004      0.000000E+000      2.066971E-005
  1.10000E+002  6.46454E+001  6.15436E+001  5.53480E+001      2.515829E+001      1.262826E-003      2.001609E+001      1.696242E-010      2.207762E-010      1.198142E-002      3.699844E-004      7.802336E-002      8.956118E-006      2.861027E-002      1.219407E-005      6.252800E-005      2.082933E-006      1.580544E-002      2.267561E-005      5.267453E-004      2.662876E-003      6.288437E-003      3.059066E-004      9.390525E-004      3.366011E-005      1.217217E-003      8.679902E-003      0.000000E+000      0.000000E+000      4.036021E-003      0.000000E+000      8.734156E-004      0.000000E+000      7.993185E-004      0.000000E+000      4.363891E-005      0.000000E+000      2.117450E-004      0.000000E+000      1.609652E-002      0.000000E+000      9.086706E-004      0.000000E+000      2.266315E-005
  1.20000E+002  7.03231E+001  6.73607E+001  6.10200E+001      2.695624E+001      1.253338E-003      2.252349E+001      1.930300E-010      1.850887E-010      1.197488E-002      4.031217E-004      8.915836E-002      9.254636E-006      2.866469E-002      1.246803E-005      6.184481E-005      2.060113E-006      1.722419E-002      2.300435E-005      5.361154E-004      3.061824E-003      6.891295E-003      3.085576E-004      1.000018E-003      4.246808E-005      1.384266E-003      9.508739E-003      0.000000E+000      0.000000E+000      4.421034E-003      0.000000E+000      9.567343E-004      0.000000E+000      8.755688E-004      0.000000E+000      4.780181E-005      0.000000E+000      2.319442E-004      0.000000E+000      1.763203E-002      0.000000E+000      9.953524E-004      0.000000E+000      2.482508E-005
  1.30000E+002  7.68038E+001  7.34088E+001  6.68960E+001      2.849382E+001      1.244366E-003      2.449147E+001      2.037653E-010      2.108626E-010      1.198072E-002      4.333532E-004      9.828982E-002      9.442953E-006      2.861439E-002      1.257399E-005      6.131194E-005      2.042344E-006      1.838402E-002      2.311498E-005      5.442447E-004      3.380248E-003      7.382585E-003      3.095437E-004      1.048651E-003      5.158430E-005      1.520506E-003      1.018354E-002      0.000000E+000      0.000000E+000      4.734475E-003      0.000000E+000      1.024565E-003      0.000000E+000      9.376448E-004      0.000000E+000      5.119085E-005      0.000000E+000      2.483885E-004      0.000000E+000      1.888210E-002      0.000000E+000      1.065921E-003      0.000000E+000      2.658513E-005
  1.40000E+002  8.37122E+001  7.96077E+001  7.28138E+001      3.007317E+001      1.291775E-003      2.599156E+001      2.436332E-010      1.246068E-010      1.248537E-002      4.626616E-004      1.051110E-001      9.881168E-006      2.926470E-002      1.255763E-005      6.367028E-005      2.120848E-006      1.942582E-002      2.363787E-005      5.637452E-004      3.619969E-003      7.813183E-003      3.155524E-004      1.096036E-003      5.963177E-005      1.630114E-003      1.077578E-002      0.000000E+000      0.000000E+000      5.009676E-003      0.000000E+000      1.084120E-003      0.000000E+000      9.921472E-004      0.000000E+000      5.416642E-005      0.000000E+000      2.628266E-004      0.000000E+000      1.997966E-002      0.000000E+000      1.127880E-003      0.000000E+000      2.813044E-005
  1.50000E+002  8.91200E+001  8.55003E+001  7.84456E+001      3.176273E+001      1.334610E-003      2.887610E+001      2.529401E-010      1.248646E-010      1.297672E-002      5.022970E-004      1.153566E-001      1.035221E-005      3.046465E-002      1.322459E-005      6.579203E-005      2.191538E-006      2.091174E-002      2.427442E-005      5.969995E-004      4.042400E-003      8.456497E-003      3.261094E-004      1.138065E-003      6.975674E-005      1.821337E-003      1.165713E-002      0.000000E+000      0.000000E+000      5.418874E-003      0.000000E+000      1.172672E-003      0.000000E+000      1.073187E-003      0.000000E+000      5.859081E-005      0.000000E+000      2.842947E-004      0.000000E+000      2.161163E-002      0.000000E+000      1.220006E-003      0.000000E+000      3.042818E-005
  1.60000E+002  9.56389E+001  9.15628E+001  8.43466E+001      3.339400E+001      1.354071E-003      3.071221E+001      2.984088E-010      8.714229E-011      1.324289E-002      5.326087E-004      1.233899E-001      1.063225E-005      3.120414E-002      1.373297E-005      6.677788E-005      2.224400E-006      2.207151E-002      2.464087E-005      6.183935E-004      4.327969E-003      8.942652E-003      3.361943E-004      1.180873E-003      7.862445E-005      1.951967E-003      1.232441E-002      0.000000E+000      0.000000E+000      5.728839E-003      0.000000E+000      1.239750E-003      0.000000E+000      1.134575E-003      0.000000E+000      6.194227E-005      0.000000E+000      3.005566E-004      0.000000E+000      2.284784E-002      0.000000E+000      1.289792E-003      0.000000E+000      3.216870E-005
  1.70000E+002  1.01502E+002  9.75544E+001  9.03599E+001      3.508480E+001      1.368962E-003      3.314217E+001      3.249904E-010      3.036910E-011      1.348443E-002      5.686991E-004      1.334151E-001      1.092114E-005      3.164234E-002      1.398537E-005      6.752879E-005      2.249419E-006      2.342597E-002      2.504219E-005      6.377205E-004      4.700933E-003      9.522052E-003      3.435849E-004      1.225197E-003      8.950010E-005      2.118117E-003      1.311808E-002      0.000000E+000      0.000000E+000      6.097367E-003      0.000000E+000      1.319502E-003      0.000000E+000      1.207560E-003      0.000000E+000      6.592693E-005      0.000000E+000      3.198910E-004      0.000000E+000      2.431761E-002      0.000000E+000      1.372763E-003      0.000000E+000      3.423807E-005
  1.80000E+002  1.07886E+002  1.03589E+002  9.59155E+001      3.664789E+001      1.393666E-003      3.518115E+001      3.545745E-010      1.663602E-011      1.380210E-002      6.014537E-004      1.419119E-001      1.122574E-005      3.218402E-002      1.419770E-005      6.877179E-005      2.290822E-006      2.461959E-002      2.545420E-005      6.587580E-004      5.010738E-003      1.002882E-002      3.505241E-004      1.265680E-003      9.994745E-005      2.260110E-003      1.381171E-002      0.000000E+000      0.000000E+000      6.419454E-003      0.000000E+000      1.389203E-003      0.000000E+000      1.271348E-003      0.000000E+000      6.940945E-005      0.000000E+000      3.367889E-004      0.000000E+000      2.560215E-002      0.000000E+000      1.445277E-003      0.000000E+000      3.604666E-005
  1.90000E+002  1.13867E+002  1.09574E+002  1.01976E+002      3.835177E+001      1.404579E-003      3.747981E+001      3.854691E-010      6.957323E-012      1.400493E-002      6.361401E-004      1.517007E-001      1.147163E-005      3.259285E-002      1.447886E-005      6.932851E-005      2.309383E-006      2.594158E-002      2.586290E-005      6.780525E-004      5.364507E-003      1.059190E-002      3.565044E-004      1.311030E-003      1.116842E-004      2.419216E-003      1.458251E-002      0.000000E+000      0.000000E+000      6.777371E-003      0.000000E+000      1.466658E-003      0.000000E+000      1.342232E-003      0.000000E+000      7.327937E-005      0.000000E+000      3.555665E-004      0.000000E+000      2.702960E-002      0.000000E+000      1.525859E-003      0.000000E+000      3.805644E-005
  2.00000E+002  1.20671E+002  1.15705E+002  1.07780E+002      3.991575E+001      1.412376E-003      3.909977E+001      4.120537E-010      4.252256E-012      1.416350E-002      6.652149E-004      1.595568E-001      1.164830E-005      3.283642E-002      1.462290E-005      6.972727E-005      2.322672E-006      2.701251E-002      2.610049E-005      6.929136E-004      5.623873E-003      1.103912E-002      3.608965E-004      1.353572E-003      1.226411E-004      2.538118E-003      1.519517E-002      0.000000E+000      0.000000E+000      7.061951E-003      0.000000E+000      1.528243E-003      0.000000E+000      1.398593E-003      0.000000E+000      7.635636E-005      0.000000E+000      3.704967E-004      0.000000E+000      2.816457E-002      0.000000E+000      1.589929E-003      0.000000E+000      3.965442E-005
  2.10000E+002  1.26400E+002  1.21648E+002  1.13532E+002      4.153427E+001      1.415346E-003      4.173490E+001      4.434838E-010      2.991133E-012      1.430541E-002      7.026194E-004      1.702325E-001      1.185186E-005      3.306139E-002      1.482406E-005      6.989068E-005      2.328132E-006      2.839958E-002      2.636182E-005      7.123249E-004      6.020628E-003      1.163971E-002      3.650654E-004      1.393385E-003      1.361445E-004      2.716721E-003      1.601491E-002      0.000000E+000      0.000000E+000      7.442443E-003      0.000000E+000      1.610583E-003      0.000000E+000      1.473947E-003      0.000000E+000      8.047038E-005      0.000000E+000      3.904588E-004      0.000000E+000      2.968205E-002      0.000000E+000      1.675593E-003      0.000000E+000      4.179097E-005
  2.20000E+002  1.32929E+002  1.27679E+002  1.18276E+002      4.319039E+001      1.428958E-003      4.353696E+001      4.764123E-010      3.142046E-012      1.452110E-002      7.340207E-004      1.786817E-001      1.206528E-005      3.336428E-002      1.494634E-005      7.057915E-005      2.351066E-006      2.955566E-002      2.674377E-005      7.284262E-004      6.310654E-003      1.212544E-002      3.692876E-004      1.436677E-003      1.484020E-004      2.849032E-003      1.668044E-002      0.000000E+000      0.000000E+000      7.751563E-003      0.000000E+000      1.677478E-003      0.000000E+000      1.535167E-003      0.000000E+000      8.381269E-005      0.000000E+000      4.066764E-004      0.000000E+000      3.091489E-002      0.000000E+000      1.745189E-003      0.000000E+000      4.352674E-005
  2.30000E+002  1.38747E+002  1.33477E+002  1.23511E+002      4.479726E+001      1.417727E-003      4.609489E+001      5.014389E-010      3.284280E-012      1.453586E-002      7.704645E-004      1.893647E-001      1.217432E-005      3.348738E-002      1.525495E-005      7.003217E-005      2.332888E-006      3.091443E-002      2.690728E-005      7.463163E-004      6.699144E-003      1.271386E-002      3.727141E-004      1.474683E-003      1.627937E-004      3.024393E-003      1.748304E-002      0.000000E+000      0.000000E+000      8.124092E-003      0.000000E+000      1.758095E-003      0.000000E+000      1.608945E-003      0.000000E+000      8.784061E-005      0.000000E+000      4.262207E-004      0.000000E+000      3.240062E-002      0.000000E+000      1.829060E-003      0.000000E+000      4.561858E-005
  2.40000E+002  1.45503E+002  1.39643E+002  1.29395E+002      4.638913E+001      1.414107E-003      4.773434E+001      5.345575E-010      3.551989E-012      1.459636E-002      7.998681E-004      1.975378E-001      1.226630E-005      3.364047E-002      1.547522E-005      6.986706E-005      2.327416E-006      3.200099E-002      2.706581E-005      7.608412E-004      6.962850E-003      1.316830E-002      3.763216E-004      1.516006E-003      1.757042E-004      3.145984E-003      1.810486E-002      0.000000E+000      0.000000E+000      8.412904E-003      0.000000E+000      1.820596E-003      0.000000E+000      1.666144E-003      0.000000E+000      9.096335E-005      0.000000E+000      4.413728E-004      0.000000E+000      3.355246E-002      0.000000E+000      1.894083E-003      0.000000E+000      4.724032E-005
  2.50000E+002  1.52376E+002  1.45667E+002  1.34697E+002      4.811955E+001      1.392426E-003      4.911877E+001      6.434273E-010      4.603861E-012      1.450304E-002      8.274748E-004      2.056950E-001      1.226014E-005      3.366938E-002      1.581935E-005      6.885447E-005      2.293745E-006      3.307268E-002      2.708192E-005      7.732470E-004      7.190735E-003      1.360544E-002      3.796573E-004      1.567857E-003      1.884270E-004      3.250968E-003      1.870377E-002      0.000000E+000      0.000000E+000      8.691180E-003      0.000000E+000      1.880816E-003      0.000000E+000      1.721255E-003      0.000000E+000      9.397217E-005      0.000000E+000      4.559722E-004      0.000000E+000      3.466229E-002      0.000000E+000      1.956734E-003      0.000000E+000      4.880290E-005
  2.60000E+002  1.59033E+002  1.52061E+002  1.40650E+002      4.948810E+001      1.428823E-003      5.108008E+001      6.485044E-010      4.693746E-012      1.491100E-002      8.586448E-004      2.134699E-001      1.258774E-005      3.410895E-002      1.575279E-005      7.064787E-005      2.353440E-006      3.416183E-002      2.762351E-005      7.932409E-004      7.491165E-003      1.407605E-002      3.840610E-004      1.593163E-003      2.019506E-004      3.392689E-003      1.934531E-002      0.000000E+000      0.000000E+000      8.988976E-003      0.000000E+000      1.945261E-003      0.000000E+000      1.780232E-003      0.000000E+000      9.719205E-005      0.000000E+000      4.715958E-004      0.000000E+000      3.584996E-002      0.000000E+000      2.023780E-003      0.000000E+000      5.047509E-005
  2.70000E+002  1.64510E+002  1.57776E+002  1.45995E+002      5.110660E+001      1.435053E-003      5.396675E+001      6.650569E-010      4.652307E-012      1.508976E-002      9.001451E-004      2.247778E-001      1.279384E-005      3.430790E-002      1.588003E-005      7.095676E-005      2.363739E-006      3.562154E-002      2.797429E-005      8.154689E-004      7.918301E-003      1.471481E-002      3.873994E-004      1.627109E-003      2.189490E-004      3.588421E-003      2.021391E-002      0.000000E+000      0.000000E+000      9.392028E-003      0.000000E+000      2.032483E-003      0.000000E+000      1.860055E-003      0.000000E+000      1.015500E-004      0.000000E+000      4.927414E-004      0.000000E+000      3.745742E-002      0.000000E+000      2.114523E-003      0.000000E+000      5.273831E-005
